"","name","imports","weights","datasource","Confidence"
"70","NF-kappa B signaling pathway.CXCL8","Novel Genes.NPBWR2",900,"database","Medium"
"71","NF-kappa B signaling pathway.CXCL8","Novel Genes.NMS",900,"database","Medium"
"72","NF-kappa B signaling pathway.CXCL8","Novel Genes.HCAR2",900,"database","Medium"
"73","NF-kappa B signaling pathway.CXCL8","Novel Genes.OPRM1",900,"database","Medium"
"74","NF-kappa B signaling pathway.CXCL8","Novel Genes.RLN3",900,"database","Medium"
"75","NF-kappa B signaling pathway.CXCL8","Novel Genes.TAS2R50",900,"database","Medium"
"76","NF-kappa B signaling pathway.CXCL8","Novel Genes.S1PR2",900,"database","Medium"
"77","NF-kappa B signaling pathway.CXCL8","Novel Genes.GNA15",900,"database","Medium"
"78","NF-kappa B signaling pathway.CXCL8","Novel Genes.AVPR1A",800,"database","Medium"
"79","NF-kappa B signaling pathway.CXCL8","Novel Genes.HIST1H2BJ",900,"database","Medium"
"80","NF-kappa B signaling pathway.CXCL8","Novel Genes.HIST1H2BK",900,"database","Medium"
"81","NF-kappa B signaling pathway.CXCL8","Novel Genes.PARN",900,"database","Medium"
"82","NF-kappa B signaling pathway.ERC1","Novel Genes.CCND2",900,"database","High"
"83","NF-kappa B signaling pathway.ERC1","Novel Genes.CCND3",720,"database","High"
"84","NF-kappa B signaling pathway.ERC1","Novel Genes.MAP3K3",900,"database","High"
"85","NF-kappa B signaling pathway.ERC1","Novel Genes.CDK12",720,"database","High"
"86","NF-kappa B signaling pathway.ERC1","Novel Genes.KBTBD7",620,"experimental","High"
"87","NF-kappa B signaling pathway.ERC1","Novel Genes.PHKB",540,"database","High"
"88","NF-kappa B signaling pathway.ERC1","Novel Genes.ATG13",720,"database","High"
"89","NF-kappa B signaling pathway.ERC1","Novel Genes.CDK14",900,"database","High"
"90","NF-kappa B signaling pathway.ERC1","Novel Genes.PYDC1",720,"database","High"
"91","NF-kappa B signaling pathway.ERC1","Novel Genes.ADPRHL2",417,"experimental","High"
"92","NF-kappa B signaling pathway.ERC1","Novel Genes.CCNL2",540,"database","High"
"93","NF-kappa B signaling pathway.ICAM1","Novel Genes.ITGAM",900,"database","High"
"94","NF-kappa B signaling pathway.ICAM1","Novel Genes.HLA-DQA2",900,"database","High"
"95","NF-kappa B signaling pathway.ICAM1","Novel Genes.MT2A",900,"database","High"
"96","NF-kappa B signaling pathway.ICAM1","Novel Genes.TRIM45",900,"database","High"
"97","NF-kappa B signaling pathway.ICAM1","Novel Genes.TRIM35",900,"database","High"
"98","NF-kappa B signaling pathway.ICAM1","Novel Genes.IRF6",900,"database","High"
"99","NF-kappa B signaling pathway.ICAM1","Novel Genes.GBP2",900,"database","High"
"100","NF-kappa B signaling pathway.ICAM1","Novel Genes.IRF9",900,"database","High"
"101","NF-kappa B signaling pathway.ICAM1","Novel Genes.TRIM10",900,"database","High"
"102","NF-kappa B signaling pathway.ICAM1","Novel Genes.TRIM48",900,"database","High"
"103","NF-kappa B signaling pathway.ICAM1","Novel Genes.OASL",900,"database","High"
"104","NF-kappa B signaling pathway.IKBKB","Novel Genes.CCND2",900,"database","Medium"
"105","NF-kappa B signaling pathway.IKBKB","Novel Genes.CCND3",720,"database","Medium"
"106","NF-kappa B signaling pathway.IKBKB","Novel Genes.RPS27A",900,"database","Medium"
"107","NF-kappa B signaling pathway.IKBKB","Novel Genes.UBB",900,"database","Medium"
"108","NF-kappa B signaling pathway.IKBKB","Novel Genes.MAP3K3",900,"database","Medium"
"109","NF-kappa B signaling pathway.IKBKB","Novel Genes.NFKBIB",900,"database","Medium"
"110","NF-kappa B signaling pathway.IKBKB","Novel Genes.PEBP1",900,"database","Medium"
"111","NF-kappa B signaling pathway.IKBKB","Novel Genes.NGFR",900,"database","Medium"
"112","NF-kappa B signaling pathway.IKBKB","Novel Genes.GNB2L1",900,"database","Medium"
"113","NF-kappa B signaling pathway.IKBKB","Novel Genes.CDK12",720,"database","Medium"
"114","NF-kappa B signaling pathway.IKBKB","Novel Genes.UBC",900,"database","Medium"
"115","NF-kappa B signaling pathway.IKBKB","Novel Genes.PDPK1",900,"database","Medium"
"116","NF-kappa B signaling pathway.IKBKB","Novel Genes.CSF2",900,"database","Medium"
"117","NF-kappa B signaling pathway.IKBKB","Novel Genes.PHKB",540,"database","Medium"
"118","NF-kappa B signaling pathway.IKBKB","Novel Genes.ATG13",720,"database","Medium"
"119","NF-kappa B signaling pathway.IKBKB","Novel Genes.CDK14",900,"database","Medium"
"120","NF-kappa B signaling pathway.IKBKB","Novel Genes.PYDC1",720,"database","Medium"
"121","NF-kappa B signaling pathway.IKBKB","Novel Genes.TLR2",900,"database","Medium"
"122","NF-kappa B signaling pathway.IKBKB","Novel Genes.NFKBIE",900,"database","Medium"
"123","NF-kappa B signaling pathway.IKBKB","Novel Genes.IFIH1",900,"database","Medium"
"124","NF-kappa B signaling pathway.IKBKB","Novel Genes.DIABLO",540,"database","Medium"
"125","NF-kappa B signaling pathway.IKBKB","Novel Genes.CYLD",900,"database","Medium"
"126","NF-kappa B signaling pathway.IKBKB","Novel Genes.CDC34",900,"database","Medium"
"127","NF-kappa B signaling pathway.IKBKB","Novel Genes.CCNL2",540,"database","Medium"
"128","NF-kappa B signaling pathway.IKBKB","Novel Genes.MAP3K8",900,"database","Medium"
"129","NF-kappa B signaling pathway.IL1B","Novel Genes.MAP3K3",900,"database","Medium"
"130","NF-kappa B signaling pathway.IL1B","Novel Genes.A2M",488,"experimental","Medium"
"131","NF-kappa B signaling pathway.IL1B","Novel Genes.JUN",800,"database","Medium"
"132","NF-kappa B signaling pathway.IL1B","Novel Genes.TOLLIP",900,"database","Medium"
"133","NF-kappa B signaling pathway.IL1B","Novel Genes.IL1RN",900,"database","Medium"
"134","NF-kappa B signaling pathway.IL1B","Novel Genes.IL1A",900,"database","Medium"
"135","NF-kappa B signaling pathway.IL1B","Novel Genes.IL12A",900,"database","Medium"
"136","NF-kappa B signaling pathway.IL1B","Novel Genes.IL12RB2",900,"database","Medium"
"137","NF-kappa B signaling pathway.IL1B","Novel Genes.NLRC4",800,"database","Medium"
"138","NF-kappa B signaling pathway.IRAK1","Novel Genes.PPP2CB",800,"database","Medium"
"139","NF-kappa B signaling pathway.IRAK1","Novel Genes.RPS27A",900,"database","Medium"
"140","NF-kappa B signaling pathway.IRAK1","Novel Genes.UBB",900,"database","Medium"
"141","NF-kappa B signaling pathway.IRAK1","Novel Genes.NGFR",900,"database","Medium"
"142","NF-kappa B signaling pathway.IRAK1","Novel Genes.TOLLIP",900,"database","Medium"
"143","NF-kappa B signaling pathway.IRAK1","Novel Genes.UBC",900,"database","Medium"
"144","NF-kappa B signaling pathway.IRAK1","Novel Genes.MAP2K6",900,"database","Medium"
"145","NF-kappa B signaling pathway.IRAK1","Novel Genes.IL1A",900,"database","Medium"
"146","NF-kappa B signaling pathway.LAT","Novel Genes.PIK3R3",800,"database","Medium"
"147","NF-kappa B signaling pathway.LAT","Novel Genes.COPS2",720,"database","Medium"
"148","NF-kappa B signaling pathway.LAT","Novel Genes.COPS5",720,"database","Medium"
"149","NF-kappa B signaling pathway.LAT","Novel Genes.PTPN6",800,"database","Medium"
"150","NF-kappa B signaling pathway.LAT","Novel Genes.HLA-DQA2",900,"database","Medium"
"151","NF-kappa B signaling pathway.LAT","Novel Genes.COPS6",720,"database","Medium"
"152","NF-kappa B signaling pathway.LAT","Novel Genes.COPS7A",720,"database","Medium"
"153","NF-kappa B signaling pathway.LAT","Novel Genes.LRWD1",677,"experimental","Medium"
"154","NF-kappa B signaling pathway.LAT","Novel Genes.SKAP1",800,"database","Medium"
"155","NF-kappa B signaling pathway.LY96","Novel Genes.EIF2AK2",900,"database","High"
"156","NF-kappa B signaling pathway.LY96","Novel Genes.RPS27A",900,"database","High"
"157","NF-kappa B signaling pathway.LY96","Novel Genes.UBB",900,"database","High"
"158","NF-kappa B signaling pathway.LY96","Novel Genes.FGA",900,"database","High"
"159","NF-kappa B signaling pathway.LY96","Novel Genes.TOLLIP",900,"database","High"
"160","NF-kappa B signaling pathway.LY96","Novel Genes.UBC",900,"database","High"
"161","NF-kappa B signaling pathway.LY96","Novel Genes.DNM1",900,"database","High"
"162","NF-kappa B signaling pathway.LY96","Novel Genes.S100A8",900,"database","High"
"163","NF-kappa B signaling pathway.LY96","Novel Genes.TLR2",900,"database","High"
"164","NF-kappa B signaling pathway.MAP3K7","Novel Genes.EIF2AK2",774,"experimental","High"
"165","NF-kappa B signaling pathway.MAP3K7","Novel Genes.RPS27A",900,"database","High"
"166","NF-kappa B signaling pathway.MAP3K7","Novel Genes.UBB",900,"database","High"
"167","NF-kappa B signaling pathway.MAP3K7","Novel Genes.MAP3K3",900,"database","High"
"168","NF-kappa B signaling pathway.MAP3K7","Novel Genes.MAPK13",900,"database","High"
"169","NF-kappa B signaling pathway.MAP3K7","Novel Genes.NFKBIB",900,"database","High"
"170","NF-kappa B signaling pathway.MAP3K7","Novel Genes.WDR5",720,"database","High"
"171","NF-kappa B signaling pathway.MAP3K7","Novel Genes.KAT2B",720,"database","High"
"172","NF-kappa B signaling pathway.MAP3K7","Novel Genes.HCFC1",503,"experimental","High"
"173","NF-kappa B signaling pathway.MAP3K7","Novel Genes.UBC",900,"database","High"
"174","NF-kappa B signaling pathway.MAP3K7","Novel Genes.MAP2K6",900,"database","High"
"175","NF-kappa B signaling pathway.MAP3K7","Novel Genes.PDPK1",900,"database","High"
"176","NF-kappa B signaling pathway.MAP3K7","Novel Genes.TGFB2",900,"database","High"
"177","NF-kappa B signaling pathway.MAP3K7","Novel Genes.TLR2",900,"database","High"
"178","NF-kappa B signaling pathway.MAP3K7","Novel Genes.IL1A",900,"database","High"
"179","NF-kappa B signaling pathway.MAP3K7","Novel Genes.BMPR1B",900,"database","High"
"180","NF-kappa B signaling pathway.MAP3K7","Novel Genes.NFKBIE",900,"database","High"
"181","NF-kappa B signaling pathway.MAP3K7","Novel Genes.USP18",900,"database","High"
"182","NF-kappa B signaling pathway.MAP3K7","Novel Genes.CYLD",900,"database","High"
"183","NF-kappa B signaling pathway.MAP3K7","Novel Genes.SMAD6",900,"database","High"
"184","NF-kappa B signaling pathway.MYD88","Novel Genes.EIF2AK2",900,"database","High"
"185","NF-kappa B signaling pathway.MYD88","Novel Genes.NGFR",900,"database","High"
"186","NF-kappa B signaling pathway.MYD88","Novel Genes.TOLLIP",900,"database","High"
"187","NF-kappa B signaling pathway.MYD88","Novel Genes.IL1RN",900,"database","High"
"188","NF-kappa B signaling pathway.MYD88","Novel Genes.S100A8",900,"database","High"
"189","NF-kappa B signaling pathway.MYD88","Novel Genes.TLR2",900,"database","High"
"190","NF-kappa B signaling pathway.MYD88","Novel Genes.IL1A",900,"database","High"
"191","NF-kappa B signaling pathway.PARP1","RNA transport.SUMO3",900,"database","Medium"
"192","NF-kappa B signaling pathway.PARP1","Novel Genes.XPA",900,"database","Medium"
"193","NF-kappa B signaling pathway.PARP1","Novel Genes.PCNA",900,"database","Medium"
"194","NF-kappa B signaling pathway.PARP1","Novel Genes.RPS27A",900,"database","Medium"
"195","NF-kappa B signaling pathway.PARP1","RNA transport.UBE2I",900,"database","Medium"
"196","NF-kappa B signaling pathway.PARP1","Novel Genes.UBB",900,"database","Medium"
"197","NF-kappa B signaling pathway.PARP1","Novel Genes.POLB",900,"database","Medium"
"198","NF-kappa B signaling pathway.PARP1","Novel Genes.POLE",900,"database","Medium"
"199","NF-kappa B signaling pathway.PARP1","Novel Genes.SMAD4",900,"database","Medium"
"200","NF-kappa B signaling pathway.PARP1","Novel Genes.UBC",900,"database","Medium"
"201","NF-kappa B signaling pathway.PARP1","Novel Genes.UBE2V2",900,"database","Medium"
"202","NF-kappa B signaling pathway.PARP1","Novel Genes.POLD3",900,"database","Medium"
"203","NF-kappa B signaling pathway.PARP1","Novel Genes.POLD4",900,"database","Medium"
"204","NF-kappa B signaling pathway.RELA","Proteasome.PSMC4",900,"database","Medium"
"205","NF-kappa B signaling pathway.RELA","Proteasome.PSMA3",900,"database","Medium"
"206","NF-kappa B signaling pathway.RELA","Proteasome.PSMD7",900,"database","Medium"
"207","NF-kappa B signaling pathway.RELA","Proteasome.PSMC1",900,"database","Medium"
"208","NF-kappa B signaling pathway.RELA","Proteasome.PSMA6",900,"database","Medium"
"209","NF-kappa B signaling pathway.RELA","Proteasome.PSMD11",900,"database","Medium"
"210","NF-kappa B signaling pathway.RELA","Proteasome.PSMB1",900,"database","Medium"
"211","NF-kappa B signaling pathway.RELA","Proteasome.PSMD3",900,"database","Medium"
"212","NF-kappa B signaling pathway.RELA","Proteasome.PSMA5",900,"database","Medium"
"213","NF-kappa B signaling pathway.RELA","Proteasome.PSMB4",900,"database","Medium"
"214","NF-kappa B signaling pathway.RELA","Proteasome.PSMC2",900,"database","Medium"
"215","NF-kappa B signaling pathway.RELA","Proteasome.PSMD6",900,"database","Medium"
"216","NF-kappa B signaling pathway.RELA","Proteasome.PSMD1",900,"database","Medium"
"217","NF-kappa B signaling pathway.RELA","Proteasome.PSMD2",900,"database","Medium"
"218","NF-kappa B signaling pathway.RELA","Proteasome.PSMC5",900,"database","Medium"
"219","NF-kappa B signaling pathway.RELA","Proteasome.PSMD12",900,"database","Medium"
"220","NF-kappa B signaling pathway.RELA","Proteasome.PSMB5",900,"database","Medium"
"221","NF-kappa B signaling pathway.RELA","Proteasome.PSMA7",900,"database","Medium"
"222","NF-kappa B signaling pathway.RELA","Proteasome.PSMB2",900,"database","Medium"
"223","NF-kappa B signaling pathway.RELA","Proteasome.PSMB9",900,"database","Medium"
"224","NF-kappa B signaling pathway.RELA","Proteasome.PSMA1",900,"database","Medium"
"225","NF-kappa B signaling pathway.RELA","Proteasome.PSMA4",900,"database","Medium"
"226","NF-kappa B signaling pathway.RELA","Novel Genes.PPP2CB",800,"database","Medium"
"227","NF-kappa B signaling pathway.RELA","Novel Genes.HDAC2",900,"database","Medium"
"228","NF-kappa B signaling pathway.RELA","Novel Genes.RPS27A",900,"database","Medium"
"229","NF-kappa B signaling pathway.RELA","Novel Genes.UBB",900,"database","Medium"
"230","NF-kappa B signaling pathway.RELA","Novel Genes.SMARCE1",900,"database","Medium"
"231","NF-kappa B signaling pathway.RELA","Novel Genes.NFKBIB",900,"database","Medium"
"232","NF-kappa B signaling pathway.RELA","Novel Genes.KAT2B",900,"database","Medium"
"233","NF-kappa B signaling pathway.RELA","Novel Genes.NGFR",900,"database","Medium"
"234","NF-kappa B signaling pathway.RELA","Novel Genes.HSD17B4",900,"database","Medium"
"235","NF-kappa B signaling pathway.RELA","Novel Genes.JUN",900,"database","Medium"
"236","NF-kappa B signaling pathway.RELA","Novel Genes.UBC",900,"database","Medium"
"237","NF-kappa B signaling pathway.RELA","Novel Genes.EHMT2",900,"database","Medium"
"238","NF-kappa B signaling pathway.RELA","Novel Genes.EHMT1",900,"database","Medium"
"239","NF-kappa B signaling pathway.RELA","Novel Genes.PDPK1",900,"database","Medium"
"240","NF-kappa B signaling pathway.RELA","Novel Genes.TGFB2",900,"database","Medium"
"241","NF-kappa B signaling pathway.RELA","Novel Genes.CSF2",900,"database","Medium"
"242","NF-kappa B signaling pathway.RELA","Novel Genes.KRAS",900,"database","Medium"
"243","NF-kappa B signaling pathway.RELA","Novel Genes.TLR2",800,"database","Medium"
"244","NF-kappa B signaling pathway.RELA","Novel Genes.SP1",900,"database","Medium"
"245","NF-kappa B signaling pathway.RELA","Novel Genes.IL1A",900,"database","Medium"
"246","NF-kappa B signaling pathway.RELA","Novel Genes.IL12A",800,"database","Medium"
"247","NF-kappa B signaling pathway.RELA","Novel Genes.NFKBIE",900,"database","Medium"
"248","NF-kappa B signaling pathway.RELA","Novel Genes.IRF6",900,"database","Medium"
"249","NF-kappa B signaling pathway.RELA","Novel Genes.IL17A",900,"database","Medium"
"250","NF-kappa B signaling pathway.RELA","Novel Genes.HIST1H2BJ",900,"database","Medium"
"251","NF-kappa B signaling pathway.RELA","Novel Genes.HIST1H2BK",900,"database","Medium"
"252","NF-kappa B signaling pathway.RELA","Novel Genes.AGER",900,"database","Medium"
"253","NF-kappa B signaling pathway.RELA","Novel Genes.CDC34",900,"database","Medium"
"254","NF-kappa B signaling pathway.RELA","Novel Genes.BCL3",900,"database","Medium"
"255","NF-kappa B signaling pathway.RELA","Novel Genes.TFF3",900,"database","Medium"
"256","NF-kappa B signaling pathway.RELA","Proteasome.PSMF1",900,"database","Medium"
"257","NF-kappa B signaling pathway.RIPK1","Novel Genes.RPS27A",900,"database","Medium"
"258","NF-kappa B signaling pathway.RIPK1","Novel Genes.UBB",900,"database","Medium"
"259","NF-kappa B signaling pathway.RIPK1","Novel Genes.MAP3K3",900,"database","Medium"
"260","NF-kappa B signaling pathway.RIPK1","Novel Genes.NFKBIB",900,"database","Medium"
"261","NF-kappa B signaling pathway.RIPK1","Novel Genes.STAT1",900,"database","Medium"
"262","NF-kappa B signaling pathway.RIPK1","Novel Genes.GNB2L1",900,"database","Medium"
"263","NF-kappa B signaling pathway.RIPK1","Novel Genes.UBC",900,"database","Medium"
"264","NF-kappa B signaling pathway.RIPK1","Novel Genes.MAP2K6",900,"database","Medium"
"265","NF-kappa B signaling pathway.RIPK1","Novel Genes.IFIH1",900,"database","Medium"
"266","NF-kappa B signaling pathway.RIPK1","Novel Genes.MADD",900,"database","Medium"
"267","NF-kappa B signaling pathway.RIPK1","Novel Genes.CYLD",900,"database","Medium"
"268","NF-kappa B signaling pathway.SYK","Novel Genes.PIK3R3",900,"database","Medium"
"269","NF-kappa B signaling pathway.SYK","Novel Genes.PTPN6",900,"database","Medium"
"270","NF-kappa B signaling pathway.SYK","Novel Genes.CDC42",900,"database","Medium"
"271","NF-kappa B signaling pathway.SYK","Novel Genes.ABI1",900,"database","Medium"
"272","NF-kappa B signaling pathway.SYK","Novel Genes.PTK2B",900,"database","Medium"
"273","NF-kappa B signaling pathway.SYK","Novel Genes.JUN",900,"database","Medium"
"274","NF-kappa B signaling pathway.SYK","Novel Genes.FGA",900,"database","Medium"
"275","NF-kappa B signaling pathway.SYK","Novel Genes.RAP1A",900,"database","Medium"
"276","NF-kappa B signaling pathway.SYK","Novel Genes.HCLS1",900,"database","Medium"
"277","NF-kappa B signaling pathway.SYK","Novel Genes.RHOB",900,"database","Medium"
"278","NF-kappa B signaling pathway.SYK","Novel Genes.KLRG1",900,"database","Medium"
"279","NF-kappa B signaling pathway.SYK","Novel Genes.ITGAV",900,"database","Medium"
"280","NF-kappa B signaling pathway.SYK","Novel Genes.PLA2G4A",900,"database","Medium"
"281","NF-kappa B signaling pathway.SYK","Novel Genes.CSF2",900,"database","Medium"
"282","NF-kappa B signaling pathway.SYK","Novel Genes.GAB2",900,"database","Medium"
"283","NF-kappa B signaling pathway.SYK","Novel Genes.CLEC7A",900,"database","Medium"
"284","NF-kappa B signaling pathway.SYK","Novel Genes.TRAT1",900,"database","Medium"
"285","NF-kappa B signaling pathway.SYK","Novel Genes.SHC2",800,"database","Medium"
"286","NF-kappa B signaling pathway.SYK","Novel Genes.CD28",900,"database","Medium"
"287","NF-kappa B signaling pathway.SYK","Novel Genes.LAT2",900,"database","Medium"
"288","NF-kappa B signaling pathway.TICAM1","Novel Genes.RPS27A",900,"database","Medium"
"289","NF-kappa B signaling pathway.TICAM1","Novel Genes.UBB",900,"database","Medium"
"290","NF-kappa B signaling pathway.TICAM1","Novel Genes.UBC",900,"database","Medium"
"291","NF-kappa B signaling pathway.TIRAP","Novel Genes.EIF2AK2",900,"database","High"
"292","NF-kappa B signaling pathway.TIRAP","Novel Genes.TOLLIP",900,"database","High"
"293","NF-kappa B signaling pathway.TIRAP","Novel Genes.S100A8",900,"database","High"
"294","NF-kappa B signaling pathway.TIRAP","Novel Genes.TLR2",900,"database","High"
"295","NF-kappa B signaling pathway.TLR4","Novel Genes.EIF2AK2",900,"database","High"
"296","NF-kappa B signaling pathway.TLR4","Novel Genes.RPS27A",900,"database","High"
"297","NF-kappa B signaling pathway.TLR4","Novel Genes.UBB",900,"database","High"
"298","NF-kappa B signaling pathway.TLR4","Novel Genes.FGA",900,"database","High"
"299","NF-kappa B signaling pathway.TLR4","Novel Genes.TOLLIP",900,"database","High"
"300","NF-kappa B signaling pathway.TLR4","Novel Genes.UBC",900,"database","High"
"301","NF-kappa B signaling pathway.TLR4","Novel Genes.DNM1",900,"database","High"
"302","NF-kappa B signaling pathway.TLR4","Novel Genes.APOB",900,"database","High"
"303","NF-kappa B signaling pathway.TLR4","Novel Genes.S100A8",900,"database","High"
"304","NF-kappa B signaling pathway.TLR4","Novel Genes.TLR2",800,"database","High"
"305","NF-kappa B signaling pathway.TNFRSF11A","Proteasome.PSMC4",900,"database","Medium"
"306","NF-kappa B signaling pathway.TNFRSF11A","Proteasome.PSMA3",900,"database","Medium"
"307","NF-kappa B signaling pathway.TNFRSF11A","Proteasome.PSMD7",900,"database","Medium"
"308","NF-kappa B signaling pathway.TNFRSF11A","Proteasome.PSMC1",900,"database","Medium"
"309","NF-kappa B signaling pathway.TNFRSF11A","Proteasome.PSMA6",900,"database","Medium"
"310","NF-kappa B signaling pathway.TNFRSF11A","Proteasome.PSMD11",900,"database","Medium"
"311","NF-kappa B signaling pathway.TNFRSF11A","Proteasome.PSMB1",900,"database","Medium"
"312","NF-kappa B signaling pathway.TNFRSF11A","Proteasome.PSMD3",900,"database","Medium"
"313","NF-kappa B signaling pathway.TNFRSF11A","Proteasome.PSMA5",900,"database","Medium"
