EntrezID,GeneSymbol,PathwayID,PathwayName
1553,CYP2A13,983,Drug metabolism - other enzymes
1576,CYP3A4,983,Drug metabolism - other enzymes
1577,CYP3A5,983,Drug metabolism - other enzymes
1806,DPYD,983,Drug metabolism - other enzymes
1807,DPYS,983,Drug metabolism - other enzymes
1890,TYMP,983,Drug metabolism - other enzymes
2990,GUSB,983,Drug metabolism - other enzymes
3251,HPRT1,983,Drug metabolism - other enzymes
3614,IMPDH1,983,Drug metabolism - other enzymes
3615,IMPDH2,983,Drug metabolism - other enzymes
3704,ITPA,983,Drug metabolism - other enzymes
7083,TK1,983,Drug metabolism - other enzymes
7084,TK2,983,Drug metabolism - other enzymes
7172,TPMT,983,Drug metabolism - other enzymes
7363,UGT2B4,983,Drug metabolism - other enzymes
7364,UGT2B7,983,Drug metabolism - other enzymes
7365,UGT2B10,983,Drug metabolism - other enzymes
7366,UGT2B15,983,Drug metabolism - other enzymes
7367,UGT2B17,983,Drug metabolism - other enzymes
7371,UCK2,983,Drug metabolism - other enzymes
7372,UMPS,983,Drug metabolism - other enzymes
7378,UPP1,983,Drug metabolism - other enzymes
7498,XDH,983,Drug metabolism - other enzymes
8824,CES2,983,Drug metabolism - other enzymes
8833,GMPS,983,Drug metabolism - other enzymes
10720,UGT2B11,983,Drug metabolism - other enzymes
10941,UGT2A1,983,Drug metabolism - other enzymes
51733,UPB1,983,Drug metabolism - other enzymes
54490,UGT2B28,983,Drug metabolism - other enzymes
54575,UGT1A10,983,Drug metabolism - other enzymes
54576,UGT1A8,983,Drug metabolism - other enzymes
54577,UGT1A7,983,Drug metabolism - other enzymes
54578,UGT1A6,983,Drug metabolism - other enzymes
54579,UGT1A5,983,Drug metabolism - other enzymes
54600,UGT1A9,983,Drug metabolism - other enzymes
54657,UGT1A4,983,Drug metabolism - other enzymes
54658,UGT1A1,983,Drug metabolism - other enzymes
54659,UGT1A3,983,Drug metabolism - other enzymes
54963,UCKL1,983,Drug metabolism - other enzymes
64816,CYP3A43,983,Drug metabolism - other enzymes
79799,UGT2A3,983,Drug metabolism - other enzymes
83549,UCK1,983,Drug metabolism - other enzymes
151531,UPP2,983,Drug metabolism - other enzymes
221223,CES5A,983,Drug metabolism - other enzymes
574537,UGT2A2,983,Drug metabolism - other enzymes
15,AANAT,380,Tryptophan metabolism
26,AOC1,380,Tryptophan metabolism
38,ACAT1,380,Tryptophan metabolism
39,ACAT2,380,Tryptophan metabolism
217,ALDH2,380,Tryptophan metabolism
219,ALDH1B1,380,Tryptophan metabolism
223,ALDH9A1,380,Tryptophan metabolism
224,ALDH3A2,380,Tryptophan metabolism
316,AOX1,380,Tryptophan metabolism
438,ASMT,380,Tryptophan metabolism
501,ALDH7A1,380,Tryptophan metabolism
847,CAT,380,Tryptophan metabolism
883,CCBL1,380,Tryptophan metabolism
1543,CYP1A1,380,Tryptophan metabolism
1544,CYP1A2,380,Tryptophan metabolism
1545,CYP1B1,380,Tryptophan metabolism
1644,DDC,380,Tryptophan metabolism
1892,ECHS1,380,Tryptophan metabolism
1962,EHHADH,380,Tryptophan metabolism
2639,GCDH,380,Tryptophan metabolism
3030,HADHA,380,Tryptophan metabolism
3033,HADH,380,Tryptophan metabolism
3620,IDO1,380,Tryptophan metabolism
4128,MAOA,380,Tryptophan metabolism
4129,MAOB,380,Tryptophan metabolism
4967,OGDH,380,Tryptophan metabolism
6999,TDO2,380,Tryptophan metabolism
7166,TPH1,380,Tryptophan metabolism
7453,WARS,380,Tryptophan metabolism
8564,KMO,380,Tryptophan metabolism
8942,KYNU,380,Tryptophan metabolism
10352,WARS2,380,Tryptophan metabolism
11185,INMT,380,Tryptophan metabolism
23498,HAAO,380,Tryptophan metabolism
51166,AADAT,380,Tryptophan metabolism
55753,OGDHL,380,Tryptophan metabolism
56267,CCBL2,380,Tryptophan metabolism
121278,TPH2,380,Tryptophan metabolism
125061,AFMID,380,Tryptophan metabolism
130013,ACMSD,380,Tryptophan metabolism
169355,IDO2,380,Tryptophan metabolism
259307,IL4I1,380,Tryptophan metabolism
16,AARS,970,Aminoacyl-tRNA biosynthesis
833,CARS,970,Aminoacyl-tRNA biosynthesis
1615,DARS,970,Aminoacyl-tRNA biosynthesis
2058,EPRS,970,Aminoacyl-tRNA biosynthesis
2193,FARSA,970,Aminoacyl-tRNA biosynthesis
2617,GARS,970,Aminoacyl-tRNA biosynthesis
3035,HARS,970,Aminoacyl-tRNA biosynthesis
3376,IARS,970,Aminoacyl-tRNA biosynthesis
3735,KARS,970,Aminoacyl-tRNA biosynthesis
4141,MARS,970,Aminoacyl-tRNA biosynthesis
4511,TRNC,970,Aminoacyl-tRNA biosynthesis
4553,TRNA,970,Aminoacyl-tRNA biosynthesis
4555,TRND,970,Aminoacyl-tRNA biosynthesis
4556,TRNE,970,Aminoacyl-tRNA biosynthesis
4558,TRNF,970,Aminoacyl-tRNA biosynthesis
4563,TRNG,970,Aminoacyl-tRNA biosynthesis
4564,TRNH,970,Aminoacyl-tRNA biosynthesis
4565,TRNI,970,Aminoacyl-tRNA biosynthesis
4566,TRNK,970,Aminoacyl-tRNA biosynthesis
4567,TRNL1,970,Aminoacyl-tRNA biosynthesis
4568,TRNL2,970,Aminoacyl-tRNA biosynthesis
4569,TRNM,970,Aminoacyl-tRNA biosynthesis
4570,TRNN,970,Aminoacyl-tRNA biosynthesis
4571,TRNP,970,Aminoacyl-tRNA biosynthesis
4572,TRNQ,970,Aminoacyl-tRNA biosynthesis
4573,TRNR,970,Aminoacyl-tRNA biosynthesis
4574,TRNS1,970,Aminoacyl-tRNA biosynthesis
4575,TRNS2,970,Aminoacyl-tRNA biosynthesis
4576,TRNT,970,Aminoacyl-tRNA biosynthesis
4577,TRNV,970,Aminoacyl-tRNA biosynthesis
4578,TRNW,970,Aminoacyl-tRNA biosynthesis
4579,TRNY,970,Aminoacyl-tRNA biosynthesis
4677,NARS,970,Aminoacyl-tRNA biosynthesis
5859,QARS,970,Aminoacyl-tRNA biosynthesis
5917,RARS,970,Aminoacyl-tRNA biosynthesis
6301,SARS,970,Aminoacyl-tRNA biosynthesis
6897,TARS,970,Aminoacyl-tRNA biosynthesis
7407,VARS,970,Aminoacyl-tRNA biosynthesis
7453,WARS,970,Aminoacyl-tRNA biosynthesis
8565,YARS,970,Aminoacyl-tRNA biosynthesis
10056,FARSB,970,Aminoacyl-tRNA biosynthesis
10352,WARS2,970,Aminoacyl-tRNA biosynthesis
10667,FARS2,970,Aminoacyl-tRNA biosynthesis
23395,LARS2,970,Aminoacyl-tRNA biosynthesis
23438,HARS2,970,Aminoacyl-tRNA biosynthesis
25973,PARS2,970,Aminoacyl-tRNA biosynthesis
51067,YARS2,970,Aminoacyl-tRNA biosynthesis
51091,SEPSECS,970,Aminoacyl-tRNA biosynthesis
51520,LARS,970,Aminoacyl-tRNA biosynthesis
54938,SARS2,970,Aminoacyl-tRNA biosynthesis
55157,DARS2,970,Aminoacyl-tRNA biosynthesis
55699,IARS2,970,Aminoacyl-tRNA biosynthesis
57038,RARS2,970,Aminoacyl-tRNA biosynthesis
57176,VARS2,970,Aminoacyl-tRNA biosynthesis
57505,AARS2,970,Aminoacyl-tRNA biosynthesis
79587,CARS2,970,Aminoacyl-tRNA biosynthesis
79731,NARS2,970,Aminoacyl-tRNA biosynthesis
80222,TARS2,970,Aminoacyl-tRNA biosynthesis
92935,MARS2,970,Aminoacyl-tRNA biosynthesis
118672,PSTK,970,Aminoacyl-tRNA biosynthesis
123263,MTFMT,970,Aminoacyl-tRNA biosynthesis
123283,TARSL2,970,Aminoacyl-tRNA biosynthesis
124454,EARS2,970,Aminoacyl-tRNA biosynthesis
18,ABAT,250,"Alanine, aspartate and glutamate metabolism"
158,ADSL,250,"Alanine, aspartate and glutamate metabolism"
159,ADSS,250,"Alanine, aspartate and glutamate metabolism"
189,AGXT,250,"Alanine, aspartate and glutamate metabolism"
435,ASL,250,"Alanine, aspartate and glutamate metabolism"
440,ASNS,250,"Alanine, aspartate and glutamate metabolism"
443,ASPA,250,"Alanine, aspartate and glutamate metabolism"
445,ASS1,250,"Alanine, aspartate and glutamate metabolism"
790,CAD,250,"Alanine, aspartate and glutamate metabolism"
1373,CPS1,250,"Alanine, aspartate and glutamate metabolism"
2571,GAD1,250,"Alanine, aspartate and glutamate metabolism"
2572,GAD2,250,"Alanine, aspartate and glutamate metabolism"
2673,GFPT1,250,"Alanine, aspartate and glutamate metabolism"
2744,GLS,250,"Alanine, aspartate and glutamate metabolism"
2746,GLUD1,250,"Alanine, aspartate and glutamate metabolism"
2747,GLUD2,250,"Alanine, aspartate and glutamate metabolism"
2752,GLUL,250,"Alanine, aspartate and glutamate metabolism"
2805,GOT1,250,"Alanine, aspartate and glutamate metabolism"
2806,GOT2,250,"Alanine, aspartate and glutamate metabolism"
2875,GPT,250,"Alanine, aspartate and glutamate metabolism"
5471,PPAT,250,"Alanine, aspartate and glutamate metabolism"
7915,ALDH5A1,250,"Alanine, aspartate and glutamate metabolism"
8528,DDO,250,"Alanine, aspartate and glutamate metabolism"
8659,ALDH4A1,250,"Alanine, aspartate and glutamate metabolism"
9945,GFPT2,250,"Alanine, aspartate and glutamate metabolism"
27165,GLS2,250,"Alanine, aspartate and glutamate metabolism"
56954,NIT2,250,"Alanine, aspartate and glutamate metabolism"
64902,AGXT2,250,"Alanine, aspartate and glutamate metabolism"
84706,GPT2,250,"Alanine, aspartate and glutamate metabolism"
91703,ACY3,250,"Alanine, aspartate and glutamate metabolism"
122622,ADSSL1,250,"Alanine, aspartate and glutamate metabolism"
259307,IL4I1,250,"Alanine, aspartate and glutamate metabolism"
18,ABAT,280,"Valine, leucine and isoleucine degradation"
30,ACAA1,280,"Valine, leucine and isoleucine degradation"
34,ACADM,280,"Valine, leucine and isoleucine degradation"
35,ACADS,280,"Valine, leucine and isoleucine degradation"
36,ACADSB,280,"Valine, leucine and isoleucine degradation"
38,ACAT1,280,"Valine, leucine and isoleucine degradation"
39,ACAT2,280,"Valine, leucine and isoleucine degradation"
217,ALDH2,280,"Valine, leucine and isoleucine degradation"
219,ALDH1B1,280,"Valine, leucine and isoleucine degradation"
223,ALDH9A1,280,"Valine, leucine and isoleucine degradation"
224,ALDH3A2,280,"Valine, leucine and isoleucine degradation"
316,AOX1,280,"Valine, leucine and isoleucine degradation"
501,ALDH7A1,280,"Valine, leucine and isoleucine degradation"
549,AUH,280,"Valine, leucine and isoleucine degradation"
586,BCAT1,280,"Valine, leucine and isoleucine degradation"
587,BCAT2,280,"Valine, leucine and isoleucine degradation"
593,BCKDHA,280,"Valine, leucine and isoleucine degradation"
594,BCKDHB,280,"Valine, leucine and isoleucine degradation"
1629,DBT,280,"Valine, leucine and isoleucine degradation"
1738,DLD,280,"Valine, leucine and isoleucine degradation"
1892,ECHS1,280,"Valine, leucine and isoleucine degradation"
1962,EHHADH,280,"Valine, leucine and isoleucine degradation"
3028,HSD17B10,280,"Valine, leucine and isoleucine degradation"
3030,HADHA,280,"Valine, leucine and isoleucine degradation"
3032,HADHB,280,"Valine, leucine and isoleucine degradation"
3033,HADH,280,"Valine, leucine and isoleucine degradation"
3155,HMGCL,280,"Valine, leucine and isoleucine degradation"
3157,HMGCS1,280,"Valine, leucine and isoleucine degradation"
3158,HMGCS2,280,"Valine, leucine and isoleucine degradation"
3712,IVD,280,"Valine, leucine and isoleucine degradation"
4329,ALDH6A1,280,"Valine, leucine and isoleucine degradation"
4594,MUT,280,"Valine, leucine and isoleucine degradation"
5019,OXCT1,280,"Valine, leucine and isoleucine degradation"
5095,PCCA,280,"Valine, leucine and isoleucine degradation"
5096,PCCB,280,"Valine, leucine and isoleucine degradation"
10449,ACAA2,280,"Valine, leucine and isoleucine degradation"
11112,HIBADH,280,"Valine, leucine and isoleucine degradation"
26275,HIBCH,280,"Valine, leucine and isoleucine degradation"
27034,ACAD8,280,"Valine, leucine and isoleucine degradation"
56922,MCCC1,280,"Valine, leucine and isoleucine degradation"
64064,OXCT2,280,"Valine, leucine and isoleucine degradation"
64087,MCCC2,280,"Valine, leucine and isoleucine degradation"
84693,MCEE,280,"Valine, leucine and isoleucine degradation"
259307,IL4I1,280,"Valine, leucine and isoleucine degradation"
18,ABAT,410,beta-Alanine metabolism
34,ACADM,410,beta-Alanine metabolism
217,ALDH2,410,beta-Alanine metabolism
219,ALDH1B1,410,beta-Alanine metabolism
223,ALDH9A1,410,beta-Alanine metabolism
224,ALDH3A2,410,beta-Alanine metabolism
314,AOC2,410,beta-Alanine metabolism
501,ALDH7A1,410,beta-Alanine metabolism
1806,DPYD,410,beta-Alanine metabolism
1807,DPYS,410,beta-Alanine metabolism
1892,ECHS1,410,beta-Alanine metabolism
1962,EHHADH,410,beta-Alanine metabolism
2571,GAD1,410,beta-Alanine metabolism
2572,GAD2,410,beta-Alanine metabolism
3030,HADHA,410,beta-Alanine metabolism
6611,SMS,410,beta-Alanine metabolism
6723,SRM,410,beta-Alanine metabolism
8639,AOC3,410,beta-Alanine metabolism
23417,MLYCD,410,beta-Alanine metabolism
26275,HIBCH,410,beta-Alanine metabolism
51733,UPB1,410,beta-Alanine metabolism
84735,CNDP1,410,beta-Alanine metabolism
18,ABAT,640,Propanoate metabolism
31,ACACA,640,Propanoate metabolism
32,ACACB,640,Propanoate metabolism
34,ACADM,640,Propanoate metabolism
38,ACAT1,640,Propanoate metabolism
39,ACAT2,640,Propanoate metabolism
217,ALDH2,640,Propanoate metabolism
219,ALDH1B1,640,Propanoate metabolism
223,ALDH9A1,640,Propanoate metabolism
224,ALDH3A2,640,Propanoate metabolism
501,ALDH7A1,640,Propanoate metabolism
1892,ECHS1,640,Propanoate metabolism
1962,EHHADH,640,Propanoate metabolism
3030,HADHA,640,Propanoate metabolism
3939,LDHA,640,Propanoate metabolism
3945,LDHB,640,Propanoate metabolism
3948,LDHC,640,Propanoate metabolism
4329,ALDH6A1,640,Propanoate metabolism
4594,MUT,640,Propanoate metabolism
5095,PCCA,640,Propanoate metabolism
5096,PCCB,640,Propanoate metabolism
8801,SUCLG2,640,Propanoate metabolism
8802,SUCLG1,640,Propanoate metabolism
8803,SUCLA2,640,Propanoate metabolism
23417,MLYCD,640,Propanoate metabolism
26275,HIBCH,640,Propanoate metabolism
55902,ACSS2,640,Propanoate metabolism
79611,ACSS3,640,Propanoate metabolism
84532,ACSS1,640,Propanoate metabolism
84693,MCEE,640,Propanoate metabolism
92483,LDHAL6B,640,Propanoate metabolism
160287,LDHAL6A,640,Propanoate metabolism
18,ABAT,650,Butanoate metabolism
35,ACADS,650,Butanoate metabolism
38,ACAT1,650,Butanoate metabolism
39,ACAT2,650,Butanoate metabolism
622,BDH1,650,Butanoate metabolism
1892,ECHS1,650,Butanoate metabolism
1962,EHHADH,650,Butanoate metabolism
2571,GAD1,650,Butanoate metabolism
2572,GAD2,650,Butanoate metabolism
3030,HADHA,650,Butanoate metabolism
3033,HADH,650,Butanoate metabolism
3155,HMGCL,650,Butanoate metabolism
3157,HMGCS1,650,Butanoate metabolism
3158,HMGCS2,650,Butanoate metabolism
5019,OXCT1,650,Butanoate metabolism
5160,PDHA1,650,Butanoate metabolism
5161,PDHA2,650,Butanoate metabolism
5162,PDHB,650,Butanoate metabolism
6296,ACSM3,650,Butanoate metabolism
7915,ALDH5A1,650,Butanoate metabolism
54988,ACSM5,650,Butanoate metabolism
56898,BDH2,650,Butanoate metabolism
57016,AKR1B10,650,Butanoate metabolism
64064,OXCT2,650,Butanoate metabolism
65985,AACS,650,Butanoate metabolism
79944,L2HGDH,650,Butanoate metabolism
116285,ACSM1,650,Butanoate metabolism
123876,ACSM2A,650,Butanoate metabolism
341392,ACSM4,650,Butanoate metabolism
348158,ACSM2B,650,Butanoate metabolism
19,ABCA1,2010,ABC transporters
20,ABCA2,2010,ABC transporters
21,ABCA3,2010,ABC transporters
22,ABCB7,2010,ABC transporters
24,ABCA4,2010,ABC transporters
215,ABCD1,2010,ABC transporters
225,ABCD2,2010,ABC transporters
368,ABCC6,2010,ABC transporters
1080,CFTR,2010,ABC transporters
1244,ABCC2,2010,ABC transporters
4363,ABCC1,2010,ABC transporters
5243,ABCB1,2010,ABC transporters
5244,ABCB4,2010,ABC transporters
5825,ABCD3,2010,ABC transporters
5826,ABCD4,2010,ABC transporters
6833,ABCC8,2010,ABC transporters
6890,TAP1,2010,ABC transporters
6891,TAP2,2010,ABC transporters
8647,ABCB11,2010,ABC transporters
8714,ABCC3,2010,ABC transporters
9429,ABCG2,2010,ABC transporters
9619,ABCG1,2010,ABC transporters
10057,ABCC5,2010,ABC transporters
10058,ABCB6,2010,ABC transporters
10060,ABCC9,2010,ABC transporters
10257,ABCC4,2010,ABC transporters
10347,ABCA7,2010,ABC transporters
10349,ABCA10,2010,ABC transporters
10350,ABCA9,2010,ABC transporters
10351,ABCA8,2010,ABC transporters
11194,ABCB8,2010,ABC transporters
23456,ABCB10,2010,ABC transporters
23457,ABCB9,2010,ABC transporters
23460,ABCA6,2010,ABC transporters
23461,ABCA5,2010,ABC transporters
26154,ABCA12,2010,ABC transporters
64137,ABCG4,2010,ABC transporters
64240,ABCG5,2010,ABC transporters
64241,ABCG8,2010,ABC transporters
85320,ABCC11,2010,ABC transporters
89845,ABCC10,2010,ABC transporters
94160,ABCC12,2010,ABC transporters
154664,ABCA13,2010,ABC transporters
340273,ABCB5,2010,ABC transporters
19,ABCA1,4975,Fat digestion and absorption
39,ACAT2,4975,Fat digestion and absorption
335,APOA1,4975,Fat digestion and absorption
337,APOA4,4975,Fat digestion and absorption
338,APOB,4975,Fat digestion and absorption
948,CD36,4975,Fat digestion and absorption
949,SCARB1,4975,Fat digestion and absorption
1056,CEL,4975,Fat digestion and absorption
1208,CLPS,4975,Fat digestion and absorption
2168,FABP1,4975,Fat digestion and absorption
2169,FABP2,4975,Fat digestion and absorption
2806,GOT2,4975,Fat digestion and absorption
4547,MTTP,4975,Fat digestion and absorption
5319,PLA2G1B,4975,Fat digestion and absorption
5320,PLA2G2A,4975,Fat digestion and absorption
5321,PLA2G4A,4975,Fat digestion and absorption
5322,PLA2G5,4975,Fat digestion and absorption
5406,PNLIP,4975,Fat digestion and absorption
5407,PNLIPRP1,4975,Fat digestion and absorption
5408,PNLIPRP2,4975,Fat digestion and absorption
8398,PLA2G6,4975,Fat digestion and absorption
8399,PLA2G10,4975,Fat digestion and absorption
8513,LIPF,4975,Fat digestion and absorption
8611,PPAP2A,4975,Fat digestion and absorption
8612,PPAP2C,4975,Fat digestion and absorption
8613,PPAP2B,4975,Fat digestion and absorption
8681,JMJD7-PLA2G4B,4975,Fat digestion and absorption
8694,DGAT1,4975,Fat digestion and absorption
10554,AGPAT1,4975,Fat digestion and absorption
10555,AGPAT2,4975,Fat digestion and absorption
10999,SLC27A4,4975,Fat digestion and absorption
26279,PLA2G2D,4975,Fat digestion and absorption
29881,NPC1L1,4975,Fat digestion and absorption
30814,PLA2G2E,4975,Fat digestion and absorption
50487,PLA2G3,4975,Fat digestion and absorption
64240,ABCG5,4975,Fat digestion and absorption
64241,ABCG8,4975,Fat digestion and absorption
64600,PLA2G2F,4975,Fat digestion and absorption
80168,MOGAT2,4975,Fat digestion and absorption
81579,PLA2G12A,4975,Fat digestion and absorption
84647,PLA2G12B,4975,Fat digestion and absorption
84649,DGAT2,4975,Fat digestion and absorption
123745,PLA2G4E,4975,Fat digestion and absorption
346606,MOGAT3,4975,Fat digestion and absorption
391013,PLA2G2C,4975,Fat digestion and absorption
100137049,PLA2G4B,4975,Fat digestion and absorption
20,ABCA2,4142,Lysosome
53,ACP2,4142,Lysosome
54,ACP5,4142,Lysosome
162,AP1B1,4142,Lysosome
164,AP1G1,4142,Lysosome
175,AGA,4142,Lysosome
410,ARSA,4142,Lysosome
411,ARSB,4142,Lysosome
427,ASAH1,4142,Lysosome
527,ATP6V0C,4142,Lysosome
533,ATP6V0B,4142,Lysosome
535,ATP6V0A1,4142,Lysosome
537,ATP6AP1,4142,Lysosome
950,SCARB2,4142,Lysosome
967,CD63,4142,Lysosome
968,CD68,4142,Lysosome
1075,CTSC,4142,Lysosome
1174,AP1S1,4142,Lysosome
1176,AP3S1,4142,Lysosome
1200,TPP1,4142,Lysosome
1201,CLN3,4142,Lysosome
1203,CLN5,4142,Lysosome
1211,CLTA,4142,Lysosome
1212,CLTB,4142,Lysosome
1213,CLTC,4142,Lysosome
1497,CTNS,4142,Lysosome
1508,CTSB,4142,Lysosome
1509,CTSD,4142,Lysosome
1510,CTSE,4142,Lysosome
1511,CTSG,4142,Lysosome
1512,CTSH,4142,Lysosome
1513,CTSK,4142,Lysosome
1514,CTSL,4142,Lysosome
1515,CTSV,4142,Lysosome
1519,CTSO,4142,Lysosome
1520,CTSS,4142,Lysosome
1521,CTSW,4142,Lysosome
1522,CTSZ,4142,Lysosome
1777,DNASE2,4142,Lysosome
2517,FUCA1,4142,Lysosome
2548,GAA,4142,Lysosome
2581,GALC,4142,Lysosome
2588,GALNS,4142,Lysosome
2629,GBA,4142,Lysosome
2717,GLA,4142,Lysosome
2720,GLB1,4142,Lysosome
2760,GM2A,4142,Lysosome
2799,GNS,4142,Lysosome
2990,GUSB,4142,Lysosome
3073,HEXA,4142,Lysosome
3074,HEXB,4142,Lysosome
3373,HYAL1,4142,Lysosome
3423,IDS,4142,Lysosome
3425,IDUA,4142,Lysosome
3482,IGF2R,4142,Lysosome
3916,LAMP1,4142,Lysosome
3920,LAMP2,4142,Lysosome
3988,LIPA,4142,Lysosome
4074,M6PR,4142,Lysosome
4125,MAN2B1,4142,Lysosome
4126,MANBA,4142,Lysosome
4668,NAGA,4142,Lysosome
4669,NAGLU,4142,Lysosome
4758,NEU1,4142,Lysosome
4864,NPC1,4142,Lysosome
4891,SLC11A2,4142,Lysosome
5476,CTSA,4142,Lysosome
5538,PPT1,4142,Lysosome
5641,LGMN,4142,Lysosome
5660,PSAP,4142,Lysosome
6272,SORT1,4142,Lysosome
6448,SGSH,4142,Lysosome
6556,SLC11A1,4142,Lysosome
6609,SMPD1,4142,Lysosome
7805,LAPTM5,4142,Lysosome
8120,AP3B2,4142,Lysosome
8218,CLTCL1,4142,Lysosome
8546,AP3B1,4142,Lysosome
8722,CTSF,4142,Lysosome
8763,CD164,4142,Lysosome
8905,AP1S2,4142,Lysosome
8907,AP1M1,4142,Lysosome
8943,AP3D1,4142,Lysosome
9114,ATP6V0D1,4142,Lysosome
9179,AP4M1,4142,Lysosome
9374,PPT2,4142,Lysosome
9476,NAPSA,4142,Lysosome
9583,ENTPD4,4142,Lysosome
9741,LAPTM4A,4142,Lysosome
10053,AP1M2,4142,Lysosome
10239,AP3S2,4142,Lysosome
10312,TCIRG1,4142,Lysosome
10577,NPC2,4142,Lysosome
10717,AP4B1,4142,Lysosome
10947,AP3M2,4142,Lysosome
11154,AP4S1,4142,Lysosome
22901,ARSG,4142,Lysosome
23062,GGA2,4142,Lysosome
23163,GGA3,4142,Lysosome
23431,AP4E1,4142,Lysosome
23457,ABCB9,4142,Lysosome
23545,ATP6V0A2,4142,Lysosome
23659,PLA2G15,4142,Lysosome
26088,GGA1,4142,Lysosome
26503,SLC17A5,4142,Lysosome
26985,AP3M1,4142,Lysosome
27074,LAMP3,4142,Lysosome
50617,ATP6V0A4,4142,Lysosome
51172,NAGPA,4142,Lysosome
51606,ATP6V1H,4142,Lysosome
55353,LAPTM4B,4142,Lysosome
57192,MCOLN1,4142,Lysosome
58511,DNASE2B,4142,Lysosome
79158,GNPTAB,4142,Lysosome
84572,GNPTG,4142,Lysosome
130340,AP1S3,4142,Lysosome
138050,HGSNAT,4142,Lysosome
245972,ATP6V0D2,4142,Lysosome
256471,MFSD8,4142,Lysosome
285362,SUMF1,4142,Lysosome
768239,PSAPL1,4142,Lysosome
25,ABL1,4012,ErbB signaling pathway
27,ABL2,4012,ErbB signaling pathway
207,AKT1,4012,ErbB signaling pathway
208,AKT2,4012,ErbB signaling pathway
369,ARAF,4012,ErbB signaling pathway
374,AREG,4012,ErbB signaling pathway
572,BAD,4012,ErbB signaling pathway
673,BRAF,4012,ErbB signaling pathway
685,BTC,4012,ErbB signaling pathway
815,CAMK2A,4012,ErbB signaling pathway
816,CAMK2B,4012,ErbB signaling pathway
