"","EntrezID","GeneSymbol","PathwayID","PathwayName"
"44","1003","CDH5",5418,"Fluid shear stress and atherosclerosis"
"45","100302238","MIR103B1",5206,"MicroRNAs in cancer"
"46","100302282","MIR103B2",5206,"MicroRNAs in cancer"
"47","100500809","MIR23C",5206,"MicroRNAs in cancer"
"48","100506248","LOC100506248",5169,"Epstein-Barr virus infection"
"49","100506658","OCLN",5130,"Pathogenic Escherichia coli infection"
"50","100506658","OCLN",5160,"Hepatitis C"
"51","100506742","CASP12",5010,"Alzheimer's disease"
"52","100506742","CASP12",5014,"Amyotrophic lateral sclerosis (ALS)"
"53","100506742","CASP12",5020,"Prion diseases"
"54","100506742","CASP12",5161,"Hepatitis B"
"55","100507436","MICA",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"56","100528032","KLRC4-KLRK1",5144,"Malaria"
"57","100529063","BCL2L2-PABPN1",5164,"Influenza A"
"58","100532726","NDUFC2-KCTD14",5010,"Alzheimer's disease"
"59","100532726","NDUFC2-KCTD14",5012,"Parkinson's disease"
"60","100532726","NDUFC2-KCTD14",5016,"Huntington's disease"
"61","100532731","COMMD3-BMI1",5202,"Transcriptional misregulation in cancer"
"62","100532731","COMMD3-BMI1",5206,"MicroRNAs in cancer"
"63","100616173","MIR203B",5206,"MicroRNAs in cancer"
"64","10062","NR1H3",5160,"Hepatitis C"
"65","100861540","CYP3A7-CYP3A51P",5204,"Chemical carcinogenesis"
"66","10092","ARPC5",5100,"Bacterial invasion of epithelial cells"
"67","10092","ARPC5",5130,"Pathogenic Escherichia coli infection"
"68","10092","ARPC5",5131,"Shigellosis"
"69","10092","ARPC5",5132,"Salmonella infection"
"70","10093","ARPC4",5100,"Bacterial invasion of epithelial cells"
"71","10093","ARPC4",5130,"Pathogenic Escherichia coli infection"
"72","10093","ARPC4",5131,"Shigellosis"
"73","10093","ARPC4",5132,"Salmonella infection"
"74","10094","ARPC3",5100,"Bacterial invasion of epithelial cells"
"75","10094","ARPC3",5130,"Pathogenic Escherichia coli infection"
"76","10094","ARPC3",5131,"Shigellosis"
"77","10094","ARPC3",5132,"Salmonella infection"
"78","10095","ARPC1B",5100,"Bacterial invasion of epithelial cells"
"79","10095","ARPC1B",5130,"Pathogenic Escherichia coli infection"
"80","10095","ARPC1B",5131,"Shigellosis"
"81","10095","ARPC1B",5132,"Salmonella infection"
"82","10105","PPIF",5012,"Parkinson's disease"
"83","10105","PPIF",5016,"Huntington's disease"
"84","10105","PPIF",5145,"Toxoplasmosis"
"85","101060521","LOC101060521",5169,"Epstein-Barr virus infection"
"86","10109","ARPC2",5100,"Bacterial invasion of epithelial cells"
"87","10109","ARPC2",5130,"Pathogenic Escherichia coli infection"
"88","10109","ARPC2",5131,"Shigellosis"
"89","10109","ARPC2",5132,"Salmonella infection"
"90","10125","RASGRP1",5200,"Pathways in cancer"
"91","10126","DNAL4",5016,"Huntington's disease"
"92","10134","BCAP31",5165,"Human papillomavirus infection"
"93","10161","LPAR6",5200,"Pathways in cancer"
"94","10163","WASF2",5100,"Bacterial invasion of epithelial cells"
"95","10163","WASF2",5131,"Shigellosis"
"96","10163","WASF2",5132,"Salmonella infection"
"97","10163","WASF2",5231,"Choline metabolism in cancer"
"98","1017","CDK2",5161,"Hepatitis B"
"99","1017","CDK2",5162,"Measles"
"100","1017","CDK2",5165,"Human papillomavirus infection"
"101","1017","CDK2",5168,"Herpes simplex infection"
"102","1017","CDK2",5169,"Epstein-Barr virus infection"
"103","1017","CDK2",5200,"Pathways in cancer"
"104","1017","CDK2",5203,"Viral carcinogenesis"
"105","1017","CDK2",5215,"Prostate cancer"
"106","1017","CDK2",5222,"Small cell lung cancer"
"107","10189","ALYREF",5168,"Herpes simplex infection"
"108","1019","CDK4",5161,"Hepatitis B"
"109","1019","CDK4",5162,"Measles"
"110","1019","CDK4",5165,"Human papillomavirus infection"
"111","1019","CDK4",5166,"HTLV-I infection"
"112","1019","CDK4",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"113","1019","CDK4",5200,"Pathways in cancer"
"114","1019","CDK4",5203,"Viral carcinogenesis"
"115","1019","CDK4",5212,"Pancreatic cancer"
"116","1019","CDK4",5214,"Glioma"
"117","1019","CDK4",5218,"Melanoma"
"118","1019","CDK4",5219,"Bladder cancer"
"119","1019","CDK4",5220,"Chronic myeloid leukemia"
"120","1019","CDK4",5222,"Small cell lung cancer"
"121","1019","CDK4",5223,"Non-small cell lung cancer"
"122","1019","CDK4",5224,"Breast cancer"
"123","10197","PSME3",5160,"Hepatitis C"
"124","102","ADAM10",5010,"Alzheimer's disease"
"125","102","ADAM10",5120,"Epithelial cell signaling in Helicobacter pylori infection"
"126","1020","CDK5",5010,"Alzheimer's disease"
"127","1020","CDK5",5030,"Cocaine addiction"
"128","10207","PATJ",5165,"Human papillomavirus infection"
"129","1021","CDK6",5161,"Hepatitis B"
"130","1021","CDK6",5162,"Measles"
"131","1021","CDK6",5165,"Human papillomavirus infection"
"132","1021","CDK6",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"133","1021","CDK6",5200,"Pathways in cancer"
"134","1021","CDK6",5203,"Viral carcinogenesis"
"135","1021","CDK6",5206,"MicroRNAs in cancer"
"136","1021","CDK6",5212,"Pancreatic cancer"
"137","1021","CDK6",5214,"Glioma"
"138","1021","CDK6",5218,"Melanoma"
"139","1021","CDK6",5220,"Chronic myeloid leukemia"
"140","1021","CDK6",5222,"Small cell lung cancer"
"141","1021","CDK6",5223,"Non-small cell lung cancer"
"142","1021","CDK6",5224,"Breast cancer"
"143","10213","PSMD14",5169,"Epstein-Barr virus infection"
"144","10235","RASGRP2",5200,"Pathways in cancer"
"145","1025","CDK9",5202,"Transcriptional misregulation in cancer"
"146","10253","SPRY2",5206,"MicroRNAs in cancer"
"147","1026","CDKN1A",5160,"Hepatitis C"
"148","1026","CDKN1A",5161,"Hepatitis B"
"149","1026","CDKN1A",5165,"Human papillomavirus infection"
"150","1026","CDKN1A",5166,"HTLV-I infection"
"151","1026","CDKN1A",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"152","1026","CDKN1A",5169,"Epstein-Barr virus infection"
"153","1026","CDKN1A",5200,"Pathways in cancer"
"154","1026","CDKN1A",5202,"Transcriptional misregulation in cancer"
"155","1026","CDKN1A",5203,"Viral carcinogenesis"
"156","1026","CDKN1A",5205,"Proteoglycans in cancer"
"157","1026","CDKN1A",5206,"MicroRNAs in cancer"
"158","1026","CDKN1A",5210,"Colorectal cancer"
"159","1026","CDKN1A",5212,"Pancreatic cancer"
"160","1026","CDKN1A",5213,"Endometrial cancer"
"161","1026","CDKN1A",5214,"Glioma"
"162","1026","CDKN1A",5215,"Prostate cancer"
"163","1026","CDKN1A",5216,"Thyroid cancer"
"164","1026","CDKN1A",5217,"Basal cell carcinoma"
"165","1026","CDKN1A",5218,"Melanoma"
"166","1026","CDKN1A",5219,"Bladder cancer"
"167","1026","CDKN1A",5220,"Chronic myeloid leukemia"
"168","1026","CDKN1A",5222,"Small cell lung cancer"
"169","1026","CDKN1A",5223,"Non-small cell lung cancer"
"170","1026","CDKN1A",5224,"Breast cancer"
"171","1027","CDKN1B",5161,"Hepatitis B"
"172","1027","CDKN1B",5162,"Measles"
"173","1027","CDKN1B",5165,"Human papillomavirus infection"
"174","1027","CDKN1B",5169,"Epstein-Barr virus infection"
"175","1027","CDKN1B",5200,"Pathways in cancer"
"176","1027","CDKN1B",5202,"Transcriptional misregulation in cancer"
"177","1027","CDKN1B",5203,"Viral carcinogenesis"
"178","1027","CDKN1B",5206,"MicroRNAs in cancer"
"179","1027","CDKN1B",5215,"Prostate cancer"
"180","1027","CDKN1B",5220,"Chronic myeloid leukemia"
"181","1027","CDKN1B",5222,"Small cell lung cancer"
"182","102723407","LOC102723407",5140,"Leishmaniasis"
"183","102723407","LOC102723407",5143,"African trypanosomiasis"
"184","102723407","LOC102723407",5146,"Amoebiasis"
"185","102723407","LOC102723407",5150,"Staphylococcus aureus infection"
"186","102723407","LOC102723407",5152,"Tuberculosis"
"187","102723407","LOC102723407",5162,"Measles"
"188","102723407","LOC102723407",5169,"Epstein-Barr virus infection"
"189","102723407","LOC102723407",5202,"Transcriptional misregulation in cancer"
"190","102723407","LOC102723407",5310,"Asthma"
"191","102723407","LOC102723407",5320,"Autoimmune thyroid disease"
"192","102723407","LOC102723407",5322,"Systemic lupus erythematosus"
"193","102723407","LOC102723407",5323,"Rheumatoid arthritis"
"194","102723407","LOC102723407",5330,"Allograft rejection"
"195","102723407","LOC102723407",5340,"Primary immunodeficiency"
"196","102723407","LOC102723407",5414,"Dilated cardiomyopathy (DCM)"
"197","102723407","LOC102723407",5416,"Viral myocarditis"
"198","102724594","U2AF1L5",5131,"Shigellosis"
"199","1029","CDKN2A",5166,"HTLV-I infection"
"200","1029","CDKN2A",5200,"Pathways in cancer"
"201","1029","CDKN2A",5203,"Viral carcinogenesis"
"202","1029","CDKN2A",5206,"MicroRNAs in cancer"
"203","1029","CDKN2A",5212,"Pancreatic cancer"
"204","1029","CDKN2A",5214,"Glioma"
"205","1029","CDKN2A",5218,"Melanoma"
"206","1029","CDKN2A",5219,"Bladder cancer"
"207","1029","CDKN2A",5220,"Chronic myeloid leukemia"
"208","1029","CDKN2A",5223,"Non-small cell lung cancer"
"209","10297","APC2",5165,"Human papillomavirus infection"
"210","10297","APC2",5166,"HTLV-I infection"
"211","10297","APC2",5200,"Pathways in cancer"
"212","10297","APC2",5206,"MicroRNAs in cancer"
"213","10297","APC2",5210,"Colorectal cancer"
"214","10297","APC2",5213,"Endometrial cancer"
"215","10297","APC2",5217,"Basal cell carcinoma"
"216","10297","APC2",5224,"Breast cancer"
"217","10298","PAK4",5206,"MicroRNAs in cancer"
"218","10298","PAK4",5211,"Renal cell carcinoma"
"219","103","ADAR",5162,"Measles"
"220","103","ADAR",5164,"Influenza A"
"221","1030","CDKN2B",5166,"HTLV-I infection"
"222","1030","CDKN2B",5200,"Pathways in cancer"
"223","1030","CDKN2B",5203,"Viral carcinogenesis"
"224","1030","CDKN2B",5222,"Small cell lung cancer"
"225","1031","CDKN2C",5166,"HTLV-I infection"
"226","1031","CDKN2C",5202,"Transcriptional misregulation in cancer"
"227","10312","TCIRG1",5110,"Vibrio cholerae infection"
"228","10312","TCIRG1",5120,"Epithelial cell signaling in Helicobacter pylori infection"
"229","10312","TCIRG1",5152,"Tuberculosis"
"230","10312","TCIRG1",5165,"Human papillomavirus infection"
"231","10312","TCIRG1",5323,"Rheumatoid arthritis"
"232","10313","RTN3",5010,"Alzheimer's disease"
"233","10319","LAMC3",5145,"Toxoplasmosis"
"234","10319","LAMC3",5146,"Amoebiasis"
"235","10319","LAMC3",5165,"Human papillomavirus infection"
"236","10319","LAMC3",5200,"Pathways in cancer"
"237","10319","LAMC3",5222,"Small cell lung cancer"
"238","10332","CLEC4M",5152,"Tuberculosis"
"239","10332","CLEC4M",5162,"Measles"
"240","10333","TLR6",5142,"Chagas disease (American trypanosomiasis)"
"241","10333","TLR6",5152,"Tuberculosis"
"242","10342","TFG",5200,"Pathways in cancer"
"243","10342","TFG",5216,"Thyroid cancer"
"244","10365","KLF2",5418,"Fluid shear stress and atherosclerosis"
"245","10368","CACNG3",5410,"Hypertrophic cardiomyopathy (HCM)"
"246","10368","CACNG3",5412,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"
"247","10368","CACNG3",5414,"Dilated cardiomyopathy (DCM)"
"248","10369","CACNG2",5410,"Hypertrophic cardiomyopathy (HCM)"
"249","10369","CACNG2",5412,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"
"250","10369","CACNG2",5414,"Dilated cardiomyopathy (DCM)"
"251","10376","TUBA1B",5130,"Pathogenic Escherichia coli infection"
"252","10379","IRF9",5160,"Hepatitis C"
"253","10379","IRF9",5162,"Measles"
"254","10379","IRF9",5164,"Influenza A"
"255","10379","IRF9",5165,"Human papillomavirus infection"
"256","10379","IRF9",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"257","10379","IRF9",5168,"Herpes simplex infection"
"258","10379","IRF9",5203,"Viral carcinogenesis"
"259","10381","TUBB3",5130,"Pathogenic Escherichia coli infection"
"260","10382","TUBB4A",5130,"Pathogenic Escherichia coli infection"
"261","10383","TUBB4B",5130,"Pathogenic Escherichia coli infection"
"262","10392","NOD1",5120,"Epithelial cell signaling in Helicobacter pylori infection"
"263","10392","NOD1",5131,"Shigellosis"
"264","10392","NOD1",5133,"Pertussis"
"265","10393","ANAPC10",5166,"HTLV-I infection"
"266","10399","RACK1",5162,"Measles"
"267","10434","LYPLA1",5231,"Choline metabolism in cancer"
"268","10445","MCRS1",5168,"Herpes simplex infection"
"269","10452","TOMM40",5014,"Amyotrophic lateral sclerosis (ALS)"
"270","10454","TAB1",5140,"Leishmaniasis"
"271","10454","TAB1",5145,"Toxoplasmosis"
"272","10454","TAB1",5168,"Herpes simplex infection"
"273","10454","TAB1",5169,"Epstein-Barr virus infection"
"274","10459","MAD2L2",5100,"Bacterial invasion of epithelial cells"
"275","10459","MAD2L2",5131,"Shigellosis"
"276","10474","TADA3",5165,"Human papillomavirus infection"
"277","10476","ATP5H",5010,"Alzheimer's disease"
"278","10476","ATP5H",5012,"Parkinson's disease"
"279","10476","ATP5H",5016,"Huntington's disease"
"280","10482","NXF1",5164,"Influenza A"
"281","10482","NXF1",5168,"Herpes simplex infection"
"282","10488","CREB3",5016,"Huntington's disease"
"283","10488","CREB3",5030,"Cocaine addiction"
"284","10488","CREB3",5031,"Amphetamine addiction"
"285","10488","CREB3",5034,"Alcoholism"
"286","10488","CREB3",5161,"Hepatitis B"
"287","10488","CREB3",5165,"Human papillomavirus infection"
"288","10488","CREB3",5203,"Viral carcinogenesis"
"289","10488","CREB3",5215,"Prostate cancer"
"290","1050","CEBPA",5200,"Pathways in cancer"
"291","1050","CEBPA",5202,"Transcriptional misregulation in cancer"
"292","1050","CEBPA",5221,"Acute myeloid leukemia"
"293","1051","CEBPB",5152,"Tuberculosis"
"294","1051","CEBPB",5202,"Transcriptional misregulation in cancer"
"295","10524","KAT5",5166,"HTLV-I infection"
"296","1053","CEBPE",5202,"Transcriptional misregulation in cancer"
"297","1053","CEBPE",5221,"Acute myeloid leukemia"
"298","105369247","LOC105369247",5169,"Epstein-Barr virus infection"
"299","1054","CEBPG",5152,"Tuberculosis"
"300","10540","DCTN2",5016,"Huntington's disease"
"301","10542","LAMTOR5",5161,"Hepatitis B"
"302","10552","ARPC1A",5100,"Bacterial invasion of epithelial cells"
"303","10552","ARPC1A",5130,"Pathogenic Escherichia coli infection"
"304","10552","ARPC1A",5131,"Shigellosis"
"305","10552","ARPC1A",5132,"Salmonella infection"
"306","10621","POLR3F",5169,"Epstein-Barr virus infection"
"307","10622","POLR3G",5169,"Epstein-Barr virus infection"
"308","10623","POLR3C",5169,"Epstein-Barr virus infection"
"309","10625","IVNS1ABP",5164,"Influenza A"
"310","10629","TAF6L",5168,"Herpes simplex infection"
"311","10642","IGF2BP1",5206,"MicroRNAs in cancer"
"312","10645","CAMKK2",5034,"Alcoholism"
"313","10672","GNA13",5200,"Pathways in cancer"
"314","10673","TNFSF13B",5323,"Rheumatoid arthritis"
"315","10681","GNB5",5032,"Morphine addiction"
"316","10681","GNB5",5034,"Alcoholism"
"317","10681","GNB5",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"318","10681","GNB5",5200,"Pathways in cancer"
"319","106821730","BUB1B-PAK6",5211,"Renal cell carcinoma"
"320","10683","DLL3",5224,"Breast cancer"
"321","10686","CLDN16",5160,"Hepatitis C"
"322","107","ADCY1",5032,"Morphine addiction"
"323","107","ADCY1",5142,"Chagas disease (American trypanosomiasis)"
"324","107","ADCY1",5146,"Amoebiasis"
"325","107","ADCY1",5166,"HTLV-I infection"
"326","107","ADCY1",5200,"Pathways in cancer"
"327","107","ADCY1",5414,"Dilated cardiomyopathy (DCM)"
"328","10714","POLD3",5166,"HTLV-I infection"
"329","1072","CFL1",5133,"Pertussis"
"330","10720","UGT2B11",5204,"Chemical carcinogenesis"
"331","1073","CFL2",5133,"Pertussis"
"332","10744","PTTG2",5166,"HTLV-I infection"
"333","10747","MASP2",5150,"Staphylococcus aureus infection"
"334","10767","HBS1L",5134,"Legionellosis"
"335","108","ADCY2",5032,"Morphine addiction"
"336","108","ADCY2",5166,"HTLV-I infection"
"337","108","ADCY2",5200,"Pathways in cancer"
"338","108","ADCY2",5414,"Dilated cardiomyopathy (DCM)"
"339","1080","CFTR",5110,"Vibrio cholerae infection"
"340","10801","SEPT9",5100,"Bacterial invasion of epithelial cells"
"341","1081","CGA",5320,"Autoimmune thyroid disease"
"342","10810","WASF3",5231,"Choline metabolism in cancer"
"343","10818","FRS2",5205,"Proteoglycans in cancer"
"344","10846","PDE10A",5032,"Morphine addiction"
"345","10855","HPSE",5205,"Proteoglycans in cancer"
"346","10891","PPARGC1A",5016,"Huntington's disease"
"347","10892","MALT1",5152,"Tuberculosis"
"348","10898","CPSF4",5164,"Influenza A"
"349","109","ADCY3",5032,"Morphine addiction"
"350","109","ADCY3",5110,"Vibrio cholerae infection"
"351","109","ADCY3",5166,"HTLV-I infection"
"352","109","ADCY3",5200,"Pathways in cancer"
"353","109","ADCY3",5414,"Dilated cardiomyopathy (DCM)"
"354","10912","GADD45G",5202,"Transcriptional misregulation in cancer"
"355","10912","GADD45G",5210,"Colorectal cancer"
"356","10912","GADD45G",5212,"Pancreatic cancer"
"357","10912","GADD45G",5213,"Endometrial cancer"
"358","10912","GADD45G",5214,"Glioma"
"359","10912","GADD45G",5216,"Thyroid cancer"
"360","10912","GADD45G",5217,"Basal cell carcinoma"
"361","10912","GADD45G",5218,"Melanoma"
"362","10912","GADD45G",5220,"Chronic myeloid leukemia"
"363","10912","GADD45G",5222,"Small cell lung cancer"
"364","10912","GADD45G",5223,"Non-small cell lung cancer"
"365","10912","GADD45G",5224,"Breast cancer"
"366","10928","RALBP1",5200,"Pathways in cancer"
"367","10928","RALBP1",5212,"Pancreatic cancer"
"368","10929","SRSF8",5168,"Herpes simplex infection"
"369","10941","UGT2A1",5204,"Chemical carcinogenesis"
"370","10945","KDELR1",5110,"Vibrio cholerae infection"
"371","10952","SEC61B",5110,"Vibrio cholerae infection"
"372","10963","STIP1",5020,"Prion diseases"
"373","10971","YWHAQ",5130,"Pathogenic Escherichia coli infection"
"374","10971","YWHAQ",5161,"Hepatitis B"
"375","10971","YWHAQ",5169,"Epstein-Barr virus infection"
"376","10971","YWHAQ",5203,"Viral carcinogenesis"
"377","10975","UQCR11",5010,"Alzheimer's disease"
"378","10975","UQCR11",5012,"Parkinson's disease"
"379","10975","UQCR11",5016,"Huntington's disease"
"380","1101","CHAD",5165,"Human papillomavirus infection"
"381","11014","KDELR2",5110,"Vibrio cholerae infection"
"382","11015","KDELR3",5110,"Vibrio cholerae infection"
"383","11036","GTF2A1L",5203,"Viral carcinogenesis"
"384","11040","PIM2",5221,"Acute myeloid leukemia"
"385","11047","ADRM1",5169,"Epstein-Barr virus infection"
"386","1108","CHD4",5165,"Human papillomavirus infection"
"387","1108","CHD4",5203,"Viral carcinogenesis"
"388","111","ADCY5",5012,"Parkinson's disease"
"389","111","ADCY5",5030,"Cocaine addiction"
"390","111","ADCY5",5031,"Amphetamine addiction"
"391","111","ADCY5",5032,"Morphine addiction"
"392","111","ADCY5",5034,"Alcoholism"
"393","111","ADCY5",5166,"HTLV-I infection"
"394","111","ADCY5",5200,"Pathways in cancer"
"395","111","ADCY5",5414,"Dilated cardiomyopathy (DCM)"
"396","11100","HNRNPUL1",5164,"Influenza A"
"397","1111","CHEK1",5166,"HTLV-I infection"
"398","1111","CHEK1",5203,"Viral carcinogenesis"
"399","11128","POLR3A",5169,"Epstein-Barr virus infection"
"400","11151","CORO1A",5152,"Tuberculosis"
"401","11186","RASSF1",5200,"Pathways in cancer"
"402","11186","RASSF1",5206,"MicroRNAs in cancer"
"403","11186","RASSF1",5219,"Bladder cancer"
"404","11186","RASSF1",5223,"Non-small cell lung cancer"
"405","1119","CHKA",5231,"Choline metabolism in cancer"
"406","112","ADCY6",5032,"Morphine addiction"
"407","112","ADCY6",5166,"HTLV-I infection"
"408","112","ADCY6",5200,"Pathways in cancer"
"409","112","ADCY6",5414,"Dilated cardiomyopathy (DCM)"
"410","1120","CHKB",5231,"Choline metabolism in cancer"
"411","11200","CHEK2",5166,"HTLV-I infection"
"412","11211","FZD10",5165,"Human papillomavirus infection"
"413","11211","FZD10",5166,"HTLV-I infection"
"414","11211","FZD10",5200,"Pathways in cancer"
"415","11211","FZD10",5205,"Proteoglycans in cancer"
"416","11211","FZD10",5217,"Basal cell carcinoma"
"417","11211","FZD10",5224,"Breast cancer"
"418","112398","EGLN2",5200,"Pathways in cancer"
"419","112398","EGLN2",5211,"Renal cell carcinoma"
"420","112399","EGLN3",5200,"Pathways in cancer"
"421","112399","EGLN3",5211,"Renal cell carcinoma"
"422","112401","BIRC8",5145,"Toxoplasmosis"
"423","112401","BIRC8",5200,"Pathways in cancer"
"424","112401","BIRC8",5222,"Small cell lung cancer"
"425","112714","TUBA3E",5130,"Pathogenic Escherichia coli infection"
"426","112744","IL17F",5321,"Inflammatory bowel disease (IBD)"
"427","112950","MED8",5168,"Herpes simplex infection"
"428","113","ADCY7",5032,"Morphine addiction"
"429","113","ADCY7",5166,"HTLV-I infection"
"430","113","ADCY7",5200,"Pathways in cancer"
"431","113","ADCY7",5414,"Dilated cardiomyopathy (DCM)"
"432","113130","CDCA5",5206,"MicroRNAs in cancer"
"433","11315","PARK7",5012,"Parkinson's disease"
"434","11317","RBPJL",5165,"Human papillomavirus infection"
"435","11317","RBPJL",5169,"Epstein-Barr virus infection"
"436","11317","RBPJL",5203,"Viral carcinogenesis"
"437","11337","GABARAP",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"438","11345","GABARAPL2",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"439","113457","TUBA3D",5130,"Pathogenic Escherichia coli infection"
"440","1137","CHRNA4",5033,"Nicotine addiction"
"441","1139","CHRNA7",5033,"Nicotine addiction"
"442","1139","CHRNA7",5204,"Chemical carcinogenesis"
"443","114","ADCY8",5032,"Morphine addiction"
"444","114","ADCY8",5166,"HTLV-I infection"
"445","114","ADCY8",5200,"Pathways in cancer"
"446","114","ADCY8",5414,"Dilated cardiomyopathy (DCM)"
"447","1141","CHRNB2",5033,"Nicotine addiction"
"448","114548","NLRP3",5133,"Pertussis"
"449","114548","NLRP3",5164,"Influenza A"
"450","114609","TIRAP",5133,"Pertussis"
"451","114609","TIRAP",5152,"Tuberculosis"
"452","114609","TIRAP",5161,"Hepatitis B"
"453","1147","CHUK",5120,"Epithelial cell signaling in Helicobacter pylori infection"
"454","1147","CHUK",5131,"Shigellosis"
"455","1147","CHUK",5142,"Chagas disease (American trypanosomiasis)"
"456","1147","CHUK",5145,"Toxoplasmosis"
"457","1147","CHUK",5160,"Hepatitis C"
"458","1147","CHUK",5161,"Hepatitis B"
"459","1147","CHUK",5162,"Measles"
"460","1147","CHUK",5165,"Human papillomavirus infection"
"461","1147","CHUK",5166,"HTLV-I infection"
"462","1147","CHUK",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"463","1147","CHUK",5168,"Herpes simplex infection"
"464","1147","CHUK",5169,"Epstein-Barr virus infection"
"465","1147","CHUK",5200,"Pathways in cancer"
"466","1147","CHUK",5212,"Pancreatic cancer"
"467","1147","CHUK",5215,"Prostate cancer"
"468","1147","CHUK",5220,"Chronic myeloid leukemia"
"469","1147","CHUK",5221,"Acute myeloid leukemia"
"470","1147","CHUK",5222,"Small cell lung cancer"
"471","1147","CHUK",5418,"Fluid shear stress and atherosclerosis"
"472","115","ADCY9",5032,"Morphine addiction"
"473","115","ADCY9",5110,"Vibrio cholerae infection"
"474","115","ADCY9",5166,"HTLV-I infection"
"475","115","ADCY9",5200,"Pathways in cancer"
"476","115","ADCY9",5414,"Dilated cardiomyopathy (DCM)"
"477","115650","TNFRSF13C",5166,"HTLV-I infection"
"478","115650","TNFRSF13C",5340,"Primary immunodeficiency"
"479","115727","RASGRP4",5200,"Pathways in cancer"
"480","1163","CKS1B",5200,"Pathways in cancer"
"481","1163","CKS1B",5222,"Small cell lung cancer"
"482","1164","CKS2",5200,"Pathways in cancer"
"483","1164","CKS2",5222,"Small cell lung cancer"
"484","116443","GRIN3A",5030,"Cocaine addiction"
"485","116443","GRIN3A",5031,"Amphetamine addiction"
"486","116443","GRIN3A",5033,"Nicotine addiction"
"487","116443","GRIN3A",5034,"Alcoholism"
"488","116444","GRIN3B",5030,"Cocaine addiction"
"489","116444","GRIN3B",5031,"Amphetamine addiction"
"490","116444","GRIN3B",5033,"Nicotine addiction"
"491","116444","GRIN3B",5034,"Alcoholism"
"492","1173","AP2M1",5016,"Huntington's disease"
"493","1175","AP2S1",5016,"Huntington's disease"
"494","117581","TWIST2",5205,"Proteoglycans in cancer"
"495","118424","UBE2J2",5012,"Parkinson's disease"
"496","119391","GSTO2",5204,"Chemical carcinogenesis"
"497","119391","GSTO2",5418,"Fluid shear stress and atherosclerosis"
"498","1195","CLK1",5134,"Legionellosis"
"499","120892","LRRK2",5012,"Parkinson's disease"
"500","1211","CLTA",5016,"Huntington's disease"
"501","1211","CLTA",5100,"Bacterial invasion of epithelial cells"
"502","1212","CLTB",5016,"Huntington's disease"
