"","EntrezID","GeneSymbol","PathwayID","PathwayName"
"82","100042355","Gm10705",4120,"Ubiquitin mediated proteolysis"
"83","100042493","Ccl21b",4060,"Cytokine-cytokine receptor interaction"
"84","100042493","Ccl21b",4062,"Chemokine signaling pathway"
"85","100042493","Ccl21b",4064,"NF-kappa B signaling pathway"
"86","100042503","Gm3873",190,"Oxidative phosphorylation"
"87","100042503","Gm3873",1100,"Metabolic pathways"
"88","100042503","Gm3873",4723,"Retrograde endocannabinoid signaling"
"89","100042503","Gm3873",4932,"Non-alcoholic fatty liver disease (NAFLD)"
"90","100042555","Gm13305",4060,"Cytokine-cytokine receptor interaction"
"91","100042555","Gm13305",4630,"Jak-STAT signaling pathway"
"92","100042555","Gm13305",4640,"Hematopoietic cell lineage"
"93","100042690","Gm13769",4740,"Olfactory transduction"
"94","100042807","Eif3j2",3013,"RNA transport"
"95","100042840","H2al2b",4217,"Necroptosis"
"96","100042922","H2al1a",4217,"Necroptosis"
"97","100042927","H2al1b",4217,"Necroptosis"
"98","100042929","H2al1c",4217,"Necroptosis"
"99","100042931","H2al1d",4217,"Necroptosis"
"100","100042939","H2al1f",4217,"Necroptosis"
"101","100042943","H2al1g",4217,"Necroptosis"
"102","100042944","H2al1h",4217,"Necroptosis"
"103","100042946","H2al1i",4217,"Necroptosis"
"104","100043039","Gm4184",3060,"Protein export"
"105","100043039","Gm4184",4141,"Protein processing in endoplasmic reticulum"
"106","100043039","Gm4184",4145,"Phagosome"
"107","100043200","Olfr819",4740,"Olfactory transduction"
"108","100043292","Gm4340",3013,"RNA transport"
"109","100043292","Gm4340",3015,"mRNA surveillance pathway"
"110","100043292","Gm4340",3040,"Spliceosome"
"111","100043314","Tigit",4514,"Cell adhesion molecules (CAMs)"
"112","100043456","Gm10681",140,"Steroid hormone biosynthesis"
"113","100043456","Gm10681",1100,"Metabolic pathways"
"114","100043456","Gm10681",4913,"Ovarian steroidogenesis"
"115","100043456","Gm10681",4925,"Aldosterone synthesis and secretion"
"116","100043474","Gm4461",4740,"Olfactory transduction"
"117","100043497","Nat8f7",480,"Glutathione metabolism"
"118","100043507","Gm15776",4014,"Ras signaling pathway"
"119","100043507","Gm15776",4062,"Chemokine signaling pathway"
"120","100043507","Gm15776",4151,"PI3K-Akt signaling pathway"
"121","100043507","Gm15776",4371,"Apelin signaling pathway"
"122","100043507","Gm15776",4713,"Circadian entrainment"
"123","100043507","Gm15776",4723,"Retrograde endocannabinoid signaling"
"124","100043507","Gm15776",4724,"Glutamatergic synapse"
"125","100043507","Gm15776",4725,"Cholinergic synapse"
"126","100043507","Gm15776",4726,"Serotonergic synapse"
"127","100043507","Gm15776",4727,"GABAergic synapse"
"128","100043507","Gm15776",4728,"Dopaminergic synapse"
"129","100043507","Gm15776",4926,"Relaxin signaling pathway"
"130","100043674","Gm9840",3420,"Nucleotide excision repair"
"131","100043674","Gm9840",4066,"HIF-1 signaling pathway"
"132","100043674","Gm9840",4110,"Cell cycle"
"133","100043674","Gm9840",4114,"Oocyte meiosis"
"134","100043674","Gm9840",4120,"Ubiquitin mediated proteolysis"
"135","100043674","Gm9840",4141,"Protein processing in endoplasmic reticulum"
"136","100043674","Gm9840",4310,"Wnt signaling pathway"
"137","100043674","Gm9840",4350,"TGF-beta signaling pathway"
"138","100043674","Gm9840",4710,"Circadian rhythm"
"139","100043684","Amy2a4",500,"Starch and sucrose metabolism"
"140","100043684","Amy2a4",1100,"Metabolic pathways"
"141","100043684","Amy2a4",4972,"Pancreatic secretion"
"142","100043684","Amy2a4",4973,"Carbohydrate digestion and absorption"
"143","100043686","Amy2a3",500,"Starch and sucrose metabolism"
"144","100043686","Amy2a3",1100,"Metabolic pathways"
"145","100043686","Amy2a3",4973,"Carbohydrate digestion and absorption"
"146","100043688","Amy2a2",500,"Starch and sucrose metabolism"
"147","100043688","Amy2a2",1100,"Metabolic pathways"
"148","100043688","Amy2a2",4973,"Carbohydrate digestion and absorption"
"149","100043813","Rps27rt",3010,"Ribosome"
"150","100043876","Gm4705",3010,"Ribosome"
"151","100044068","LOC100044068",4623,"Cytosolic DNA-sensing pathway"
"152","100044627","LOC100044627",3010,"Ribosome"
"153","100046078","Gm15266",3060,"Protein export"
"154","100046078","Gm15266",4141,"Protein processing in endoplasmic reticulum"
"155","100046078","Gm15266",4145,"Phagosome"
"156","100066","Cyp2j11",590,"Arachidonic acid metabolism"
"157","100066","Cyp2j11",591,"Linoleic acid metabolism"
"158","100066","Cyp2j11",1100,"Metabolic pathways"
"159","100066","Cyp2j11",4726,"Serotonergic synapse"
"160","100066","Cyp2j11",4750,"Inflammatory mediator regulation of TRP channels"
"161","100066","Cyp2j11",4913,"Ovarian steroidogenesis"
"162","100101806","Srp54c",3060,"Protein export"
"163","100163","Pafah2",565,"Ether lipid metabolism"
"164","100163","Pafah2",1100,"Metabolic pathways"
"165","100198","H6pd",30,"Pentose phosphate pathway"
"166","100198","H6pd",1100,"Metabolic pathways"
"167","100198","H6pd",1200,"Carbon metabolism"
"168","100226","Stx12",4145,"Phagosome"
"169","100328588","Gm21948",250,"Alanine, aspartate and glutamate metabolism"
"170","100328588","Gm21948",270,"Cysteine and methionine metabolism"
"171","100328588","Gm21948",280,"Valine, leucine and isoleucine degradation"
"172","100328588","Gm21948",350,"Tyrosine metabolism"
"173","100328588","Gm21948",360,"Phenylalanine metabolism"
"174","100328588","Gm21948",380,"Tryptophan metabolism"
"175","100328588","Gm21948",400,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"176","100328588","Gm21948",1100,"Metabolic pathways"
"177","100470","Lao1",250,"Alanine, aspartate and glutamate metabolism"
"178","100470","Lao1",270,"Cysteine and methionine metabolism"
"179","100470","Lao1",280,"Valine, leucine and isoleucine degradation"
"180","100470","Lao1",350,"Tyrosine metabolism"
"181","100470","Lao1",360,"Phenylalanine metabolism"
"182","100470","Lao1",380,"Tryptophan metabolism"
"183","100470","Lao1",400,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"184","100470","Lao1",1100,"Metabolic pathways"
"185","100502698","Rubcn",4140,"Autophagy - animal"
"186","100502825","Rpl37rt",3010,"Ribosome"
"187","100502876","Kcnmb3",4022,"cGMP-PKG signaling pathway"
"188","100502876","Kcnmb3",4270,"Vascular smooth muscle contraction"
"189","100502876","Kcnmb3",4911,"Insulin secretion"
"190","100503670","Rpl5",3010,"Ribosome"
"191","100503710","Gm5741",4010,"MAPK signaling pathway"
"192","100503710","Gm5741",4014,"Ras signaling pathway"
"193","100503710","Gm5741",4062,"Chemokine signaling pathway"
"194","100503710","Gm5741",4151,"PI3K-Akt signaling pathway"
"195","100503710","Gm5741",4371,"Apelin signaling pathway"
"196","100503710","Gm5741",4713,"Circadian entrainment"
"197","100503710","Gm5741",4723,"Retrograde endocannabinoid signaling"
"198","100503710","Gm5741",4724,"Glutamatergic synapse"
"199","100503710","Gm5741",4725,"Cholinergic synapse"
"200","100503710","Gm5741",4726,"Serotonergic synapse"
"201","100503710","Gm5741",4727,"GABAergic synapse"
"202","100503710","Gm5741",4728,"Dopaminergic synapse"
"203","100503710","Gm5741",4810,"Regulation of actin cytoskeleton"
"204","100503710","Gm5741",4926,"Relaxin signaling pathway"
"205","100504239","Gm10591",4060,"Cytokine-cytokine receptor interaction"
"206","100504239","Gm10591",4062,"Chemokine signaling pathway"
"207","100504239","Gm10591",4064,"NF-kappa B signaling pathway"
"208","100504346","Gm13304",4060,"Cytokine-cytokine receptor interaction"
"209","100504346","Gm13304",4062,"Chemokine signaling pathway"
"210","100504346","Gm13304",4064,"NF-kappa B signaling pathway"
"211","100504362","Gm1987",4060,"Cytokine-cytokine receptor interaction"
"212","100504362","Gm1987",4062,"Chemokine signaling pathway"
"213","100504362","Gm1987",4064,"NF-kappa B signaling pathway"
"214","100504404","H2-Ea-ps",4145,"Phagosome"
"215","100504404","H2-Ea-ps",4514,"Cell adhesion molecules (CAMs)"
"216","100504404","H2-Ea-ps",4612,"Antigen processing and presentation"
"217","100504404","H2-Ea-ps",4640,"Hematopoietic cell lineage"
"218","100504404","H2-Ea-ps",4658,"Th1 and Th2 cell differentiation"
"219","100504404","H2-Ea-ps",4659,"Th17 cell differentiation"
"220","100504404","H2-Ea-ps",4672,"Intestinal immune network for IgA production"
"221","100504404","H2-Ea-ps",4940,"Type I diabetes mellitus"
"222","100504663","Atg14",4140,"Autophagy - animal"
"223","100504710","Nat8f6",480,"Glutathione metabolism"
"224","100529082","Gm11127",4144,"Endocytosis"
"225","100529082","Gm11127",4145,"Phagosome"
"226","100529082","Gm11127",4218,"Cellular senescence"
"227","100529082","Gm11127",4514,"Cell adhesion molecules (CAMs)"
"228","100529082","Gm11127",4612,"Antigen processing and presentation"
"229","100529082","Gm11127",4940,"Type I diabetes mellitus"
"230","100559","Ugt2b38",40,"Pentose and glucuronate interconversions"
"231","100559","Ugt2b38",53,"Ascorbate and aldarate metabolism"
"232","100559","Ugt2b38",140,"Steroid hormone biosynthesis"
"233","100559","Ugt2b38",830,"Retinol metabolism"
"234","100559","Ugt2b38",860,"Porphyrin and chlorophyll metabolism"
"235","100559","Ugt2b38",980,"Metabolism of xenobiotics by cytochrome P450"
"236","100559","Ugt2b38",982,"Drug metabolism - cytochrome P450"
"237","100559","Ugt2b38",983,"Drug metabolism - other enzymes"
"238","100559","Ugt2b38",1100,"Metabolic pathways"
"239","100678","Psph",260,"Glycine, serine and threonine metabolism"
"240","100678","Psph",1100,"Metabolic pathways"
"241","100678","Psph",1200,"Carbon metabolism"
"242","100678","Psph",1230,"Biosynthesis of amino acids"
"243","100705","Acacb",61,"Fatty acid biosynthesis"
"244","100705","Acacb",620,"Pyruvate metabolism"
"245","100705","Acacb",640,"Propanoate metabolism"
"246","100705","Acacb",1100,"Metabolic pathways"
"247","100705","Acacb",4152,"AMPK signaling pathway"
"248","100705","Acacb",4910,"Insulin signaling pathway"
"249","100705","Acacb",4920,"Adipocytokine signaling pathway"
"250","100705","Acacb",4922,"Glucagon signaling pathway"
"251","100705","Acacb",4931,"Insulin resistance"
"252","100727","Ugt2b34",40,"Pentose and glucuronate interconversions"
"253","100727","Ugt2b34",53,"Ascorbate and aldarate metabolism"
"254","100727","Ugt2b34",140,"Steroid hormone biosynthesis"
"255","100727","Ugt2b34",830,"Retinol metabolism"
"256","100727","Ugt2b34",860,"Porphyrin and chlorophyll metabolism"
"257","100727","Ugt2b34",980,"Metabolism of xenobiotics by cytochrome P450"
"258","100727","Ugt2b34",982,"Drug metabolism - cytochrome P450"
"259","100727","Ugt2b34",983,"Drug metabolism - other enzymes"
"260","100727","Ugt2b34",1100,"Metabolic pathways"
"261","100756","Usp30",4137,"Mitophagy - animal"
"262","100763","Ube3c",4120,"Ubiquitin mediated proteolysis"
"263","100861471","n-R5s100",3008,"Ribosome biogenesis in eukaryotes"
"264","100861471","n-R5s100",3010,"Ribosome"
"265","100861472","n-R5s103",3008,"Ribosome biogenesis in eukaryotes"
"266","100861472","n-R5s103",3010,"Ribosome"
"267","100861473","n-R5s104",3008,"Ribosome biogenesis in eukaryotes"
"268","100861473","n-R5s104",3010,"Ribosome"
"269","100861474","n-R5s105",3008,"Ribosome biogenesis in eukaryotes"
"270","100861474","n-R5s105",3010,"Ribosome"
"271","100861475","n-R5s108",3008,"Ribosome biogenesis in eukaryotes"
"272","100861475","n-R5s108",3010,"Ribosome"
"273","100861477","n-R5s110",3008,"Ribosome biogenesis in eukaryotes"
"274","100861477","n-R5s110",3010,"Ribosome"
"275","100861478","n-R5s111",3008,"Ribosome biogenesis in eukaryotes"
"276","100861478","n-R5s111",3010,"Ribosome"
"277","100861479","n-R5s113",3008,"Ribosome biogenesis in eukaryotes"
"278","100861479","n-R5s113",3010,"Ribosome"
"279","100861480","Gm25018",3008,"Ribosome biogenesis in eukaryotes"
"280","100861480","Gm25018",3010,"Ribosome"
"281","100861481","n-R5s117",3008,"Ribosome biogenesis in eukaryotes"
"282","100861481","n-R5s117",3010,"Ribosome"
"283","100861482","n-R5s121",3008,"Ribosome biogenesis in eukaryotes"
"284","100861482","n-R5s121",3010,"Ribosome"
"285","100861483","n-R5s122",3008,"Ribosome biogenesis in eukaryotes"
"286","100861483","n-R5s122",3010,"Ribosome"
"287","100861484","n-R5s123",3008,"Ribosome biogenesis in eukaryotes"
"288","100861484","n-R5s123",3010,"Ribosome"
"289","100861486","n-R5s124",3008,"Ribosome biogenesis in eukaryotes"
"290","100861486","n-R5s124",3010,"Ribosome"
"291","100861487","n-R5s128",3008,"Ribosome biogenesis in eukaryotes"
"292","100861487","n-R5s128",3010,"Ribosome"
"293","100861488","Gm26391",3008,"Ribosome biogenesis in eukaryotes"
"294","100861488","Gm26391",3010,"Ribosome"
"295","100861489","n-R5s133",3008,"Ribosome biogenesis in eukaryotes"
"296","100861489","n-R5s133",3010,"Ribosome"
"297","100861490","n-R5s134",3008,"Ribosome biogenesis in eukaryotes"
"298","100861490","n-R5s134",3010,"Ribosome"
"299","100861491","n-R5s136",3008,"Ribosome biogenesis in eukaryotes"
"300","100861491","n-R5s136",3010,"Ribosome"
"301","100861492","n-R5s138",3008,"Ribosome biogenesis in eukaryotes"
"302","100861492","n-R5s138",3010,"Ribosome"
"303","100861493","n-R5s139",3008,"Ribosome biogenesis in eukaryotes"
"304","100861493","n-R5s139",3010,"Ribosome"
"305","100861494","Gm22109",3008,"Ribosome biogenesis in eukaryotes"
"306","100861494","Gm22109",3010,"Ribosome"
"307","100861495","n-R5s141",3008,"Ribosome biogenesis in eukaryotes"
"308","100861495","n-R5s141",3010,"Ribosome"
"309","100861496","n-R5s142",3008,"Ribosome biogenesis in eukaryotes"
"310","100861496","n-R5s142",3010,"Ribosome"
"311","100861497","n-R5s143",3008,"Ribosome biogenesis in eukaryotes"
"312","100861497","n-R5s143",3010,"Ribosome"
"313","100861498","n-R5s144",3008,"Ribosome biogenesis in eukaryotes"
"314","100861498","n-R5s144",3010,"Ribosome"
"315","100861499","Gm25212",3008,"Ribosome biogenesis in eukaryotes"
"316","100861499","Gm25212",3010,"Ribosome"
"317","100861500","n-R5s146",3008,"Ribosome biogenesis in eukaryotes"
"318","100861500","n-R5s146",3010,"Ribosome"
"319","100861501","Gm22291",3008,"Ribosome biogenesis in eukaryotes"
"320","100861501","Gm22291",3010,"Ribosome"
"321","100861502","Gm23284",3008,"Ribosome biogenesis in eukaryotes"
"322","100861502","Gm23284",3010,"Ribosome"
"323","100861503","n-R5s149",3008,"Ribosome biogenesis in eukaryotes"
"324","100861503","n-R5s149",3010,"Ribosome"
"325","100861969","LOC100861969",4060,"Cytokine-cytokine receptor interaction"
"326","100861969","LOC100861969",4630,"Jak-STAT signaling pathway"
"327","100861969","LOC100861969",4640,"Hematopoietic cell lineage"
"328","100861978","LOC100861978",4060,"Cytokine-cytokine receptor interaction"
"329","100861978","LOC100861978",4062,"Chemokine signaling pathway"
"330","100862177","Gm21541",4060,"Cytokine-cytokine receptor interaction"
"331","100862177","Gm21541",4062,"Chemokine signaling pathway"
"332","100862177","Gm21541",4064,"NF-kappa B signaling pathway"
"333","100862247","Gm21586",4060,"Cytokine-cytokine receptor interaction"
"334","100862247","Gm21586",4062,"Chemokine signaling pathway"
"335","100862258","Gm21596",3410,"Base excision repair"
"336","100862258","Gm21596",4140,"Autophagy - animal"
"337","100862258","Gm21596",4217,"Necroptosis"
"338","100862375","Gm21685",230,"Purine metabolism"
"339","100862375","Gm21685",240,"Pyrimidine metabolism"
"340","100862375","Gm21685",4142,"Lysosome"
"341","100862433","LOC100862433",3010,"Ribosome"
"342","100862446","LOC100862446",4216,"Ferroptosis"
"343","100862446","LOC100862446",4217,"Necroptosis"
"344","100862446","LOC100862446",4978,"Mineral absorption"
"345","100862455","LOC100862455",3010,"Ribosome"
"346","100862456","LOC100862456",230,"Purine metabolism"
"347","100862456","LOC100862456",240,"Pyrimidine metabolism"
"348","100862456","LOC100862456",1100,"Metabolic pathways"
"349","100862456","LOC100862456",3020,"RNA polymerase"
"350","100862456","LOC100862456",4623,"Cytosolic DNA-sensing pathway"
"351","100862468","LOC100862468",3008,"Ribosome biogenesis in eukaryotes"
"352","100862468","LOC100862468",3040,"Spliceosome"
"353","100910","Chpf2",532,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"
"354","100910","Chpf2",1100,"Metabolic pathways"
"355","101214","Tra2a",3040,"Spliceosome"
"356","101314","Brk1",4810,"Regulation of actin cytoskeleton"
"357","101351","Eogt",514,"Other types of O-glycan biosynthesis"
"358","101490","Inpp5f",562,"Inositol phosphate metabolism"
"359","101490","Inpp5f",1100,"Metabolic pathways"
"360","101490","Inpp5f",4070,"Phosphatidylinositol signaling system"
"361","101502","Hsd3b7",120,"Primary bile acid biosynthesis"
"362","101502","Hsd3b7",1100,"Metabolic pathways"
"363","101540","Prkd2",4015,"Rap1 signaling pathway"
"364","101540","Prkd2",4925,"Aldosterone synthesis and secretion"
"365","101543","Wtip",4390,"Hippo signaling pathway"
"366","101543","Wtip",4392,"Hippo signaling pathway - multiple species"
"367","101592","Efl1",3008,"Ribosome biogenesis in eukaryotes"
"368","101613","Nlrp6",4621,"NOD-like receptor signaling pathway"
"369","101831","Faap24",3460,"Fanconi anemia pathway"
"370","101943","Sf3b3",3040,"Spliceosome"
"371","102022","Ces2a",983,"Drug metabolism - other enzymes"
"372","102093","Phkb",4020,"Calcium signaling pathway"
"373","102093","Phkb",4910,"Insulin signaling pathway"
"374","102093","Phkb",4922,"Glucagon signaling pathway"
"375","102098","Arhgef18",4530,"Tight junction"
"376","102162","Taf5l",3022,"Basal transcription factors"
"377","102216272","Ak6",230,"Purine metabolism"
"378","102216272","Ak6",1100,"Metabolic pathways"
"379","102216272","Ak6",3008,"Ribosome biogenesis in eukaryotes"
"380","102247","Gpat4",561,"Glycerolipid metabolism"
"381","102247","Gpat4",564,"Glycerophospholipid metabolism"
"382","102247","Gpat4",1100,"Metabolic pathways"
"383","102436","Lars2",970,"Aminoacyl-tRNA biosynthesis"
"384","102448","Xylb",40,"Pentose and glucuronate interconversions"
"385","102448","Xylb",1100,"Metabolic pathways"
"386","102462","Imp3",3008,"Ribosome biogenesis in eukaryotes"
"387","102580","Alg9",510,"N-Glycan biosynthesis"
"388","102580","Alg9",1100,"Metabolic pathways"
"389","102614","Rpp25",3008,"Ribosome biogenesis in eukaryotes"
"390","102614","Rpp25",3013,"RNA transport"
"391","102626","Mapkapk3",4010,"MAPK signaling pathway"
"392","102626","Mapkapk3",4370,"VEGF signaling pathway"
"393","102634941","Gm29376",3010,"Ribosome"
"394","102635781","Gm38481",900,"Terpenoid backbone biosynthesis"
"395","102635781","Gm38481",1100,"Metabolic pathways"
"396","102637269","LOC102637269",3060,"Protein export"
"397","102637269","LOC102637269",4141,"Protein processing in endoplasmic reticulum"
"398","102637269","LOC102637269",4145,"Phagosome"
"399","102637973","Gm34653",601,"Glycosphingolipid biosynthesis - lacto and neolacto series"
"400","102637973","Gm34653",1100,"Metabolic pathways"
"401","102638183","LOC102638183",3040,"Spliceosome"
"402","102641086","LOC102641086",230,"Purine metabolism"
"403","102641086","LOC102641086",240,"Pyrimidine metabolism"
"404","102641086","LOC102641086",1100,"Metabolic pathways"
"405","102641086","LOC102641086",3020,"RNA polymerase"
"406","102641086","LOC102641086",4623,"Cytosolic DNA-sensing pathway"
"407","102657","Cd276",4514,"Cell adhesion molecules (CAMs)"
"408","103135","Pan2",3018,"RNA degradation"
"409","103140","Gstt3",480,"Glutathione metabolism"
"410","103140","Gstt3",980,"Metabolism of xenobiotics by cytochrome P450"
"411","103140","Gstt3",982,"Drug metabolism - cytochrome P450"
"412","103140","Gstt3",1524,"Platinum drug resistance"
"413","103142","Rdh9",830,"Retinol metabolism"
"414","103142","Rdh9",1100,"Metabolic pathways"
"415","103149","Upb1",240,"Pyrimidine metabolism"
"416","103149","Upb1",410,"beta-Alanine metabolism"
"417","103149","Upb1",770,"Pantothenate and CoA biosynthesis"
"418","103149","Upb1",983,"Drug metabolism - other enzymes"
"419","103149","Upb1",1100,"Metabolic pathways"
"420","103213","Traf3ip2",4218,"Cellular senescence"
"421","103213","Traf3ip2",4657,"IL-17 signaling pathway"
"422","103236","Csnk1g2",4340,"Hedgehog signaling pathway"
"423","103468","Nup107",3013,"RNA transport"
"424","103534","Mgat4b",510,"N-Glycan biosynthesis"
"425","103534","Mgat4b",1100,"Metabolic pathways"
"426","103554","Psme4",3050,"Proteasome"
"427","103573","Xpo1",3008,"Ribosome biogenesis in eukaryotes"
"428","103573","Xpo1",3013,"RNA transport"
"429","103583","Fbxw11",4114,"Oocyte meiosis"
"430","103583","Fbxw11",4120,"Ubiquitin mediated proteolysis"
"431","103583","Fbxw11",4218,"Cellular senescence"
"432","103583","Fbxw11",4310,"Wnt signaling pathway"
"433","103583","Fbxw11",4340,"Hedgehog signaling pathway"
"434","103583","Fbxw11",4390,"Hippo signaling pathway"
"435","103583","Fbxw11",4710,"Circadian rhythm"
"436","103677","Smg6",3015,"mRNA surveillance pathway"
"437","103711","Pnpo",750,"Vitamin B6 metabolism"
"438","103711","Pnpo",1100,"Metabolic pathways"
"439","103737","Pex12",4146,"Peroxisome"
"440","103806","Maml1",4330,"Notch signaling pathway"
"441","103806","Maml1",4658,"Th1 and Th2 cell differentiation"
"442","103850","Nt5m",230,"Purine metabolism"
"443","103850","Nt5m",240,"Pyrimidine metabolism"
"444","103850","Nt5m",760,"Nicotinate and nicotinamide metabolism"
"445","103850","Nt5m",1100,"Metabolic pathways"
"446","103963","Rpn1",510,"N-Glycan biosynthesis"
"447","103963","Rpn1",1100,"Metabolic pathways"
"448","103963","Rpn1",4141,"Protein processing in endoplasmic reticulum"
"449","103964","Try5",4080,"Neuroactive ligand-receptor interaction"
"450","103964","Try5",4972,"Pancreatic secretion"
"451","103964","Try5",4974,"Protein digestion and absorption"
"452","103967","Dnm3",4072,"Phospholipase D signaling pathway"
"453","103967","Dnm3",4144,"Endocytosis"
"454","103967","Dnm3",4721,"Synaptic vesicle cycle"
"455","103967","Dnm3",4961,"Endocrine and other factor-regulated calcium reabsorption"
"456","103968","Plin1",3320,"PPAR signaling pathway"
"457","103968","Plin1",4371,"Apelin signaling pathway"
"458","103968","Plin1",4923,"Regulation of lipolysis in adipocytes"
"459","103988","Gck",10,"Glycolysis / Gluconeogenesis"
"460","103988","Gck",52,"Galactose metabolism"
"461","103988","Gck",500,"Starch and sucrose metabolism"
"462","103988","Gck",520,"Amino sugar and nucleotide sugar metabolism"
"463","103988","Gck",524,"Neomycin, kanamycin and gentamicin biosynthesis"
"464","103988","Gck",1100,"Metabolic pathways"
