"","EntrezID","GeneSymbol","PathwayID","PathwayName"
"92","101488143","Hbb-bt",5143,"African trypanosomiasis"
"93","101488143","Hbb-bt",5144,"Malaria"
"94","102162","Taf5l",5168,"Herpes simplex infection"
"95","102465198","Mir7j",5206,"MicroRNAs in cancer"
"96","102465309","Mir7k",5206,"MicroRNAs in cancer"
"97","102465787","Mir126b",5206,"MicroRNAs in cancer"
"98","102641086","LOC102641086",5016,"Huntington's disease"
"99","102641086","LOC102641086",5169,"Epstein-Barr virus infection"
"100","103140","Gstt3",5204,"Chemical carcinogenesis"
"101","103140","Gstt3",5418,"Fluid shear stress and atherosclerosis"
"102","103573","Xpo1",5164,"Influenza A"
"103","103573","Xpo1",5166,"HTLV-I infection"
"104","103573","Xpo1",5169,"Epstein-Barr virus infection"
"105","103733","Tubg1",5165,"Human papillomavirus infection"
"106","103768","Tubg2",5165,"Human papillomavirus infection"
"107","103806","Maml1",5165,"Human papillomavirus infection"
"108","103964","Try5",5164,"Influenza A"
"109","103967","Dnm3",5100,"Bacterial invasion of epithelial cells"
"110","103988","Gck",5230,"Central carbon metabolism in cancer"
"111","104099","Itga9",5165,"Human papillomavirus infection"
"112","104099","Itga9",5410,"Hypertrophic cardiomyopathy (HCM)"
"113","104099","Itga9",5412,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"
"114","104099","Itga9",5414,"Dilated cardiomyopathy (DCM)"
"115","104110","Adcy4",5032,"Morphine addiction"
"116","104110","Adcy4",5166,"HTLV-I infection"
"117","104110","Adcy4",5200,"Pathways in cancer"
"118","104110","Adcy4",5414,"Dilated cardiomyopathy (DCM)"
"119","104111","Adcy3",5032,"Morphine addiction"
"120","104111","Adcy3",5166,"HTLV-I infection"
"121","104111","Adcy3",5200,"Pathways in cancer"
"122","104111","Adcy3",5414,"Dilated cardiomyopathy (DCM)"
"123","104130","Ndufb11",5010,"Alzheimer's disease"
"124","104130","Ndufb11",5012,"Parkinson's disease"
"125","104130","Ndufb11",5016,"Huntington's disease"
"126","104156","Etv5",5202,"Transcriptional misregulation in cancer"
"127","104418","Dgkz",5231,"Choline metabolism in cancer"
"128","104709","Pik3r6",5145,"Toxoplasmosis"
"129","104709","Pik3r6",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"130","105000","Dnal1",5016,"Huntington's disease"
"131","105244208","LOC105244208",5205,"Proteoglycans in cancer"
"132","105675","Ppif",5012,"Parkinson's disease"
"133","105675","Ppif",5016,"Huntington's disease"
"134","105675","Ppif",5145,"Toxoplasmosis"
"135","105782","Scrib",5165,"Human papillomavirus infection"
"136","105782","Scrib",5203,"Viral carcinogenesis"
"137","105787","Prkaa1",5410,"Hypertrophic cardiomyopathy (HCM)"
"138","105787","Prkaa1",5418,"Fluid shear stress and atherosclerosis"
"139","106759","Ticam1",5133,"Pertussis"
"140","106759","Ticam1",5142,"Chagas disease (American trypanosomiasis)"
"141","106759","Ticam1",5160,"Hepatitis C"
"142","106759","Ticam1",5161,"Hepatitis B"
"143","106759","Ticam1",5164,"Influenza A"
"144","106759","Ticam1",5165,"Human papillomavirus infection"
"145","106759","Ticam1",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"146","106759","Ticam1",5168,"Herpes simplex infection"
"147","107141","Cyp2c50",5204,"Chemical carcinogenesis"
"148","107435","Hat1",5034,"Alcoholism"
"149","107607","Nod1",5133,"Pertussis"
"150","107746","Rapgef1",5211,"Renal cell carcinoma"
"151","107823","Whsc1",5202,"Transcriptional misregulation in cancer"
"152","107932","Chd4",5165,"Human papillomavirus infection"
"153","107932","Chd4",5203,"Viral carcinogenesis"
"154","107951","Cdk9",5202,"Transcriptional misregulation in cancer"
"155","107986","Ddb2",5161,"Hepatitis B"
"156","107986","Ddb2",5202,"Transcriptional misregulation in cancer"
"157","107986","Ddb2",5210,"Colorectal cancer"
"158","107986","Ddb2",5212,"Pancreatic cancer"
"159","107986","Ddb2",5213,"Endometrial cancer"
"160","107986","Ddb2",5214,"Glioma"
"161","107986","Ddb2",5216,"Thyroid cancer"
"162","107986","Ddb2",5217,"Basal cell carcinoma"
"163","107986","Ddb2",5218,"Melanoma"
"164","107986","Ddb2",5220,"Chronic myeloid leukemia"
"165","107986","Ddb2",5222,"Small cell lung cancer"
"166","107986","Ddb2",5223,"Non-small cell lung cancer"
"167","107986","Ddb2",5224,"Breast cancer"
"168","107995","Cdc20",5166,"HTLV-I infection"
"169","107995","Cdc20",5203,"Viral carcinogenesis"
"170","108014","Srsf9",5168,"Herpes simplex infection"
"171","108058","Camk2d",5031,"Amphetamine addiction"
"172","108058","Camk2d",5152,"Tuberculosis"
"173","108058","Camk2d",5205,"Proteoglycans in cancer"
"174","108058","Camk2d",5214,"Glioma"
"175","108068","Grm2",5030,"Cocaine addiction"
"176","108069","Grm3",5030,"Cocaine addiction"
"177","108071","Grm5",5016,"Huntington's disease"
"178","108079","Prkaa2",5410,"Hypertrophic cardiomyopathy (HCM)"
"179","108079","Prkaa2",5418,"Fluid shear stress and atherosclerosis"
"180","108097","Prkab2",5410,"Hypertrophic cardiomyopathy (HCM)"
"181","108099","Prkag2",5410,"Hypertrophic cardiomyopathy (HCM)"
"182","108664","Atp6v1h",5152,"Tuberculosis"
"183","108664","Atp6v1h",5323,"Rheumatoid arthritis"
"184","108829","Jmjd1c",5202,"Transcriptional misregulation in cancer"
"185","108960","Irak2",5152,"Tuberculosis"
"186","108989","Tpr",5200,"Pathways in cancer"
"187","108989","Tpr",5216,"Thyroid cancer"
"188","109115","Supt3",5202,"Transcriptional misregulation in cancer"
"189","109305","Orai1",5340,"Primary immunodeficiency"
"190","109333","Pkn2",5132,"Salmonella infection"
"191","109620","Dsp",5412,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"
"192","109648","Npy",5034,"Alcoholism"
"193","109676","Ank2",5205,"Proteoglycans in cancer"
"194","109689","Arrb1",5032,"Morphine addiction"
"195","109700","Itga1",5165,"Human papillomavirus infection"
"196","109700","Itga1",5410,"Hypertrophic cardiomyopathy (HCM)"
"197","109700","Itga1",5412,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"
"198","109700","Itga1",5414,"Dilated cardiomyopathy (DCM)"
"199","109711","Actn1",5146,"Amoebiasis"
"200","109711","Actn1",5203,"Viral carcinogenesis"
"201","109711","Actn1",5322,"Systemic lupus erythematosus"
"202","109731","Maob",5030,"Cocaine addiction"
"203","109731","Maob",5031,"Amphetamine addiction"
"204","109731","Maob",5034,"Alcoholism"
"205","109828","C7",5020,"Prion diseases"
"206","109828","C7",5322,"Systemic lupus erythematosus"
"207","109880","Braf",5034,"Alcoholism"
"208","109880","Braf",5160,"Hepatitis C"
"209","109880","Braf",5200,"Pathways in cancer"
"210","109880","Braf",5205,"Proteoglycans in cancer"
"211","109880","Braf",5210,"Colorectal cancer"
"212","109880","Braf",5211,"Renal cell carcinoma"
"213","109880","Braf",5212,"Pancreatic cancer"
"214","109880","Braf",5213,"Endometrial cancer"
"215","109880","Braf",5214,"Glioma"
"216","109880","Braf",5215,"Prostate cancer"
"217","109880","Braf",5216,"Thyroid cancer"
"218","109880","Braf",5218,"Melanoma"
"219","109880","Braf",5219,"Bladder cancer"
"220","109880","Braf",5220,"Chronic myeloid leukemia"
"221","109880","Braf",5221,"Acute myeloid leukemia"
"222","109880","Braf",5223,"Non-small cell lung cancer"
"223","109880","Braf",5224,"Breast cancer"
"224","109905","Rap1a",5211,"Renal cell carcinoma"
"225","110082","Dnah5",5016,"Huntington's disease"
"226","110083","Dnah12",5016,"Huntington's disease"
"227","110084","Dnah1",5016,"Huntington's disease"
"228","110157","Raf1",5034,"Alcoholism"
"229","110157","Raf1",5152,"Tuberculosis"
"230","110157","Raf1",5160,"Hepatitis C"
"231","110157","Raf1",5161,"Hepatitis B"
"232","110157","Raf1",5164,"Influenza A"
"233","110157","Raf1",5165,"Human papillomavirus infection"
"234","110157","Raf1",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"235","110157","Raf1",5200,"Pathways in cancer"
"236","110157","Raf1",5205,"Proteoglycans in cancer"
"237","110157","Raf1",5206,"MicroRNAs in cancer"
"238","110157","Raf1",5210,"Colorectal cancer"
"239","110157","Raf1",5211,"Renal cell carcinoma"
"240","110157","Raf1",5212,"Pancreatic cancer"
"241","110157","Raf1",5213,"Endometrial cancer"
"242","110157","Raf1",5214,"Glioma"
"243","110157","Raf1",5215,"Prostate cancer"
"244","110157","Raf1",5218,"Melanoma"
"245","110157","Raf1",5219,"Bladder cancer"
"246","110157","Raf1",5220,"Chronic myeloid leukemia"
"247","110157","Raf1",5221,"Acute myeloid leukemia"
"248","110157","Raf1",5223,"Non-small cell lung cancer"
"249","110157","Raf1",5224,"Breast cancer"
"250","110157","Raf1",5230,"Central carbon metabolism in cancer"
"251","110157","Raf1",5231,"Choline metabolism in cancer"
"252","110196","Fdps",5164,"Influenza A"
"253","110196","Fdps",5166,"HTLV-I infection"
"254","110197","Dgkg",5231,"Choline metabolism in cancer"
"255","110257","Hba-a2",5143,"African trypanosomiasis"
"256","110257","Hba-a2",5144,"Malaria"
"257","110279","Bcr",5200,"Pathways in cancer"
"258","110279","Bcr",5220,"Chronic myeloid leukemia"
"259","110323","Cox6b1",5010,"Alzheimer's disease"
"260","110323","Cox6b1",5012,"Parkinson's disease"
"261","110323","Cox6b1",5016,"Huntington's disease"
"262","110350","Dync2h1",5132,"Salmonella infection"
"263","110355","Grk2",5032,"Morphine addiction"
"264","110382","C8b",5020,"Prion diseases"
"265","110382","C8b",5146,"Amoebiasis"
"266","110382","C8b",5322,"Systemic lupus erythematosus"
"267","110385","Pde4c",5032,"Morphine addiction"
"268","110524","Dgkq",5231,"Choline metabolism in cancer"
"269","110557","H2-Q6",5165,"Human papillomavirus infection"
"270","110557","H2-Q6",5166,"HTLV-I infection"
"271","110557","H2-Q6",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"272","110557","H2-Q6",5168,"Herpes simplex infection"
"273","110557","H2-Q6",5169,"Epstein-Barr virus infection"
"274","110557","H2-Q6",5203,"Viral carcinogenesis"
"275","110557","H2-Q6",5320,"Autoimmune thyroid disease"
"276","110557","H2-Q6",5330,"Allograft rejection"
"277","110557","H2-Q6",5332,"Graft-versus-host disease"
"278","110557","H2-Q6",5416,"Viral myocarditis"
"279","110558","H2-Q9",5165,"Human papillomavirus infection"
"280","110558","H2-Q9",5166,"HTLV-I infection"
"281","110558","H2-Q9",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"282","110558","H2-Q9",5168,"Herpes simplex infection"
"283","110558","H2-Q9",5169,"Epstein-Barr virus infection"
"284","110558","H2-Q9",5203,"Viral carcinogenesis"
"285","110558","H2-Q9",5320,"Autoimmune thyroid disease"
"286","110558","H2-Q9",5330,"Allograft rejection"
"287","110558","H2-Q9",5332,"Graft-versus-host disease"
"288","110558","H2-Q9",5416,"Viral myocarditis"
"289","110696","H2-M10.3",5165,"Human papillomavirus infection"
"290","110696","H2-M10.3",5166,"HTLV-I infection"
"291","110696","H2-M10.3",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"292","110696","H2-M10.3",5168,"Herpes simplex infection"
"293","110696","H2-M10.3",5169,"Epstein-Barr virus infection"
"294","110696","H2-M10.3",5203,"Viral carcinogenesis"
"295","110696","H2-M10.3",5320,"Autoimmune thyroid disease"
"296","110696","H2-M10.3",5330,"Allograft rejection"
"297","110696","H2-M10.3",5332,"Graft-versus-host disease"
"298","110696","H2-M10.3",5416,"Viral myocarditis"
"299","110794","Cebpe",5202,"Transcriptional misregulation in cancer"
"300","110794","Cebpe",5221,"Acute myeloid leukemia"
"301","110809","Srsf1",5168,"Herpes simplex infection"
"302","110877","Slc18a1",5012,"Parkinson's disease"
"303","110877","Slc18a1",5030,"Cocaine addiction"
"304","110877","Slc18a1",5031,"Amphetamine addiction"
"305","110877","Slc18a1",5034,"Alcoholism"
"306","110886","Gabra5",5032,"Morphine addiction"
"307","110886","Gabra5",5033,"Nicotine addiction"
"308","110935","Atp6v1b1",5323,"Rheumatoid arthritis"
"309","110957","D1Pas1",5161,"Hepatitis B"
"310","110957","D1Pas1",5203,"Viral carcinogenesis"
"311","112405","Egln1",5200,"Pathways in cancer"
"312","112405","Egln1",5211,"Renal cell carcinoma"
"313","112406","Egln2",5200,"Pathways in cancer"
"314","112406","Egln2",5211,"Renal cell carcinoma"
"315","112407","Egln3",5200,"Pathways in cancer"
"316","112407","Egln3",5211,"Renal cell carcinoma"
"317","112417","Ugt2b37",5204,"Chemical carcinogenesis"
"318","11350","Abl1",5200,"Pathways in cancer"
"319","11350","Abl1",5206,"MicroRNAs in cancer"
"320","11350","Abl1",5220,"Chronic myeloid leukemia"
"321","11350","Abl1",5416,"Viral myocarditis"
"322","11352","Abl2",5416,"Viral myocarditis"
"323","114141","Cldn16",5160,"Hepatitis C"
"324","114143","Atp6v0b",5152,"Tuberculosis"
"325","114143","Atp6v0b",5323,"Rheumatoid arthritis"
"326","11421","Ace",5142,"Chagas disease (American trypanosomiasis)"
"327","11421","Ace",5410,"Hypertrophic cardiomyopathy (HCM)"
"328","11433","Acp5",5323,"Rheumatoid arthritis"
"329","11438","Chrna4",5033,"Nicotine addiction"
"330","11440","Chrna6",5033,"Nicotine addiction"
"331","11441","Chrna7",5033,"Nicotine addiction"
"332","11441","Chrna7",5204,"Chemical carcinogenesis"
"333","11444","Chrnb2",5033,"Nicotine addiction"
"334","11461","Actb",5100,"Bacterial invasion of epithelial cells"
"335","11461","Actb",5132,"Salmonella infection"
"336","11461","Actb",5164,"Influenza A"
"337","11461","Actb",5205,"Proteoglycans in cancer"
"338","11461","Actb",5410,"Hypertrophic cardiomyopathy (HCM)"
"339","11461","Actb",5412,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"
"340","11461","Actb",5414,"Dilated cardiomyopathy (DCM)"
"341","11461","Actb",5416,"Viral myocarditis"
"342","11461","Actb",5418,"Fluid shear stress and atherosclerosis"
"343","11464","Actc1",5410,"Hypertrophic cardiomyopathy (HCM)"
"344","11464","Actc1",5414,"Dilated cardiomyopathy (DCM)"
"345","11465","Actg1",5100,"Bacterial invasion of epithelial cells"
"346","11465","Actg1",5132,"Salmonella infection"
"347","11465","Actg1",5164,"Influenza A"
"348","11465","Actg1",5205,"Proteoglycans in cancer"
"349","11465","Actg1",5410,"Hypertrophic cardiomyopathy (HCM)"
"350","11465","Actg1",5412,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"
"351","11465","Actg1",5414,"Dilated cardiomyopathy (DCM)"
"352","11465","Actg1",5416,"Viral myocarditis"
"353","11465","Actg1",5418,"Fluid shear stress and atherosclerosis"
"354","114713","Rasa2",5203,"Viral carcinogenesis"
"355","11472","Actn2",5412,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"
"356","11474","Actn3",5412,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"
"357","11477","Acvr1",5418,"Fluid shear stress and atherosclerosis"
"358","11480","Acvr2a",5418,"Fluid shear stress and atherosclerosis"
"359","11481","Acvr2b",5418,"Fluid shear stress and atherosclerosis"
"360","11486","Ada",5340,"Primary immunodeficiency"
"361","11487","Adam10",5010,"Alzheimer's disease"
"362","11491","Adam17",5010,"Alzheimer's disease"
"363","11512","Adcy6",5032,"Morphine addiction"
"364","11512","Adcy6",5166,"HTLV-I infection"
"365","11512","Adcy6",5200,"Pathways in cancer"
"366","11512","Adcy6",5414,"Dilated cardiomyopathy (DCM)"
"367","11513","Adcy7",5032,"Morphine addiction"
"368","11513","Adcy7",5166,"HTLV-I infection"
"369","11513","Adcy7",5200,"Pathways in cancer"
"370","11513","Adcy7",5414,"Dilated cardiomyopathy (DCM)"
"371","11514","Adcy8",5032,"Morphine addiction"
"372","11514","Adcy8",5166,"HTLV-I infection"
"373","11514","Adcy8",5200,"Pathways in cancer"
"374","11514","Adcy8",5414,"Dilated cardiomyopathy (DCM)"
"375","11515","Adcy9",5032,"Morphine addiction"
"376","11515","Adcy9",5166,"HTLV-I infection"
"377","11515","Adcy9",5200,"Pathways in cancer"
"378","11515","Adcy9",5414,"Dilated cardiomyopathy (DCM)"
"379","11522","Adh1",5204,"Chemical carcinogenesis"
"380","11529","Adh7",5204,"Chemical carcinogenesis"
"381","11532","Adh5",5204,"Chemical carcinogenesis"
"382","11537","Cfd",5150,"Staphylococcus aureus infection"
"383","11539","Adora1",5032,"Morphine addiction"
"384","11540","Adora2a",5012,"Parkinson's disease"
"385","11540","Adora2a",5034,"Alcoholism"
"386","11541","Adora2b",5034,"Alcoholism"
"387","11554","Adrb1",5414,"Dilated cardiomyopathy (DCM)"
"388","11600","Angpt1",5323,"Rheumatoid arthritis"
"389","11601","Angpt2",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"390","11607","Agtr1a",5200,"Pathways in cancer"
"391","11608","Agtr1b",5200,"Pathways in cancer"
"392","11628","Aicda",5340,"Primary immunodeficiency"
"393","11634","Aire",5340,"Primary immunodeficiency"
"394","11651","Akt1",5142,"Chagas disease (American trypanosomiasis)"
"395","11651","Akt1",5145,"Toxoplasmosis"
"396","11651","Akt1",5152,"Tuberculosis"
"397","11651","Akt1",5160,"Hepatitis C"
"398","11651","Akt1",5161,"Hepatitis B"
"399","11651","Akt1",5162,"Measles"
"400","11651","Akt1",5164,"Influenza A"
"401","11651","Akt1",5165,"Human papillomavirus infection"
"402","11651","Akt1",5166,"HTLV-I infection"
"403","11651","Akt1",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"404","11651","Akt1",5169,"Epstein-Barr virus infection"
"405","11651","Akt1",5200,"Pathways in cancer"
"406","11651","Akt1",5205,"Proteoglycans in cancer"
"407","11651","Akt1",5210,"Colorectal cancer"
"408","11651","Akt1",5211,"Renal cell carcinoma"
"409","11651","Akt1",5212,"Pancreatic cancer"
"410","11651","Akt1",5213,"Endometrial cancer"
"411","11651","Akt1",5214,"Glioma"
"412","11651","Akt1",5215,"Prostate cancer"
"413","11651","Akt1",5218,"Melanoma"
"414","11651","Akt1",5220,"Chronic myeloid leukemia"
"415","11651","Akt1",5221,"Acute myeloid leukemia"
"416","11651","Akt1",5222,"Small cell lung cancer"
"417","11651","Akt1",5223,"Non-small cell lung cancer"
"418","11651","Akt1",5224,"Breast cancer"
"419","11651","Akt1",5230,"Central carbon metabolism in cancer"
"420","11651","Akt1",5231,"Choline metabolism in cancer"
"421","11651","Akt1",5418,"Fluid shear stress and atherosclerosis"
"422","11652","Akt2",5142,"Chagas disease (American trypanosomiasis)"
"423","11652","Akt2",5145,"Toxoplasmosis"
"424","11652","Akt2",5152,"Tuberculosis"
"425","11652","Akt2",5160,"Hepatitis C"
"426","11652","Akt2",5161,"Hepatitis B"
"427","11652","Akt2",5162,"Measles"
"428","11652","Akt2",5164,"Influenza A"
"429","11652","Akt2",5165,"Human papillomavirus infection"
"430","11652","Akt2",5166,"HTLV-I infection"
"431","11652","Akt2",5167,"Kaposi's sarcoma-associated herpesvirus infection"
"432","11652","Akt2",5169,"Epstein-Barr virus infection"
"433","11652","Akt2",5200,"Pathways in cancer"
"434","11652","Akt2",5205,"Proteoglycans in cancer"
"435","11652","Akt2",5210,"Colorectal cancer"
"436","11652","Akt2",5211,"Renal cell carcinoma"
"437","11652","Akt2",5212,"Pancreatic cancer"
"438","11652","Akt2",5213,"Endometrial cancer"
"439","11652","Akt2",5214,"Glioma"
"440","11652","Akt2",5215,"Prostate cancer"
"441","11652","Akt2",5218,"Melanoma"
"442","11652","Akt2",5220,"Chronic myeloid leukemia"
"443","11652","Akt2",5221,"Acute myeloid leukemia"
"444","11652","Akt2",5222,"Small cell lung cancer"
"445","11652","Akt2",5223,"Non-small cell lung cancer"
"446","11652","Akt2",5224,"Breast cancer"
"447","11652","Akt2",5230,"Central carbon metabolism in cancer"
"448","11652","Akt2",5231,"Choline metabolism in cancer"
"449","11652","Akt2",5418,"Fluid shear stress and atherosclerosis"
"450","11670","Aldh3a1",5204,"Chemical carcinogenesis"
"451","11682","Alk",5223,"Non-small cell lung cancer"
"452","11689","Alox5",5145,"Toxoplasmosis"
"453","117149","Tirap",5133,"Pertussis"
"454","117149","Tirap",5152,"Tuberculosis"
"455","117149","Tirap",5161,"Hepatitis B"
"456","117198","Ivns1abp",5164,"Influenza A"
"457","11733","Ank1",5205,"Proteoglycans in cancer"
"458","11735","Ank3",5205,"Proteoglycans in cancer"
"459","11739","Slc25a4",5012,"Parkinson's disease"
"460","11739","Slc25a4",5016,"Huntington's disease"
"461","11739","Slc25a4",5166,"HTLV-I infection"
"462","11740","Slc25a5",5012,"Parkinson's disease"
"463","11740","Slc25a5",5016,"Huntington's disease"
"464","11740","Slc25a5",5166,"HTLV-I infection"
"465","11771","Ap2a1",5016,"Huntington's disease"
"466","11772","Ap2a2",5016,"Huntington's disease"
"467","11773","Ap2m1",5016,"Huntington's disease"
"468","11783","Apaf1",5010,"Alzheimer's disease"
"469","11783","Apaf1",5012,"Parkinson's disease"
"470","11783","Apaf1",5014,"Amyotrophic lateral sclerosis (ALS)"
"471","11783","Apaf1",5016,"Huntington's disease"
"472","11783","Apaf1",5134,"Legionellosis"
"473","11783","Apaf1",5152,"Tuberculosis"
"474","11783","Apaf1",5161,"Hepatitis B"
"475","11783","Apaf1",5222,"Small cell lung cancer"
"476","11785","Apbb1",5010,"Alzheimer's disease"
"477","11789","Apc",5165,"Human papillomavirus infection"
"478","11789","Apc",5166,"HTLV-I infection"
"479","11789","Apc",5200,"Pathways in cancer"
"480","11789","Apc",5206,"MicroRNAs in cancer"
"481","11789","Apc",5210,"Colorectal cancer"
"482","11789","Apc",5213,"Endometrial cancer"
"483","11789","Apc",5217,"Basal cell carcinoma"
"484","11789","Apc",5224,"Breast cancer"
"485","11796","Birc3",5145,"Toxoplasmosis"
"486","11796","Birc3",5200,"Pathways in cancer"
"487","11796","Birc3",5202,"Transcriptional misregulation in cancer"
"488","11796","Birc3",5222,"Small cell lung cancer"
"489","11797","Birc2",5145,"Toxoplasmosis"
"490","11797","Birc2",5200,"Pathways in cancer"
"491","11797","Birc2",5222,"Small cell lung cancer"
"492","11798","Xiap",5145,"Toxoplasmosis"
"493","11798","Xiap",5166,"HTLV-I infection"
"494","11798","Xiap",5200,"Pathways in cancer"
"495","11798","Xiap",5222,"Small cell lung cancer"
"496","11799","Birc5",5161,"Hepatitis B"
"497","11799","Birc5",5200,"Pathways in cancer"
