"","EntrezID","GeneSymbol","PathwayID","PathwayName"
"90","100294660","Defa2",5150,"Staphylococcus aureus infection"
"91","100294660","Defa2",5202,"Transcriptional misregulation in cancer"
"92","100310872","Dynlt1a",5132,"Salmonella infection"
"93","100316783","Mir1b",5206,"MicroRNAs in cancer"
"94","100416706","Zfp729b",5168,"Herpes simplex virus 1 infection"
"95","100434","Slc44a1",5231,"Choline metabolism in cancer"
"96","100502880","Gm19428",5168,"Herpes simplex virus 1 infection"
"97","100503584","Zfp534",5168,"Herpes simplex virus 1 infection"
"98","100503605","Hbb-bs",5143,"African trypanosomiasis"
"99","100503605","Hbb-bs",5144,"Malaria"
"100","100503710","Gm5741",5032,"Morphine addiction"
"101","100503710","Gm5741",5034,"Alcoholism"
"102","100503710","Gm5741",5163,"Human cytomegalovirus infection"
"103","100503710","Gm5741",5167,"Kaposi sarcoma-associated herpesvirus infection"
"104","100503710","Gm5741",5170,"Human immunodeficiency virus 1 infection"
"105","100503710","Gm5741",5200,"Pathways in cancer"
"106","100503895","Tpsab1",5164,"Influenza A"
"107","100503970","AY761185",5150,"Staphylococcus aureus infection"
"108","100503970","AY761185",5202,"Transcriptional misregulation in cancer"
"109","100504404","H2-Ea-ps",5140,"Leishmaniasis"
"110","100504404","H2-Ea-ps",5145,"Toxoplasmosis"
"111","100504404","H2-Ea-ps",5150,"Staphylococcus aureus infection"
"112","100504404","H2-Ea-ps",5152,"Tuberculosis"
"113","100504404","H2-Ea-ps",5164,"Influenza A"
"114","100504404","H2-Ea-ps",5166,"Human T-cell leukemia virus 1 infection"
"115","100504404","H2-Ea-ps",5168,"Herpes simplex virus 1 infection"
"116","100504404","H2-Ea-ps",5169,"Epstein-Barr virus infection"
"117","100504404","H2-Ea-ps",5310,"Asthma"
"118","100504404","H2-Ea-ps",5320,"Autoimmune thyroid disease"
"119","100504404","H2-Ea-ps",5321,"Inflammatory bowel disease"
"120","100504404","H2-Ea-ps",5322,"Systemic lupus erythematosus"
"121","100504404","H2-Ea-ps",5323,"Rheumatoid arthritis"
"122","100504404","H2-Ea-ps",5330,"Allograft rejection"
"123","100504404","H2-Ea-ps",5332,"Graft-versus-host disease"
"124","100504404","H2-Ea-ps",5416,"Viral myocarditis"
"125","100504663","Atg14",5010,"Alzheimer disease"
"126","100504663","Atg14",5014,"Amyotrophic lateral sclerosis"
"127","100504663","Atg14",5016,"Huntington disease"
"128","100504663","Atg14",5017,"Spinocerebellar ataxia"
"129","100504663","Atg14",5022,"Pathways of neurodegeneration - multiple diseases"
"130","100504663","Atg14",5167,"Kaposi sarcoma-associated herpesvirus infection"
"131","100505096","Defa33",5150,"Staphylococcus aureus infection"
"132","100505096","Defa33",5202,"Transcriptional misregulation in cancer"
"133","100529082","Gm11127",5163,"Human cytomegalovirus infection"
"134","100529082","Gm11127",5165,"Human papillomavirus infection"
"135","100529082","Gm11127",5166,"Human T-cell leukemia virus 1 infection"
"136","100529082","Gm11127",5167,"Kaposi sarcoma-associated herpesvirus infection"
"137","100529082","Gm11127",5168,"Herpes simplex virus 1 infection"
"138","100529082","Gm11127",5169,"Epstein-Barr virus infection"
"139","100529082","Gm11127",5170,"Human immunodeficiency virus 1 infection"
"140","100529082","Gm11127",5203,"Viral carcinogenesis"
"141","100529082","Gm11127",5320,"Autoimmune thyroid disease"
"142","100529082","Gm11127",5330,"Allograft rejection"
"143","100529082","Gm11127",5332,"Graft-versus-host disease"
"144","100529082","Gm11127",5416,"Viral myocarditis"
"145","100559","Ugt2b38",5204,"Chemical carcinogenesis"
"146","100628567","Mir28c",5206,"MicroRNAs in cancer"
"147","100628572","Mir101c",5206,"MicroRNAs in cancer"
"148","100683","Trrap",5166,"Human T-cell leukemia virus 1 infection"
"149","100727","Ugt2b34",5204,"Chemical carcinogenesis"
"150","100862126","Defa36",5150,"Staphylococcus aureus infection"
"151","100862126","Defa36",5202,"Transcriptional misregulation in cancer"
"152","101095","Zfp282",5168,"Herpes simplex virus 1 infection"
"153","101197","Zfp956",5168,"Herpes simplex virus 1 infection"
"154","101206","Tada3",5165,"Human papillomavirus infection"
"155","101314","Brk1",5132,"Salmonella infection"
"156","101488143","Hbb-bt",5143,"African trypanosomiasis"
"157","101488143","Hbb-bt",5144,"Malaria"
"158","101604","E430018J23Rik",5168,"Herpes simplex virus 1 infection"
"159","101835","AW146154",5168,"Herpes simplex virus 1 infection"
"160","102465198","Mir7j",5206,"MicroRNAs in cancer"
"161","102465309","Mir7k",5206,"MicroRNAs in cancer"
"162","102465787","Mir126b",5206,"MicroRNAs in cancer"
"163","102635315","Gm32687",5168,"Herpes simplex virus 1 infection"
"164","102638847","Gm35315",5168,"Herpes simplex virus 1 infection"
"165","103140","Gstt3",5200,"Pathways in cancer"
"166","103140","Gstt3",5204,"Chemical carcinogenesis"
"167","103140","Gstt3",5225,"Hepatocellular carcinoma"
"168","103140","Gstt3",5418,"Fluid shear stress and atherosclerosis"
"169","103172","Chchd10",5014,"Amyotrophic lateral sclerosis"
"170","103199","Fig4",5014,"Amyotrophic lateral sclerosis"
"171","103199","Fig4",5022,"Pathways of neurodegeneration - multiple diseases"
"172","103468","Nup107",5014,"Amyotrophic lateral sclerosis"
"173","103573","Xpo1",5164,"Influenza A"
"174","103573","Xpo1",5166,"Human T-cell leukemia virus 1 infection"
"175","103583","Fbxw11",5170,"Human immunodeficiency virus 1 infection"
"176","103733","Tubg1",5165,"Human papillomavirus infection"
"177","103768","Tubg2",5165,"Human papillomavirus infection"
"178","103806","Maml1",5165,"Human papillomavirus infection"
"179","103964","Try5",5164,"Influenza A"
"180","103967","Dnm3",5100,"Bacterial invasion of epithelial cells"
"181","103988","Gck",5230,"Central carbon metabolism in cancer"
"182","104099","Itga9",5165,"Human papillomavirus infection"
"183","104099","Itga9",5410,"Hypertrophic cardiomyopathy"
"184","104099","Itga9",5412,"Arrhythmogenic right ventricular cardiomyopathy"
"185","104099","Itga9",5414,"Dilated cardiomyopathy"
"186","104110","Adcy4",5032,"Morphine addiction"
"187","104110","Adcy4",5163,"Human cytomegalovirus infection"
"188","104110","Adcy4",5166,"Human T-cell leukemia virus 1 infection"
"189","104110","Adcy4",5200,"Pathways in cancer"
"190","104110","Adcy4",5414,"Dilated cardiomyopathy"
"191","104111","Adcy3",5032,"Morphine addiction"
"192","104111","Adcy3",5163,"Human cytomegalovirus infection"
"193","104111","Adcy3",5166,"Human T-cell leukemia virus 1 infection"
"194","104111","Adcy3",5200,"Pathways in cancer"
"195","104111","Adcy3",5414,"Dilated cardiomyopathy"
"196","104130","Ndufb11",5010,"Alzheimer disease"
"197","104130","Ndufb11",5012,"Parkinson disease"
"198","104130","Ndufb11",5014,"Amyotrophic lateral sclerosis"
"199","104130","Ndufb11",5016,"Huntington disease"
"200","104130","Ndufb11",5020,"Prion disease"
"201","104130","Ndufb11",5022,"Pathways of neurodegeneration - multiple diseases"
"202","104156","Etv5",5202,"Transcriptional misregulation in cancer"
"203","104156","Etv5",5215,"Prostate cancer"
"204","104348","Zfp120",5168,"Herpes simplex virus 1 infection"
"205","104349","Zfp119a",5168,"Herpes simplex virus 1 infection"
"206","104418","Dgkz",5231,"Choline metabolism in cancer"
"207","104709","Pik3r6",5145,"Toxoplasmosis"
"208","104709","Pik3r6",5167,"Kaposi sarcoma-associated herpesvirus infection"
"209","105000","Dnal1",5014,"Amyotrophic lateral sclerosis"
"210","105000","Dnal1",5016,"Huntington disease"
"211","105000","Dnal1",5022,"Pathways of neurodegeneration - multiple diseases"
"212","105242736","LOC105242736",5034,"Alcoholism"
"213","105242736","LOC105242736",5202,"Transcriptional misregulation in cancer"
"214","105242736","LOC105242736",5322,"Systemic lupus erythematosus"
"215","105243585","Gm39469",5168,"Herpes simplex virus 1 infection"
"216","105245545","Gm10323",5168,"Herpes simplex virus 1 infection"
"217","105246961","AB010352",5168,"Herpes simplex virus 1 infection"
"218","105504","Exoc5",5132,"Salmonella infection"
"219","105675","Ppif",5010,"Alzheimer disease"
"220","105675","Ppif",5012,"Parkinson disease"
"221","105675","Ppif",5016,"Huntington disease"
"222","105675","Ppif",5017,"Spinocerebellar ataxia"
"223","105675","Ppif",5020,"Prion disease"
"224","105675","Ppif",5022,"Pathways of neurodegeneration - multiple diseases"
"225","105675","Ppif",5145,"Toxoplasmosis"
"226","105782","Scrib",5165,"Human papillomavirus infection"
"227","105782","Scrib",5203,"Viral carcinogenesis"
"228","105787","Prkaa1",5410,"Hypertrophic cardiomyopathy"
"229","105787","Prkaa1",5418,"Fluid shear stress and atherosclerosis"
"230","105855","Nckap1l",5132,"Salmonella infection"
"231","105988","Espl1",5166,"Human T-cell leukemia virus 1 infection"
"232","106557","Ldhal6b",5230,"Central carbon metabolism in cancer"
"233","106759","Ticam1",5133,"Pertussis"
"234","106759","Ticam1",5135,"Yersinia infection"
"235","106759","Ticam1",5142,"Chagas disease"
"236","106759","Ticam1",5160,"Hepatitis C"
"237","106759","Ticam1",5161,"Hepatitis B"
"238","106759","Ticam1",5164,"Influenza A"
"239","106759","Ticam1",5165,"Human papillomavirus infection"
"240","106759","Ticam1",5167,"Kaposi sarcoma-associated herpesvirus infection"
"241","106759","Ticam1",5168,"Herpes simplex virus 1 infection"
"242","106759","Ticam1",5235,"PD-L1 expression and PD-1 checkpoint pathway in cancer"
"243","107141","Cyp2c50",5204,"Chemical carcinogenesis"
"244","107435","Hat1",5034,"Alcoholism"
"245","107607","Nod1",5132,"Salmonella infection"
"246","107607","Nod1",5133,"Pertussis"
"247","107656","Krt9",5150,"Staphylococcus aureus infection"
"248","107746","Rapgef1",5211,"Renal cell carcinoma"
"249","107823","Nsd2",5202,"Transcriptional misregulation in cancer"
"250","107932","Chd4",5165,"Human papillomavirus infection"
"251","107932","Chd4",5203,"Viral carcinogenesis"
"252","107939","Pom121",5014,"Amyotrophic lateral sclerosis"
"253","107951","Cdk9",5202,"Transcriptional misregulation in cancer"
"254","107986","Ddb2",5161,"Hepatitis B"
"255","107986","Ddb2",5169,"Epstein-Barr virus infection"
"256","107986","Ddb2",5200,"Pathways in cancer"
"257","107986","Ddb2",5202,"Transcriptional misregulation in cancer"
"258","107986","Ddb2",5210,"Colorectal cancer"
"259","107986","Ddb2",5212,"Pancreatic cancer"
"260","107986","Ddb2",5213,"Endometrial cancer"
"261","107986","Ddb2",5214,"Glioma"
"262","107986","Ddb2",5216,"Thyroid cancer"
"263","107986","Ddb2",5217,"Basal cell carcinoma"
"264","107986","Ddb2",5218,"Melanoma"
"265","107986","Ddb2",5220,"Chronic myeloid leukemia"
"266","107986","Ddb2",5222,"Small cell lung cancer"
"267","107986","Ddb2",5223,"Non-small cell lung cancer"
"268","107986","Ddb2",5224,"Breast cancer"
"269","107986","Ddb2",5225,"Hepatocellular carcinoma"
"270","107986","Ddb2",5226,"Gastric cancer"
"271","107995","Cdc20",5166,"Human T-cell leukemia virus 1 infection"
"272","107995","Cdc20",5203,"Viral carcinogenesis"
"273","108012","Ap1s2",5170,"Human immunodeficiency virus 1 infection"
"274","108014","Srsf9",5168,"Herpes simplex virus 1 infection"
"275","108058","Camk2d",5012,"Parkinson disease"
"276","108058","Camk2d",5022,"Pathways of neurodegeneration - multiple diseases"
"277","108058","Camk2d",5031,"Amphetamine addiction"
"278","108058","Camk2d",5152,"Tuberculosis"
"279","108058","Camk2d",5200,"Pathways in cancer"
"280","108058","Camk2d",5205,"Proteoglycans in cancer"
"281","108058","Camk2d",5214,"Glioma"
"282","108067","Eif2b3",5168,"Herpes simplex virus 1 infection"
"283","108068","Grm2",5030,"Cocaine addiction"
"284","108069","Grm3",5030,"Cocaine addiction"
"285","108071","Grm5",5010,"Alzheimer disease"
"286","108071","Grm5",5016,"Huntington disease"
"287","108071","Grm5",5022,"Pathways of neurodegeneration - multiple diseases"
"288","108079","Prkaa2",5410,"Hypertrophic cardiomyopathy"
"289","108079","Prkaa2",5418,"Fluid shear stress and atherosclerosis"
"290","108097","Prkab2",5410,"Hypertrophic cardiomyopathy"
"291","108099","Prkag2",5410,"Hypertrophic cardiomyopathy"
"292","108100","Baiap2",5135,"Yersinia infection"
"293","108167848","Gm12258",5168,"Herpes simplex virus 1 infection"
"294","108168395","Gm45871",5168,"Herpes simplex virus 1 infection"
"295","108655","Foxp1",5206,"MicroRNAs in cancer"
"296","108664","Atp6v1h",5152,"Tuberculosis"
"297","108664","Atp6v1h",5165,"Human papillomavirus infection"
"298","108664","Atp6v1h",5323,"Rheumatoid arthritis"
"299","108802","Calr4",5142,"Chagas disease"
"300","108802","Calr4",5163,"Human cytomegalovirus infection"
"301","108802","Calr4",5166,"Human T-cell leukemia virus 1 infection"
"302","108802","Calr4",5168,"Herpes simplex virus 1 infection"
"303","108802","Calr4",5169,"Epstein-Barr virus infection"
"304","108802","Calr4",5170,"Human immunodeficiency virus 1 infection"
"305","108829","Jmjd1c",5202,"Transcriptional misregulation in cancer"
"306","108960","Irak2",5152,"Tuberculosis"
"307","108989","Tpr",5014,"Amyotrophic lateral sclerosis"
"308","108989","Tpr",5200,"Pathways in cancer"
"309","108989","Tpr",5216,"Thyroid cancer"
"310","109115","Supt3",5202,"Transcriptional misregulation in cancer"
"311","109305","Orai1",5340,"Primary immunodeficiency"
"312","109333","Pkn2",5135,"Yersinia infection"
"313","109620","Dsp",5412,"Arrhythmogenic right ventricular cardiomyopathy"
"314","109648","Npy",5034,"Alcoholism"
"315","109676","Ank2",5205,"Proteoglycans in cancer"
"316","109689","Arrb1",5032,"Morphine addiction"
"317","109700","Itga1",5165,"Human papillomavirus infection"
"318","109700","Itga1",5410,"Hypertrophic cardiomyopathy"
"319","109700","Itga1",5412,"Arrhythmogenic right ventricular cardiomyopathy"
"320","109700","Itga1",5414,"Dilated cardiomyopathy"
"321","109711","Actn1",5146,"Amoebiasis"
"322","109711","Actn1",5203,"Viral carcinogenesis"
"323","109711","Actn1",5322,"Systemic lupus erythematosus"
"324","109731","Maob",5012,"Parkinson disease"
"325","109731","Maob",5030,"Cocaine addiction"
"326","109731","Maob",5031,"Amphetamine addiction"
"327","109731","Maob",5034,"Alcoholism"
"328","109828","C7",5020,"Prion disease"
"329","109828","C7",5322,"Systemic lupus erythematosus"
"330","109880","Braf",5010,"Alzheimer disease"
"331","109880","Braf",5022,"Pathways of neurodegeneration - multiple diseases"
"332","109880","Braf",5034,"Alcoholism"
"333","109880","Braf",5160,"Hepatitis C"
"334","109880","Braf",5161,"Hepatitis B"
"335","109880","Braf",5200,"Pathways in cancer"
"336","109880","Braf",5205,"Proteoglycans in cancer"
"337","109880","Braf",5210,"Colorectal cancer"
"338","109880","Braf",5211,"Renal cell carcinoma"
"339","109880","Braf",5212,"Pancreatic cancer"
"340","109880","Braf",5213,"Endometrial cancer"
"341","109880","Braf",5214,"Glioma"
"342","109880","Braf",5215,"Prostate cancer"
"343","109880","Braf",5216,"Thyroid cancer"
"344","109880","Braf",5218,"Melanoma"
"345","109880","Braf",5219,"Bladder cancer"
"346","109880","Braf",5220,"Chronic myeloid leukemia"
"347","109880","Braf",5221,"Acute myeloid leukemia"
"348","109880","Braf",5223,"Non-small cell lung cancer"
"349","109880","Braf",5224,"Breast cancer"
"350","109880","Braf",5225,"Hepatocellular carcinoma"
"351","109880","Braf",5226,"Gastric cancer"
"352","109905","Rap1a",5211,"Renal cell carcinoma"
"353","110082","Dnah5",5014,"Amyotrophic lateral sclerosis"
"354","110082","Dnah5",5016,"Huntington disease"
"355","110082","Dnah5",5022,"Pathways of neurodegeneration - multiple diseases"
"356","110083","Dnah12",5014,"Amyotrophic lateral sclerosis"
"357","110083","Dnah12",5016,"Huntington disease"
"358","110083","Dnah12",5022,"Pathways of neurodegeneration - multiple diseases"
"359","110084","Dnah1",5014,"Amyotrophic lateral sclerosis"
"360","110084","Dnah1",5016,"Huntington disease"
"361","110084","Dnah1",5022,"Pathways of neurodegeneration - multiple diseases"
"362","110157","Raf1",5010,"Alzheimer disease"
"363","110157","Raf1",5022,"Pathways of neurodegeneration - multiple diseases"
"364","110157","Raf1",5034,"Alcoholism"
"365","110157","Raf1",5132,"Salmonella infection"
"366","110157","Raf1",5152,"Tuberculosis"
"367","110157","Raf1",5160,"Hepatitis C"
"368","110157","Raf1",5161,"Hepatitis B"
"369","110157","Raf1",5163,"Human cytomegalovirus infection"
"370","110157","Raf1",5164,"Influenza A"
"371","110157","Raf1",5165,"Human papillomavirus infection"
"372","110157","Raf1",5167,"Kaposi sarcoma-associated herpesvirus infection"
"373","110157","Raf1",5170,"Human immunodeficiency virus 1 infection"
"374","110157","Raf1",5200,"Pathways in cancer"
"375","110157","Raf1",5205,"Proteoglycans in cancer"
"376","110157","Raf1",5206,"MicroRNAs in cancer"
"377","110157","Raf1",5210,"Colorectal cancer"
"378","110157","Raf1",5211,"Renal cell carcinoma"
"379","110157","Raf1",5212,"Pancreatic cancer"
"380","110157","Raf1",5213,"Endometrial cancer"
"381","110157","Raf1",5214,"Glioma"
"382","110157","Raf1",5215,"Prostate cancer"
"383","110157","Raf1",5218,"Melanoma"
"384","110157","Raf1",5219,"Bladder cancer"
"385","110157","Raf1",5220,"Chronic myeloid leukemia"
"386","110157","Raf1",5221,"Acute myeloid leukemia"
"387","110157","Raf1",5223,"Non-small cell lung cancer"
"388","110157","Raf1",5224,"Breast cancer"
"389","110157","Raf1",5225,"Hepatocellular carcinoma"
"390","110157","Raf1",5226,"Gastric cancer"
"391","110157","Raf1",5230,"Central carbon metabolism in cancer"
"392","110157","Raf1",5231,"Choline metabolism in cancer"
"393","110157","Raf1",5235,"PD-L1 expression and PD-1 checkpoint pathway in cancer"
"394","110196","Fdps",5164,"Influenza A"
"395","110196","Fdps",5166,"Human T-cell leukemia virus 1 infection"
"396","110197","Dgkg",5231,"Choline metabolism in cancer"
"397","110257","Hba-a2",5143,"African trypanosomiasis"
"398","110257","Hba-a2",5144,"Malaria"
"399","110279","Bcr",5200,"Pathways in cancer"
"400","110279","Bcr",5220,"Chronic myeloid leukemia"
"401","110323","Cox6b1",5010,"Alzheimer disease"
"402","110323","Cox6b1",5012,"Parkinson disease"
"403","110323","Cox6b1",5014,"Amyotrophic lateral sclerosis"
"404","110323","Cox6b1",5016,"Huntington disease"
"405","110323","Cox6b1",5020,"Prion disease"
"406","110323","Cox6b1",5022,"Pathways of neurodegeneration - multiple diseases"
"407","110350","Dync2h1",5132,"Salmonella infection"
"408","110355","Grk2",5032,"Morphine addiction"
"409","110379","Sec13",5014,"Amyotrophic lateral sclerosis"
"410","110382","C8b",5020,"Prion disease"
"411","110382","C8b",5146,"Amoebiasis"
"412","110382","C8b",5322,"Systemic lupus erythematosus"
"413","110385","Pde4c",5032,"Morphine addiction"
"414","110524","Dgkq",5231,"Choline metabolism in cancer"
"415","110557","H2-Q6",5163,"Human cytomegalovirus infection"
"416","110557","H2-Q6",5165,"Human papillomavirus infection"
"417","110557","H2-Q6",5166,"Human T-cell leukemia virus 1 infection"
"418","110557","H2-Q6",5167,"Kaposi sarcoma-associated herpesvirus infection"
"419","110557","H2-Q6",5168,"Herpes simplex virus 1 infection"
"420","110557","H2-Q6",5169,"Epstein-Barr virus infection"
"421","110557","H2-Q6",5170,"Human immunodeficiency virus 1 infection"
"422","110557","H2-Q6",5203,"Viral carcinogenesis"
"423","110557","H2-Q6",5320,"Autoimmune thyroid disease"
"424","110557","H2-Q6",5330,"Allograft rejection"
"425","110557","H2-Q6",5332,"Graft-versus-host disease"
"426","110557","H2-Q6",5416,"Viral myocarditis"
"427","110558","H2-Q9",5163,"Human cytomegalovirus infection"
"428","110558","H2-Q9",5165,"Human papillomavirus infection"
"429","110558","H2-Q9",5166,"Human T-cell leukemia virus 1 infection"
"430","110558","H2-Q9",5167,"Kaposi sarcoma-associated herpesvirus infection"
"431","110558","H2-Q9",5168,"Herpes simplex virus 1 infection"
"432","110558","H2-Q9",5169,"Epstein-Barr virus infection"
"433","110558","H2-Q9",5170,"Human immunodeficiency virus 1 infection"
"434","110558","H2-Q9",5203,"Viral carcinogenesis"
"435","110558","H2-Q9",5320,"Autoimmune thyroid disease"
"436","110558","H2-Q9",5330,"Allograft rejection"
"437","110558","H2-Q9",5332,"Graft-versus-host disease"
"438","110558","H2-Q9",5416,"Viral myocarditis"
"439","110596","Arhgef28",5135,"Yersinia infection"
"440","110616","Atxn3",5017,"Spinocerebellar ataxia"
"441","110616","Atxn3",5022,"Pathways of neurodegeneration - multiple diseases"
"442","110651","Rps6ka3",5135,"Yersinia infection"
"443","110696","H2-M10.3",5163,"Human cytomegalovirus infection"
"444","110696","H2-M10.3",5165,"Human papillomavirus infection"
"445","110696","H2-M10.3",5166,"Human T-cell leukemia virus 1 infection"
"446","110696","H2-M10.3",5167,"Kaposi sarcoma-associated herpesvirus infection"
"447","110696","H2-M10.3",5168,"Herpes simplex virus 1 infection"
"448","110696","H2-M10.3",5169,"Epstein-Barr virus infection"
"449","110696","H2-M10.3",5170,"Human immunodeficiency virus 1 infection"
"450","110696","H2-M10.3",5203,"Viral carcinogenesis"
"451","110696","H2-M10.3",5320,"Autoimmune thyroid disease"
"452","110696","H2-M10.3",5330,"Allograft rejection"
"453","110696","H2-M10.3",5332,"Graft-versus-host disease"
"454","110696","H2-M10.3",5416,"Viral myocarditis"
"455","110750","Cse1l",5132,"Salmonella infection"
"456","110794","Cebpe",5202,"Transcriptional misregulation in cancer"
"457","110794","Cebpe",5221,"Acute myeloid leukemia"
"458","110809","Srsf1",5168,"Herpes simplex virus 1 infection"
"459","110877","Slc18a1",5012,"Parkinson disease"
"460","110877","Slc18a1",5030,"Cocaine addiction"
"461","110877","Slc18a1",5031,"Amphetamine addiction"
"462","110877","Slc18a1",5034,"Alcoholism"
"463","110886","Gabra5",5032,"Morphine addiction"
"464","110886","Gabra5",5033,"Nicotine addiction"
"465","110891","Slc8a2",5410,"Hypertrophic cardiomyopathy"
"466","110891","Slc8a2",5412,"Arrhythmogenic right ventricular cardiomyopathy"
"467","110891","Slc8a2",5414,"Dilated cardiomyopathy"
"468","110893","Slc8a3",5410,"Hypertrophic cardiomyopathy"
"469","110893","Slc8a3",5412,"Arrhythmogenic right ventricular cardiomyopathy"
"470","110893","Slc8a3",5414,"Dilated cardiomyopathy"
"471","110935","Atp6v1b1",5165,"Human papillomavirus infection"
"472","110935","Atp6v1b1",5323,"Rheumatoid arthritis"
"473","110957","D1Pas1",5161,"Hepatitis B"
