"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"480",154,"ADRB2","HighConf","Yes","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Renin secretion, Adrenergic signaling in cardiomyocytes","AGT, ADRBK1, VIPR1, PRKAR2B, MC2R, EDN1, GHRH, GPBAR1, HTR6, PTGER2, DRD5, GRK4, HRH2, PTGIR, CFTR, UBC, SCT, GNAI3, CXCR4, CALCR","Neuroactive ligand-receptor interaction (8), cAMP signaling pathway (6), Chemokine signaling pathway (3), Renin secretion (3), Platelet activation (2), Leukocyte transendothelial migration (2), Dopaminergic synapse (2), Serotonergic synapse (2), Relaxin signaling pathway (2), Cytokine-cytokine receptor interaction (1), Osteoclast differentiation (1), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1), Rap1 signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1)"
"482",156,"ADRBK1","MedConf","Yes",NA,"CXCR5, GNA15, CXCL8, EDN1, TACR1, CXCR3, DRD2, TACR3, GNA11, AVPR1A, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, UBC, AGT, NMUR2, OPRM1, CXCR4, ADRB2, CCR8, CX3CR1, GIT1","Neuroactive ligand-receptor interaction (10), Chemokine signaling pathway (7), Cytokine-cytokine receptor interaction (7), Renin secretion (2), Regulation of actin cytoskeleton (2), cAMP signaling pathway (2), GnRH signaling pathway (2), Phospholipase D signaling pathway (2), Relaxin signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Adrenergic signaling in cardiomyocytes (1), Leukocyte transendothelial migration (1), Long-term depression (1), Insulin secretion (1), Dopaminergic synapse (1), Rap1 signaling pathway (1), TNF signaling pathway (1), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"503",174,"AFP","MedConf","Yes",NA,"JUN, UBC","Th1 and Th2 cell differentiation (1), Apoptosis (1), Th17 cell differentiation (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), Osteoclast differentiation (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"519",177,"AGER","MedConf","Yes","AGE-RAGE signaling pathway in diabetic complications","IKBKB, ITGAM, RELA, NFKBIB","Th1 and Th2 cell differentiation (3), Th17 cell differentiation (3), T cell receptor signaling pathway (3), RIG-I-like receptor signaling pathway (3), Chemokine signaling pathway (3), NOD-like receptor signaling pathway (3), Apoptosis (2), Ras signaling pathway (2), Osteoclast differentiation (2), TNF signaling pathway (2), MAPK signaling pathway (2), Toll-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), PI3K-Akt signaling pathway (2), Hematopoietic cell lineage (1), Phagosome (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), Regulation of actin cytoskeleton (1), Sphingolipid signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1)"
"541",375790,"AGRN","HighConf","Yes","ECM-receptor interaction","EXT2, GPC2, CSPG5, NCAM1, HPSE2, SLC35D2, MUSK, CDC42, ITGA1, APOB, LRP1, ARHGEF6, LAMA5, PTK2B, ITGB1, PXN","Focal adhesion (5), Regulation of actin cytoskeleton (5), Leukocyte transendothelial migration (4), Chemokine signaling pathway (3), ECM-receptor interaction (3), PI3K-Akt signaling pathway (3), GnRH signaling pathway (2), Rap1 signaling pathway (2), Phospholipase D signaling pathway (1), Hematopoietic cell lineage (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), MAPK signaling pathway (1), Platelet activation (1), Phagosome (1)"
"543",183,"AGT","MedConf","Yes","Renin secretion","ADRBK1, CXCR5, GNA15, CXCL13, CXCL8, MTNR1B, PRKAR2B, EDN1, TACR1, CXCR3, NPY, DRD2, TACR3, GNA11, PNOC, CXCL11, HTR1A, KALRN, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, AVPR1A, FPR3, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, ACE, MME, GNRH2, DNM1, CXCR4, NMUR2, GNAI3, OPRM1, CFTR, C5, ADRB2, CCR8, NCOA6","Neuroactive ligand-receptor interaction (17), Chemokine signaling pathway (9), cAMP signaling pathway (8), Cytokine-cytokine receptor interaction (8), Phospholipase D signaling pathway (3), Renin secretion (3), Relaxin signaling pathway (3), Adrenergic signaling in cardiomyocytes (2), Leukocyte transendothelial migration (2), Dopaminergic synapse (2), Sphingolipid signaling pathway (2), Long-term depression (2), Serotonergic synapse (2), Rap1 signaling pathway (2), GnRH signaling pathway (2), Regulation of actin cytoskeleton (2), Toll-like receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Endocrine and other factor-regulated calcium reabsorption (1), Platelet activation (1), Hematopoietic cell lineage (1), PI3K-Akt signaling pathway (1), Insulin secretion (1), TNF signaling pathway (1), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"572",202,"AIM1","MedConf","Yes",NA,"BIRC5, CDCA8","Apoptosis (1), Platinum drug resistance (1)"
"579",326,"AIRE","HighConf","Yes",NA,"HDAC2","Cell cycle (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"585",205,"AK4","HighConf","Yes",NA,"PDE1B, DCK, NT5C, AMPD1","Renin secretion (1)"
"588",122481,"AK7","HighConf","Yes",NA,"PDE1B, AMPD1, NT5C, DCK","Renin secretion (1)"
"634",211,"ALAS1","MedConf","Yes",NA,"ESRRA, POLD4, UBC, NCOA6","Base excision repair (1)"
"646",217,"ALDH2","MedConf","Yes","Lysine degradation",NA,NA
"648",224,"ALDH3A2","HighConf","Yes","Lysine degradation","ADH4, UBC",NA
"657",226,"ALDOA","HighConf","Yes",NA,"ARNT, IGF2, PF4, PGAM2, FBP1, DERA, TKTL2, SERPING1, G6PC, A2M, TGFB2, GAPDH, UBC","Cytokine-cytokine receptor interaction (2), Cell cycle (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), MAPK signaling pathway (1), PI3K-Akt signaling pathway (1), Chemokine signaling pathway (1)"
"688",246,"ALOX15","MedConf","Yes","Serotonergic synapse","GPX1, JMJD7-PLA2G4B, PLA2G4A, PLA2G6, PLA2G4D, GPX3","Ether lipid metabolism (4), Ras signaling pathway (4), Platelet activation (3), Phospholipase D signaling pathway (3), GnRH signaling pathway (3), Fc epsilon RI signaling pathway (3), Long-term depression (3), Serotonergic synapse (3), MAPK signaling pathway (3), Fc gamma R-mediated phagocytosis (3), Thyroid hormone synthesis (2)"
"690",240,"ALOX5","MedConf","Yes","Serotonergic synapse, Fc epsilon RI signaling pathway",NA,NA
"700",57679,"ALS2","HighConf","Yes",NA,"RAB5A","Phagosome (1), Vasopressin-regulated water reabsorption (1), Ras signaling pathway (1)"
"734",270,"AMPD1","HighConf","Yes",NA,"NT5C, AK4, ENTPD4, ITPA, HPRT1, AK7, DCK, PDE1B","Renin secretion (1)"
"819",84250,"ANKRD32","MedConf","Yes",NA,"POLE","Base excision repair (1)"
"876",118429,"ANTXR2","MedConf","Yes","NOD-like receptor signaling pathway","UBC",NA
"943",51107,"APH1A","MedConf","Yes","Notch signaling pathway",NA,NA
"959",338,"APOB","MedConf","Yes",NA,"ITGAM, AGRN, GPC2, MSR1, P4HB, HSP90B1, PDIA4, CALCR, VCP, UBC, LRP1, CALR, LDLR, HSPA5, SP1","Thyroid hormone synthesis (3), Phagosome (3), PI3K-Akt signaling pathway (1), Neuroactive ligand-receptor interaction (1), Osteoclast differentiation (1), Mitophagy - animal (1), Protein export (1), ECM-receptor interaction (1), Hematopoietic cell lineage (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), Regulation of actin cytoskeleton (1)"
"1003",361,"AQP4","HighConf","Yes","Vasopressin-regulated water reabsorption",NA,NA
"1042",55843,"ARHGAP15","HighConf","Yes",NA,"RHOB, ARHGEF6, RHOF, RHOV, CDC42, ARHGEF3, ARHGDIB, KALRN","Regulation of actin cytoskeleton (2), Vasopressin-regulated water reabsorption (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"1046",57569,"ARHGAP20","MedConf","Yes",NA,"RHOF, ARHGDIB, CDC42, ARHGEF6, RHOB, KALRN, RHOV, ARHGEF3","Regulation of actin cytoskeleton (2), Vasopressin-regulated water reabsorption (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"1058",9743,"ARHGAP32","MedConf","Yes",NA,"KALRN, RHOF, CDC42, RHOB, ARHGEF6, ARHGEF3, RHOV, ARHGDIB","Regulation of actin cytoskeleton (2), Vasopressin-regulated water reabsorption (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"1067",394,"ARHGAP5","HighConf","Yes","Leukocyte transendothelial migration, Focal adhesion","RHOF, RHOV, ARHGDIB, RHOB, CDC42, ARHGEF6, ARHGEF3, KALRN, CLTA","Regulation of actin cytoskeleton (2), Vasopressin-regulated water reabsorption (1), Endocrine and other factor-regulated calcium reabsorption (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"1070",64333,"ARHGAP9","MedConf","Yes",NA,"ARHGEF3, KALRN, RHOF, ARHGDIB, CDC42, ARHGEF6, RHOV, RHOB","Regulation of actin cytoskeleton (2), Vasopressin-regulated water reabsorption (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"1072",397,"ARHGDIB","MedConf","Yes","Vasopressin-regulated water reabsorption","PRKX, ARHGAP32, KALRN, ARHGAP5, ARHGAP20, RHOF, ARHGAP9, ARHGAP15, RHOV, RHOB, CDC42, A2M, JUN, NGFR","Focal adhesion (3), GnRH signaling pathway (2), T cell receptor signaling pathway (2), Ras signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Leukocyte transendothelial migration (2), Rap1 signaling pathway (2), MAPK signaling pathway (2), Fc gamma R-mediated phagocytosis (1), Chemokine signaling pathway (1), Regulation of actin cytoskeleton (1), Th1 and Th2 cell differentiation (1), Apoptosis (1), Th17 cell differentiation (1), Mitophagy - animal (1), Relaxin signaling pathway (1), Osteoclast differentiation (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1)"
"1088",50650,"ARHGEF3","MedConf","Yes",NA,"ARHGAP32, KALRN, ARHGAP5, ARHGAP20, RHOF, ARHGAP9, ARHGAP15, RHOB, A2M, CDC42, RHOV","Focal adhesion (2), Leukocyte transendothelial migration (2), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"1097",9459,"ARHGEF6","HighConf","Yes","Regulation of actin cytoskeleton","ITGA1, AGRN, ARHGAP32, KALRN, ARHGAP5, ARHGAP20, RHOF, ARHGAP9, ARHGAP15, RHOB, LAMA5, A2M, RHOV, ITGB1, CDC42, GIT1, MRAS, PXN","Focal adhesion (6), Regulation of actin cytoskeleton (6), ECM-receptor interaction (4), Leukocyte transendothelial migration (4), PI3K-Akt signaling pathway (3), Rap1 signaling pathway (3), Ras signaling pathway (2), MAPK signaling pathway (2), Chemokine signaling pathway (2), Phospholipase D signaling pathway (1), Mitophagy - animal (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), AGE-RAGE signaling pathway in diabetic complications (1), Platelet activation (1), Phagosome (1), Hematopoietic cell lineage (1)"
"1162",405,"ARNT","HighConf","Yes",NA,"CXCR4, EDN1, TF, SLC2A1, TFF3, JUN, EPAS1, COPS5, SP1, CREB1, SMAD4, EPO, ALDOA","Relaxin signaling pathway (3), TNF signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Insulin secretion (2), Osteoclast differentiation (2), cAMP signaling pathway (2), PI3K-Akt signaling pathway (2), Cytokine-cytokine receptor interaction (2), Th17 cell differentiation (2), Mitophagy - animal (2), Dopaminergic synapse (1), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), Vasopressin-regulated water reabsorption (1), Thyroid hormone synthesis (1), Jak-STAT signaling pathway (1), Hematopoietic cell lineage (1), Cell cycle (1), Th1 and Th2 cell differentiation (1), Apoptosis (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Focal adhesion (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Thyroid hormone signaling pathway (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1)"
"1167",10095,"ARPC1B","MedConf","Yes","Regulation of actin cytoskeleton, Fc gamma R-mediated phagocytosis","ACTR2, ABI1, UBC, PDGFRB, PSMA7","Phospholipase D signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1), Proteasome (1)"
"1204",427,"ASAH1","HighConf","Yes","Sphingolipid signaling pathway","SGPP2, PPAP2A, SMPD2","Sphingolipid signaling pathway (2)"
"1207",50807,"ASAP1","MedConf","Yes","Fc gamma R-mediated phagocytosis","CLTA, UBC","Endocrine and other factor-regulated calcium reabsorption (1)"
"1208",8853,"ASAP2","MedConf","Yes","Fc gamma R-mediated phagocytosis","CLTA, PXN, UBC","Focal adhesion (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1), Endocrine and other factor-regulated calcium reabsorption (1)"
"1209",55616,"ASAP3","MedConf","Yes","Fc gamma R-mediated phagocytosis",NA,NA
"1238",25842,"ASF1A","MedConf","Yes",NA,"ASF1B, ATR, TAF1","Cell cycle (1)"
"1239",55723,"ASF1B","MedConf","Yes",NA,"ASF1A, TAF1, KAT2B, ATR, UBC","Notch signaling pathway (1), Thyroid hormone signaling pathway (1), Cell cycle (1)"
"1240",432,"ASGR1","MedConf","Yes","Thyroid hormone synthesis",NA,NA
"1242",55870,"ASH1L","MedConf","Yes","Lysine degradation","PLOD3","Lysine degradation (1)"
"1289",467,"ATF3","MedConf","Yes",NA,"SMAD4, JUN, UBC","Th17 cell differentiation (2), AGE-RAGE signaling pathway in diabetic complications (2), Th1 and Th2 cell differentiation (1), Apoptosis (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), Focal adhesion (1), Osteoclast differentiation (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Cell cycle (1)"
"1293",1388,"ATF6B","MedConf","Yes","PI3K-Akt signaling pathway, Thyroid hormone synthesis, TNF signaling pathway, Relaxin signaling pathway, Insulin secretion, Adrenergic signaling in cardiomyocytes, Dopaminergic synapse",NA,NA
"1314",285973,"ATG9B","MedConf","Yes","Mitophagy - animal",NA,NA
"1334",479,"ATP12A","MedConf","Yes",NA,"ATP1A3, PPA1, ABCA2, ATP1B3, UBC","Endocrine and other factor-regulated calcium reabsorption (2), Adrenergic signaling in cardiomyocytes (2), Insulin secretion (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone signaling pathway (2), cAMP signaling pathway (2), Thyroid hormone synthesis (2)"
"1342",478,"ATP1A3","MedConf","Yes","Thyroid hormone synthesis, cAMP signaling pathway, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Insulin secretion, Adrenergic signaling in cardiomyocytes, Endocrine and other factor-regulated calcium reabsorption","ATP1B2, ABCA2, FXYD7, ATP12A, UBC, PRKX, ATP1B3","Endocrine and other factor-regulated calcium reabsorption (2), Adrenergic signaling in cardiomyocytes (2), Insulin secretion (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone signaling pathway (2), cAMP signaling pathway (2), Thyroid hormone synthesis (2)"
"1345",482,"ATP1B2","MedConf","Yes","Thyroid hormone synthesis, cAMP signaling pathway, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Insulin secretion, Adrenergic signaling in cardiomyocytes, Endocrine and other factor-regulated calcium reabsorption","FXYD7, ATP1A3, ATP1B3, PRKX","Endocrine and other factor-regulated calcium reabsorption (2), Adrenergic signaling in cardiomyocytes (2), Insulin secretion (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone signaling pathway (2), cAMP signaling pathway (2), Thyroid hormone synthesis (2)"
"1346",483,"ATP1B3","HighConf","Yes","Thyroid hormone synthesis, cAMP signaling pathway, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Insulin secretion, Adrenergic signaling in cardiomyocytes, Endocrine and other factor-regulated calcium reabsorption","ATP12A, ATP1A3, ATP1B2, ABCA2, FXYD7, PRKX, UBC","Endocrine and other factor-regulated calcium reabsorption (2), Adrenergic signaling in cardiomyocytes (2), Insulin secretion (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone signaling pathway (2), cAMP signaling pathway (2), Thyroid hormone synthesis (2)"
"1347",23439,"ATP1B4","MedConf","Yes","Thyroid hormone synthesis, cAMP signaling pathway, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Insulin secretion, Adrenergic signaling in cardiomyocytes, Endocrine and other factor-regulated calcium reabsorption","PRKX",NA
"1353",492,"ATP2B3","MedConf","Yes","cAMP signaling pathway, Adrenergic signaling in cardiomyocytes",NA,NA
"1377",537,"ATP6AP1","HighConf","Yes","Phagosome",NA,NA
"1382",50617,"ATP6V0A4","HighConf","Yes","Phagosome","TF, PPA1, TCIRG1, ATP6V1B2","Phagosome (2)"
"1387",8992,"ATP6V0E1","HighConf","Yes","Phagosome",NA,NA
"1391",526,"ATP6V1B2","HighConf","Yes","Phagosome","TCIRG1, PPA1, TF, ATP6V0A4, UBC","Phagosome (2)"
"1416",545,"ATR","HighConf","Yes","Cell cycle","MCM8, RAD21, ASF1B, CDC25C, FANCG, SYCP3, ASF1A, TIPIN, FANCE, CCNB2, BRCA2, XPA, MSH2, RAD51, UBC","Cell cycle (3), Platinum drug resistance (2)"
"1448",552,"AVPR1A","MedConf","Yes","Neuroactive ligand-receptor interaction, Phospholipase D signaling pathway","NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, GNA15, KALRN, TACR1, ADRBK1, NMUR2, TACR3, GNA11, AGT, EDN1","Neuroactive ligand-receptor interaction (6), GnRH signaling pathway (2), Relaxin signaling pathway (2), Long-term depression (1), Insulin secretion (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), Renin secretion (1), Chemokine signaling pathway (1), Cytokine-cytokine receptor interaction (1), Regulation of actin cytoskeleton (1)"
"1505",573,"BAG1","MedConf","Yes",NA,"JUN, UBC, STUB1","Th1 and Th2 cell differentiation (1), Apoptosis (1), Th17 cell differentiation (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), Osteoclast differentiation (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"1517",22893,"BAHD1","MedConf","Yes",NA,"RRP8, SUV39H1","Lysine degradation (1)"
"1526",25805,"BAMBI","MedConf","Yes",NA,"BMP7, BMPR1B","Cytokine-cytokine receptor interaction (2)"
"1565",10286,"BCAS2","MedConf","Yes","Spliceosome","EFTUD2, PRPF8, PLRG1, UBC, MFAP1, CDC5L","Spliceosome (4)"
"1578",64919,"BCL11B","MedConf","Yes",NA,"HDAC2","Cell cycle (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"1581",598,"BCL2L1","HighConf","Yes","PI3K-Akt signaling pathway, NF-kappa B signaling pathway, NOD-like receptor signaling pathway, Ras signaling pathway, Mitophagy - animal, Jak-STAT signaling pathway, Platinum drug resistance, Apoptosis","STAT1, DIABLO, PRKAR2B, DNM1L, NMI, SPATA25, PMAIP1, PGAM5, UBC","TNF signaling pathway (2), Apoptosis (2), NOD-like receptor signaling pathway (2), Mitophagy - animal (1), Platinum drug resistance (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Jak-STAT signaling pathway (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Chemokine signaling pathway (1), Toll-like receptor signaling pathway (1)"
"1589",602,"BCL3","MedConf","Yes","TNF signaling pathway","RELA, UBC, IKBKB","Th1 and Th2 cell differentiation (2), Apoptosis (2), Th17 cell differentiation (2), T cell receptor signaling pathway (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (2), Osteoclast differentiation (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), TNF signaling pathway (2), MAPK signaling pathway (2), Toll-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), PI3K-Akt signaling pathway (2), Sphingolipid signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1)"
"1590",604,"BCL6","HighConf","Yes",NA,"HDAC4, SIN3A, UBC","Thyroid hormone signaling pathway (1)"
