"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"473",154,"ADRB2","HighConf","Yes","cAMP signaling pathway, Renin secretion, Adrenergic signaling in cardiomyocytes, cGMP-PKG signaling pathway, Calcium signaling pathway","AGT, ADRBK1, MC2R, EDN1, HTR6, PTGER2, GRK4, DRD5, CXCR4, HRH2, PTGIR, CFTR, GNAI3, CALCR","cAMP signaling pathway (6), Chemokine signaling pathway (3), Renin secretion (3), Calcium signaling pathway (3), Platelet activation (2), Leukocyte transendothelial migration (2), Dopaminergic synapse (2), Serotonergic synapse (2), Relaxin signaling pathway (2), Cytokine-cytokine receptor interaction (1), Osteoclast differentiation (1), Estrogen signaling pathway (1), Cholinergic synapse (1), Long-term depression (1), Sphingolipid signaling pathway (1), cGMP-PKG signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Glutamatergic synapse (1), Rap1 signaling pathway (1), Tight junction (1), Inflammatory mediator regulation of TRP channels (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), Aldosterone synthesis and secretion (1)"
"475",156,"ADRBK1","MedConf","Yes",NA,"GNA15, CXCR5, CXCL8, CXCR3, EDN1, TACR1, TACR3, DRD2, GNA11, AVPR1A, BDKRB1, KISS1, PROK1, TRH, XCL2, GNRH2, AGT, CCR8, ADRB2, CXCR4, GIT1, OPRM1, CX3CR1","Calcium signaling pathway (7), Chemokine signaling pathway (7), Cytokine-cytokine receptor interaction (7), Renin secretion (2), cGMP-PKG signaling pathway (2), cAMP signaling pathway (2), Regulation of actin cytoskeleton (2), GnRH signaling pathway (2), Phospholipase D signaling pathway (2), Relaxin signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Adrenergic signaling in cardiomyocytes (1), Leukocyte transendothelial migration (1), Estrogen signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Cholinergic synapse (1), Aldosterone synthesis and secretion (1), Long-term depression (1), Insulin secretion (1), Dopaminergic synapse (1), Rap1 signaling pathway (1), TNF signaling pathway (1), Cellular senescence (1), IL-17 signaling pathway (1), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Toll-like receptor signaling pathway (1)"
"510",177,"AGER","MedConf","Yes","AGE-RAGE signaling pathway in diabetic complications","NFKBIB, ITGAM, IKBKB, RELA","Neurotrophin signaling pathway (3), Th1 and Th2 cell differentiation (3), Th17 cell differentiation (3), T cell receptor signaling pathway (3), RIG-I-like receptor signaling pathway (3), Chemokine signaling pathway (3), NOD-like receptor signaling pathway (3), Insulin resistance (2), IL-17 signaling pathway (2), Apoptosis (2), Osteoclast differentiation (2), Ras signaling pathway (2), TNF signaling pathway (2), NF-kappa B signaling pathway (2), Toll-like receptor signaling pathway (2), PI3K-Akt signaling pathway (2), MAPK signaling pathway (2), Hematopoietic cell lineage (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1), Rap1 signaling pathway (1), Cellular senescence (1), Sphingolipid signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1)"
"532",375790,"AGRN","HighConf","Yes","ECM-receptor interaction","ARHGEF6, LRP1, PXN, PTK2B, CDC42, ITGB1, LAMA5, ITGA1","Focal adhesion (5), Regulation of actin cytoskeleton (5), Leukocyte transendothelial migration (4), ECM-receptor interaction (3), PI3K-Akt signaling pathway (3), Chemokine signaling pathway (3), GnRH signaling pathway (2), VEGF signaling pathway (2), Tight junction (2), Rap1 signaling pathway (2), Hematopoietic cell lineage (1), Natural killer cell mediated cytotoxicity (1), Phospholipase D signaling pathway (1), Calcium signaling pathway (1), Neurotrophin signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), AGE-RAGE signaling pathway in diabetic complications (1), Ras signaling pathway (1), MAPK signaling pathway (1), Platelet activation (1)"
"534",183,"AGT","MedConf","Yes","Renin secretion","ADRBK1, GNA15, CXCR5, CXCL13, CXCL8, CXCR3, EDN1, TACR1, TACR3, NPY, DRD2, GNA11, CXCL11, HTR1A, AVPR1A, S1PR2, HCAR2, CHRM2, RGS20, BDKRB1, KISS1, PROK1, TRH, XCL2, ACE, MME, GNRH2, ADRB2, CCR8, GNAI3, CXCR4, OPRM1, NCOA6, DNM1, CFTR","Chemokine signaling pathway (9), Calcium signaling pathway (8), cAMP signaling pathway (8), Cytokine-cytokine receptor interaction (8), Phospholipase D signaling pathway (3), cGMP-PKG signaling pathway (3), Renin secretion (3), Cholinergic synapse (3), Relaxin signaling pathway (3), Adrenergic signaling in cardiomyocytes (2), Leukocyte transendothelial migration (2), Estrogen signaling pathway (2), Dopaminergic synapse (2), Long-term depression (2), Sphingolipid signaling pathway (2), Serotonergic synapse (2), Rap1 signaling pathway (2), GnRH signaling pathway (2), Regulation of actin cytoskeleton (2), Toll-like receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Endocrine and other factor-regulated calcium reabsorption (1), Platelet activation (1), Glutamatergic synapse (1), Tight junction (1), Protein digestion and absorption (1), Hematopoietic cell lineage (1), Inflammatory mediator regulation of TRP channels (1), PI3K-Akt signaling pathway (1), Aldosterone synthesis and secretion (1), Insulin secretion (1), TNF signaling pathway (1), Cellular senescence (1), IL-17 signaling pathway (1), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"569",326,"AIRE","HighConf","Yes",NA,"HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"634",217,"ALDH2","MedConf","Yes","Lysine degradation",NA,NA
"636",224,"ALDH3A2","HighConf","Yes","Lysine degradation",NA,NA
"645",226,"ALDOA","HighConf","Yes",NA,"ARNT, PF4, HK2, G6PC, A2M, TGFB2","Cytokine-cytokine receptor interaction (2), Carbohydrate digestion and absorption (2), Cellular senescence (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), MAPK signaling pathway (1), Insulin resistance (1), PI3K-Akt signaling pathway (1), Chemokine signaling pathway (1)"
"675",246,"ALOX15","MedConf","Yes","Serotonergic synapse, Necroptosis, Linoleic acid metabolism","GPX1, PLA2G6, JMJD7-PLA2G4B, GPX3, PLA2G4A, PLA2G4D","Linoleic acid metabolism (4), Inflammatory mediator regulation of TRP channels (4), Ether lipid metabolism (4), Ras signaling pathway (4), VEGF signaling pathway (3), Platelet activation (3), Necroptosis (3), GnRH signaling pathway (3), Phospholipase D signaling pathway (3), Fc epsilon RI signaling pathway (3), Long-term depression (3), Glutamatergic synapse (3), Serotonergic synapse (3), MAPK signaling pathway (3), Fc gamma R-mediated phagocytosis (3), Thyroid hormone synthesis (2)"
"677",240,"ALOX5","MedConf","Yes","Serotonergic synapse, Fc epsilon RI signaling pathway",NA,NA
"719",51421,"AMOTL2","MedConf","Yes","Tight junction",NA,NA
"841",118429,"ANTXR2","MedConf","Yes","NOD-like receptor signaling pathway",NA,NA
"905",51107,"APH1A","MedConf","Yes","Notch signaling pathway",NA,NA
"1002",55843,"ARHGAP15","HighConf","Yes",NA,"RHOF, ARHGDIB, CDC42, ARHGEF6","Regulation of actin cytoskeleton (2), Neurotrophin signaling pathway (2), VEGF signaling pathway (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Tight junction (1), AGE-RAGE signaling pathway in diabetic complications (1), Ras signaling pathway (1), Focal adhesion (1), Leukocyte transendothelial migration (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"1023",394,"ARHGAP5","HighConf","Yes","Leukocyte transendothelial migration, Focal adhesion","RHOF, ARHGEF6, ARHGDIB, CLTA, CDC42","Regulation of actin cytoskeleton (2), Neurotrophin signaling pathway (2), Endocrine and other factor-regulated calcium reabsorption (1), VEGF signaling pathway (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Tight junction (1), AGE-RAGE signaling pathway in diabetic complications (1), Ras signaling pathway (1), Focal adhesion (1), Leukocyte transendothelial migration (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"1028",397,"ARHGDIB","MedConf","Yes","Neurotrophin signaling pathway","PRKX, ARHGAP5, RHOF, ARHGAP15, NGFR, CDC42, A2M, JUN","Neurotrophin signaling pathway (3), Focal adhesion (3), GnRH signaling pathway (2), T cell receptor signaling pathway (2), Tight junction (2), AGE-RAGE signaling pathway in diabetic complications (2), Ras signaling pathway (2), Leukocyte transendothelial migration (2), Rap1 signaling pathway (2), MAPK signaling pathway (2), Apoptosis (2), VEGF signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Chemokine signaling pathway (1), Regulation of actin cytoskeleton (1), IL-17 signaling pathway (1), Estrogen signaling pathway (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Mitophagy - animal (1), Relaxin signaling pathway (1), Osteoclast differentiation (1), TNF signaling pathway (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Apoptosis - multiple species (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1)"
"1050",9459,"ARHGEF6","HighConf","Yes","Regulation of actin cytoskeleton","ITGA1, ARHGAP5, RHOF, AGRN, ARHGAP15, PXN, GIT1, ITGB1, A2M, CDC42, MRAS, LAMA5","Focal adhesion (6), Regulation of actin cytoskeleton (6), ECM-receptor interaction (4), Leukocyte transendothelial migration (4), PI3K-Akt signaling pathway (3), Rap1 signaling pathway (3), Ras signaling pathway (2), MAPK signaling pathway (2), VEGF signaling pathway (2), Tight junction (2), Chemokine signaling pathway (2), Autophagy - animal (1), Cellular senescence (1), Phospholipase D signaling pathway (1), Mitophagy - animal (1), Neurotrophin signaling pathway (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), AGE-RAGE signaling pathway in diabetic complications (1), Platelet activation (1), Hematopoietic cell lineage (1)"
"1106",405,"ARNT","HighConf","Yes",NA,"CXCR4, EDN1, SLC2A1, HK2, CREB1, JUN, SMAD4, ALDOA, SP1, EPO, EPAS1","Estrogen signaling pathway (3), Relaxin signaling pathway (3), TNF signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Insulin resistance (2), Insulin secretion (2), Osteoclast differentiation (2), cAMP signaling pathway (2), PI3K-Akt signaling pathway (2), Cytokine-cytokine receptor interaction (2), Th17 cell differentiation (2), Mitophagy - animal (2), Cholinergic synapse (1), Aldosterone synthesis and secretion (1), Dopaminergic synapse (1), cGMP-PKG signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), Thyroid hormone synthesis (1), Jak-STAT signaling pathway (1), Hematopoietic cell lineage (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Th1 and Th2 cell differentiation (1), GnRH signaling pathway (1), Apoptosis (1), T cell receptor signaling pathway (1), Tight junction (1), Focal adhesion (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), MAPK signaling pathway (1), Carbohydrate digestion and absorption (1), Thyroid hormone signaling pathway (1), Leukocyte transendothelial migration (1), Chemokine signaling pathway (1)"
"1111",10095,"ARPC1B","MedConf","Yes","Regulation of actin cytoskeleton, Fc gamma R-mediated phagocytosis","ACTR2, ABI1, PSMA7, PDGFRB","Phospholipase D signaling pathway (1), Calcium signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), Cytokine-cytokine receptor interaction (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Proteasome (1), Tight junction (1)"
"1148",427,"ASAH1","HighConf","Yes","Sphingolipid signaling pathway","SGPP2, SMPD2, PPAP2A","Sphingolipid signaling pathway (2)"
"1151",50807,"ASAP1","MedConf","Yes","Fc gamma R-mediated phagocytosis","CLTA","Endocrine and other factor-regulated calcium reabsorption (1)"
"1152",8853,"ASAP2","MedConf","Yes","Fc gamma R-mediated phagocytosis","CLTA, PXN","VEGF signaling pathway (1), Focal adhesion (1), Leukocyte transendothelial migration (1), Chemokine signaling pathway (1), Regulation of actin cytoskeleton (1), Endocrine and other factor-regulated calcium reabsorption (1)"
"1153",55616,"ASAP3","MedConf","Yes","Fc gamma R-mediated phagocytosis",NA,NA
"1182",432,"ASGR1","MedConf","Yes","Thyroid hormone synthesis",NA,NA
"1184",55870,"ASH1L","MedConf","Yes","Lysine degradation","PLOD3","Other types of O-glycan biosynthesis (1), Lysine degradation (1)"
"1187",40,"ASIC2","MedConf","Yes","Inflammatory mediator regulation of TRP channels",NA,NA
"1233",1388,"ATF6B","MedConf","Yes","PI3K-Akt signaling pathway, TNF signaling pathway, Thyroid hormone synthesis, Relaxin signaling pathway, Adrenergic signaling in cardiomyocytes, Insulin secretion, cGMP-PKG signaling pathway, Dopaminergic synapse, Aldosterone synthesis and secretion, Estrogen signaling pathway",NA,NA
"1240",9776,"ATG13","MedConf","Yes","Autophagy - animal",NA,NA
"1253",285973,"ATG9B","MedConf","Yes","Mitophagy - animal, Autophagy - animal",NA,NA
"1281",478,"ATP1A3","MedConf","Yes","cAMP signaling pathway, Thyroid hormone synthesis, Thyroid hormone signaling pathway, Protein digestion and absorption, Adrenergic signaling in cardiomyocytes, Insulin secretion, Aldosterone-regulated sodium reabsorption, cGMP-PKG signaling pathway, Proximal tubule bicarbonate reclamation, Endocrine and other factor-regulated calcium reabsorption, Cardiac muscle contraction, Carbohydrate digestion and absorption","ATP1B2, FXYD7, PRKX, ATP1B3","Carbohydrate digestion and absorption (2), Cardiac muscle contraction (2), Endocrine and other factor-regulated calcium reabsorption (2), Proximal tubule bicarbonate reclamation (2), cGMP-PKG signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Insulin secretion (2), Adrenergic signaling in cardiomyocytes (2), Protein digestion and absorption (2), Thyroid hormone signaling pathway (2), Thyroid hormone synthesis (2), cAMP signaling pathway (2)"
"1284",482,"ATP1B2","MedConf","Yes","cAMP signaling pathway, Thyroid hormone synthesis, Thyroid hormone signaling pathway, Protein digestion and absorption, Adrenergic signaling in cardiomyocytes, Insulin secretion, Aldosterone-regulated sodium reabsorption, cGMP-PKG signaling pathway, Proximal tubule bicarbonate reclamation, Endocrine and other factor-regulated calcium reabsorption, Cardiac muscle contraction, Carbohydrate digestion and absorption","FXYD7, ATP1B3, PRKX, ATP1A3","Carbohydrate digestion and absorption (2), Cardiac muscle contraction (2), Endocrine and other factor-regulated calcium reabsorption (2), Proximal tubule bicarbonate reclamation (2), cGMP-PKG signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Insulin secretion (2), Adrenergic signaling in cardiomyocytes (2), Protein digestion and absorption (2), Thyroid hormone signaling pathway (2), Thyroid hormone synthesis (2), cAMP signaling pathway (2)"
"1285",483,"ATP1B3","HighConf","Yes","cAMP signaling pathway, Thyroid hormone synthesis, Thyroid hormone signaling pathway, Protein digestion and absorption, Adrenergic signaling in cardiomyocytes, Insulin secretion, Aldosterone-regulated sodium reabsorption, cGMP-PKG signaling pathway, Proximal tubule bicarbonate reclamation, Endocrine and other factor-regulated calcium reabsorption, Cardiac muscle contraction, Carbohydrate digestion and absorption","ATP1A3, ATP1B2, FXYD7, PRKX","Carbohydrate digestion and absorption (2), Cardiac muscle contraction (2), Endocrine and other factor-regulated calcium reabsorption (2), Proximal tubule bicarbonate reclamation (2), cGMP-PKG signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Insulin secretion (2), Adrenergic signaling in cardiomyocytes (2), Protein digestion and absorption (2), Thyroid hormone signaling pathway (2), Thyroid hormone synthesis (2), cAMP signaling pathway (2)"
"1286",23439,"ATP1B4","MedConf","Yes","cAMP signaling pathway, Thyroid hormone synthesis, Thyroid hormone signaling pathway, Protein digestion and absorption, Adrenergic signaling in cardiomyocytes, Insulin secretion, Aldosterone-regulated sodium reabsorption, cGMP-PKG signaling pathway, Proximal tubule bicarbonate reclamation, Endocrine and other factor-regulated calcium reabsorption, Cardiac muscle contraction, Carbohydrate digestion and absorption","PRKX",NA
"1287",487,"ATP2A1","MedConf","Yes","cGMP-PKG signaling pathway, Calcium signaling pathway",NA,NA
"1292",492,"ATP2B3","MedConf","Yes","cAMP signaling pathway, Adrenergic signaling in cardiomyocytes, cGMP-PKG signaling pathway, Calcium signaling pathway",NA,NA
"1353",545,"ATR","HighConf","Yes","Cellular senescence","CDC25C, RAD51, CCNB2","Cellular senescence (1)"
"1379",552,"AVPR1A","MedConf","Yes","Calcium signaling pathway, Phospholipase D signaling pathway","BDKRB1, KISS1, PROK1, TRH, XCL2, GNRH2, TACR3, GNA15, GNA11, TACR1, AGT, ADRBK1, EDN1","Calcium signaling pathway (5), GnRH signaling pathway (2), Relaxin signaling pathway (2), Cholinergic synapse (1), Aldosterone synthesis and secretion (1), Long-term depression (1), cGMP-PKG signaling pathway (1), Insulin secretion (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), Renin secretion (1), Chemokine signaling pathway (1), Cytokine-cytokine receptor interaction (1), Inflammatory mediator regulation of TRP channels (1), Regulation of actin cytoskeleton (1)"
"1401",145173,"B3GALTL","HighConf","Yes",NA,NA,NA
"NA",NA,NA,NA,NA,NA,NA,NA
"1422",8703,"B4GALT3","MedConf","Yes","Other types of O-glycan biosynthesis",NA,NA
"1496",10286,"BCAS2","MedConf","Yes","Spliceosome","PRPF8, PLRG1, CDC5L, EFTUD2","Spliceosome (4)"
"1512",598,"BCL2L1","HighConf","Yes","PI3K-Akt signaling pathway, NF-kappa B signaling pathway, NOD-like receptor signaling pathway, Ras signaling pathway, Mitophagy - animal, Jak-STAT signaling pathway, Apoptosis, Autophagy - animal, Apoptosis - multiple species","STAT1, DIABLO, DNM1L, PMAIP1, PGAM5","Apoptosis (4), Necroptosis (3), TNF signaling pathway (2), Apoptosis - multiple species (2), NOD-like receptor signaling pathway (2), Mitophagy - animal (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Jak-STAT signaling pathway (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Chemokine signaling pathway (1), Toll-like receptor signaling pathway (1)"
"1520",602,"BCL3","MedConf","Yes","TNF signaling pathway","IKBKB, RELA","Insulin resistance (2), Neurotrophin signaling pathway (2), IL-17 signaling pathway (2), Th1 and Th2 cell differentiation (2), Th17 cell differentiation (2), Apoptosis (2), T cell receptor signaling pathway (2), RIG-I-like receptor signaling pathway (2), Osteoclast differentiation (2), Ras signaling pathway (2), TNF signaling pathway (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Toll-like receptor signaling pathway (2), PI3K-Akt signaling pathway (2), MAPK signaling pathway (2), Cellular senescence (1), Sphingolipid signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1)"
"1521",604,"BCL6","HighConf","Yes",NA,"SIN3A","Thyroid hormone signaling pathway (1)"
"1537",623,"BDKRB1","MedConf","Yes","Regulation of actin cytoskeleton, Calcium signaling pathway, Inflammatory mediator regulation of TRP channels","KISS1, PROK1, TRH, XCL2, GNRH2, TACR3, CXCL11, GNA15, EDN1, GNA11, OPRM1, CCR8, HTR1A, NPY, CXCR5, CXCL8, RGS20, AGT, GNAI3, CXCR4, CXCR3, ADRBK1, HCAR2, CXCL13, DRD2, CHRM2, TACR1, AVPR1A, S1PR2","Chemokine signaling pathway (9), Cytokine-cytokine receptor interaction (8), Calcium signaling pathway (6), cAMP signaling pathway (6), Cholinergic synapse (3), Relaxin signaling pathway (3), Sphingolipid signaling pathway (2), Phospholipase D signaling pathway (2), Serotonergic synapse (2), Toll-like receptor signaling pathway (2), GnRH signaling pathway (2), Long-term depression (2), cGMP-PKG signaling pathway (2), Dopaminergic synapse (2), Rap1 signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Renin secretion (2), Leukocyte transendothelial migration (2), Estrogen signaling pathway (2), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1), Aldosterone synthesis and secretion (1), Insulin secretion (1), TNF signaling pathway (1), Cellular senescence (1), IL-17 signaling pathway (1), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Platelet activation (1), Adrenergic signaling in cardiomyocytes (1), Glutamatergic synapse (1)"
"1538",624,"BDKRB2","MedConf","Yes","Regulation of actin cytoskeleton, cGMP-PKG signaling pathway, Calcium signaling pathway, Sphingolipid signaling pathway, Endocrine and other factor-regulated calcium reabsorption, Inflammatory mediator regulation of TRP channels",NA,NA
"NA.1",NA,NA,NA,NA,NA,NA,NA
"1582",332,"BIRC5","MedConf","Yes","Apoptosis, Apoptosis - multiple species","NUP43, RANGAP1, CENPO, RANBP2, ITGA1, CDCA8, ITGB1, PLK1, MAX, PSMA3, DIABLO","RNA transport (3), Apoptosis (2), ECM-receptor interaction (2), Focal adhesion (2), Regulation of actin cytoskeleton (2), PI3K-Akt signaling pathway (2), Apoptosis - multiple species (1), MAPK signaling pathway (1), Proteasome (1), Platelet activation (1), Tight junction (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), Hematopoietic cell lineage (1)"
"1585",112401,"BIRC8","HighConf","Yes","Apoptosis - multiple species",NA,NA
"1613",655,"BMP7","MedConf","Yes","Cytokine-cytokine receptor interaction","BMPR1B, SMAD1","Cytokine-cytokine receptor interaction (1)"
"1618",658,"BMPR1B","MedConf","Yes","Cytokine-cytokine receptor interaction","SMAD1, MAP3K7, SMAD4, BMP7","Cytokine-cytokine receptor interaction (1), Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Autophagy - animal (1), IL-17 signaling pathway (1), T cell receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), Osteoclast differentiation (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Toll-like receptor signaling pathway (1), MAPK signaling pathway (1)"
"NA.2",NA,NA,NA,NA,NA,NA,NA
"1658",673,"BRAF","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, Regulation of actin cytoskeleton, cAMP signaling pathway, Chemokine signaling pathway, Focal adhesion, Serotonergic synapse, Long-term depression, Natural killer cell mediated cytotoxicity, Neurotrophin signaling pathway","RAP1A, MRAS, CAPN3, MAP2K6, YWHAG, YWHAH, SFN","Rap1 signaling pathway (3), MAPK signaling pathway (3), Cellular senescence (2), PI3K-Akt signaling pathway (2), Ras signaling pathway (2), Inflammatory mediator regulation of TRP channels (1), GnRH signaling pathway (1), Fc epsilon RI signaling pathway (1), Osteoclast differentiation (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Autophagy - animal (1), Phospholipase D signaling pathway (1), Mitophagy - animal (1), Regulation of actin cytoskeleton (1), Neurotrophin signaling pathway (1), Platelet activation (1), Tight junction (1), Focal adhesion (1), Leukocyte transendothelial migration (1), Chemokine signaling pathway (1), cAMP signaling pathway (1)"
"1659",8315,"BRAP","MedConf","Yes","Ras signaling pathway","MRAS, UBB","Mitophagy - animal (2), Autophagy - animal (1), Cellular senescence (1), Phospholipase D signaling pathway (1), Ras signaling pathway (1), Regulation of actin cytoskeleton (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"2204",762,"CA4","HighConf","Yes","Proximal tubule bicarbonate reclamation",NA,NA
