"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"4388",11549,"Adra1a ,Adra1a","MedConf","Yes",NA,"Grpr, Htr2b, Ffar3, Uts2, Grk5 ,Grk5, P2ry2, Npffr1, Arhgef25, Tac2, P2ry10, Lpar5, Ccl6","Neuroactive ligand-receptor interaction (5), Inflammatory mediator regulation of TRP channels (2), Cytokine-cytokine receptor interaction (1), Rap1 signaling pathway (1), Phospholipase D signaling pathway (1), PI3K-Akt signaling pathway (1), Serotonergic synapse (1), Gap junction (1)"
"4777",19378,"Aldh1a2","HighConf","Yes",NA,"Cyp2c37, Cyp2c70, Ugt1a2, Cyp2c65, Cyp2c44","Serotonergic synapse (4), Inflammatory mediator regulation of TRP channels (4)"
"5010",11765,"Ap1g1","HighConf","Yes",NA,"Dnm2, Hspa8, Clta, Arf1","Endocytosis (4), Phospholipase D signaling pathway (2), Endocrine and other factor-regulated calcium reabsorption (2), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), MAPK signaling pathway (1), Spliceosome (1), Fc gamma R-mediated phagocytosis (1)"
"5019",71770,"Ap2b1","HighConf","Yes","Endocytosis, Endocrine and other factor-regulated calcium reabsorption","Ap2m1, Clta, Grb2","Endocrine and other factor-regulated calcium reabsorption (2), Endocytosis (2), Endocrine resistance (1), Ras signaling pathway (1), Phospholipase D signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), GnRH signaling pathway (1), Gap junction (1), Neurotrophin signaling pathway (1), Insulin signaling pathway (1), FoxO signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), B cell receptor signaling pathway (1), Estrogen signaling pathway (1), PI3K-Akt signaling pathway (1), Osteoclast differentiation (1), MAPK signaling pathway (1)"
"5020",11773,"Ap2m1","HighConf","Yes","Endocytosis, Endocrine and other factor-regulated calcium reabsorption","Clta, Grb2, Ap2b1","Endocrine and other factor-regulated calcium reabsorption (2), Endocytosis (2), Endocrine resistance (1), Ras signaling pathway (1), Phospholipase D signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), GnRH signaling pathway (1), Gap junction (1), Neurotrophin signaling pathway (1), Insulin signaling pathway (1), FoxO signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), B cell receptor signaling pathway (1), Estrogen signaling pathway (1), PI3K-Akt signaling pathway (1), Osteoclast differentiation (1), MAPK signaling pathway (1)"
"5120",213827,"Arcn1","HighConf","Yes",NA,"Copb1, Arf1","Phospholipase D signaling pathway (1), Endocytosis (1)"
"5123",11840,"Arf1","MedConf","Yes","Endocytosis, Phospholipase D signaling pathway","Copb1, Ap1g1, Dnm2, Arcn1, Clta","Endocrine and other factor-regulated calcium reabsorption (2), Endocytosis (2), Phospholipase D signaling pathway (1), Fc gamma R-mediated phagocytosis (1)"
"5133",99371,"Arfgef2","HighConf","Yes","Endocytosis","Tuba1a, Tubg1","Gap junction (1), Apoptosis (1)"
"5185",52666,"Arhgef25","HighConf","Yes",NA,"Tac2, P2ry10, Ccl6, Grpr, Adra1a ,Adra1a, Uts2, P2ry2, Lpar5, Htr2b, Ffar3, Npffr1","Neuroactive ligand-receptor interaction (5), Inflammatory mediator regulation of TRP channels (2), Serotonergic synapse (1), Gap junction (1), Cytokine-cytokine receptor interaction (1), Rap1 signaling pathway (1), Phospholipase D signaling pathway (1), PI3K-Akt signaling pathway (1)"
"5377",67526,"Atg12","MedConf","Yes","NOD-like receptor signaling pathway, FoxO signaling pathway, RIG-I-like receptor signaling pathway",NA,NA
"5421",11933,"Atp1b3","HighConf","Yes","cAMP signaling pathway, Thyroid hormone signaling pathway, cGMP-PKG signaling pathway, Adrenergic signaling in cardiomyocytes, Endocrine and other factor-regulated calcium reabsorption, Insulin secretion",NA,NA
"5423",11937,"Atp2a1","MedConf","Yes","cGMP-PKG signaling pathway",NA,NA
"5500",246103,"Atxn7","MedConf","Yes",NA,"Kat2a","Thyroid hormone signaling pathway (1)"
"5860",27215,"Azi2","MedConf","Yes","RIG-I-like receptor signaling pathway",NA,NA
"5908",12010,"B2m","HighConf","Yes",NA,"Irf8, Stat1, Sec24c, Fga, Ifi30","Th17 cell differentiation (1), Necroptosis (1), Thyroid hormone signaling pathway (1), Toll-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"6037",12028,"Bax","HighConf","Yes","Apoptosis, Longevity regulating pathway, Platinum drug resistance, p53 signaling pathway, Neurotrophin signaling pathway, Necroptosis, EGFR tyrosine kinase inhibitor resistance, Sphingolipid signaling pathway, Endocrine resistance","Trp53, Mcl1","PI3K-Akt signaling pathway (2), Apoptosis (2), Endocrine resistance (1), Sphingolipid signaling pathway (1), Neurotrophin signaling pathway (1), p53 signaling pathway (1), Thyroid hormone signaling pathway (1), Platinum drug resistance (1), Longevity regulating pathway (1), Cellular senescence (1), MAPK signaling pathway (1)"
"6190",12044,"Bcl2a1a","MedConf","Yes","Apoptosis, NF-kappa B signaling pathway",NA,NA
"6300",12156,"Bmp2","MedConf","Yes","Cytokine-cytokine receptor interaction","Smurf1, Smad6","Hedgehog signaling pathway (1), Endocytosis (1)"
"6373",237911,"Brip1","MedConf","Yes",NA,"Mlh1","Platinum drug resistance (1)"
"6426",215051,"Bud13","HighConf","Yes",NA,"Sf3b1, Sart1, Prpf19","Spliceosome (3)"
"7006",12289,"Cacna1d","MedConf","Yes","MAPK signaling pathway, Cellular senescence, Oxytocin signaling pathway, cAMP signaling pathway, cGMP-PKG signaling pathway, Adrenergic signaling in cardiomyocytes, GnRH signaling pathway, Dopaminergic synapse, GABAergic synapse, Serotonergic synapse, Insulin secretion, Aldosterone synthesis and secretion","Rasgrp1, Htr2b, Ppp2r2d, Cacnb4, Cacna2d2, Calm4, Ccdc109b, Gng4","Adrenergic signaling in cardiomyocytes (4), Ras signaling pathway (3), Dopaminergic synapse (3), Oxytocin signaling pathway (3), MAPK signaling pathway (3), Serotonergic synapse (2), PI3K-Akt signaling pathway (2), Inflammatory mediator regulation of TRP channels (2), GABAergic synapse (1), Relaxin signaling pathway (1), Aldosterone synthesis and secretion (1), Rap1 signaling pathway (1), Glucagon signaling pathway (1), Melanogenesis (1), GnRH signaling pathway (1), Neurotrophin signaling pathway (1), Insulin signaling pathway (1), cGMP-PKG signaling pathway (1), cAMP signaling pathway (1), Estrogen signaling pathway (1), Cellular senescence (1), Sphingolipid signaling pathway (1), AMPK signaling pathway (1), Neuroactive ligand-receptor interaction (1), Gap junction (1), T cell receptor signaling pathway (1)"
"7013",56808,"Cacna2d2","MedConf","Yes","MAPK signaling pathway, Oxytocin signaling pathway, Adrenergic signaling in cardiomyocytes","Ccdc109b, Cacnb4, Ppp2r2d, Rasgrp1, Cacna1d","Adrenergic signaling in cardiomyocytes (3), MAPK signaling pathway (3), Oxytocin signaling pathway (2), Dopaminergic synapse (2), Sphingolipid signaling pathway (1), PI3K-Akt signaling pathway (1), AMPK signaling pathway (1), Ras signaling pathway (1), T cell receptor signaling pathway (1), Aldosterone synthesis and secretion (1), Insulin secretion (1), Serotonergic synapse (1), GABAergic synapse (1), GnRH signaling pathway (1), cGMP-PKG signaling pathway (1), cAMP signaling pathway (1), Cellular senescence (1)"
"7018",12298,"Cacnb4","MedConf","Yes","MAPK signaling pathway, Oxytocin signaling pathway, Adrenergic signaling in cardiomyocytes","Cacna2d2, Ccdc109b, Cacna1d, Ppp2r2d, Rasgrp1","Adrenergic signaling in cardiomyocytes (3), MAPK signaling pathway (3), Dopaminergic synapse (2), Oxytocin signaling pathway (2), Sphingolipid signaling pathway (1), PI3K-Akt signaling pathway (1), AMPK signaling pathway (1), Ras signaling pathway (1), T cell receptor signaling pathway (1), Aldosterone synthesis and secretion (1), Insulin secretion (1), Serotonergic synapse (1), GABAergic synapse (1), GnRH signaling pathway (1), cGMP-PKG signaling pathway (1), cAMP signaling pathway (1), Cellular senescence (1)"
"7051",12314,"Calm2","HighConf","Yes","Cellular senescence, Inflammatory mediator regulation of TRP channels, Estrogen signaling pathway, Oxytocin signaling pathway, cAMP signaling pathway, cGMP-PKG signaling pathway, Insulin signaling pathway, Neurotrophin signaling pathway, Adrenergic signaling in cardiomyocytes, GnRH signaling pathway, Melanogenesis, Dopaminergic synapse, Glucagon signaling pathway, Ras signaling pathway, Rap1 signaling pathway, Aldosterone synthesis and secretion",NA,NA
"7053",80796,"Calm4","MedConf","Yes","Cellular senescence, Inflammatory mediator regulation of TRP channels, Estrogen signaling pathway, Oxytocin signaling pathway, cAMP signaling pathway, cGMP-PKG signaling pathway, Insulin signaling pathway, Neurotrophin signaling pathway, Adrenergic signaling in cardiomyocytes, GnRH signaling pathway, Melanogenesis, Dopaminergic synapse, Glucagon signaling pathway, Ras signaling pathway, Rap1 signaling pathway, Aldosterone synthesis and secretion","Itpr1, Hras, Cacna1d","Serotonergic synapse (3), GnRH signaling pathway (3), Oxytocin signaling pathway (3), Cellular senescence (3), Aldosterone synthesis and secretion (2), Dopaminergic synapse (2), cGMP-PKG signaling pathway (2), MAPK signaling pathway (2), Gap junction (2), Estrogen signaling pathway (2), Apoptosis (2), Longevity regulating pathway (2), Insulin secretion (1), GABAergic synapse (1), Adrenergic signaling in cardiomyocytes (1), cAMP signaling pathway (1), Glucagon signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), NOD-like receptor signaling pathway (1), Endocrine resistance (1), Rap1 signaling pathway (1), Ras signaling pathway (1), Longevity regulating pathway - multiple species (1), Phospholipase D signaling pathway (1), Sphingolipid signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Melanogenesis (1), Neurotrophin signaling pathway (1), Insulin signaling pathway (1), Endocytosis (1), FoxO signaling pathway (1), T cell receptor signaling pathway (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1)"
"7060",68566,"Caly","MedConf","Yes","Dopaminergic synapse",NA,NA
"7108",12344,"Capza3","MedConf","Yes","Endocytosis",NA,NA
"7125",230099,"Car9","MedConf","Yes",NA,"Ep300","Glucagon signaling pathway (1), Melanogenesis (1), FoxO signaling pathway (1), Thyroid hormone signaling pathway (1), cAMP signaling pathway (1)"
"7129",239319,"Card6","HighConf","Yes","NOD-like receptor signaling pathway",NA,NA
"7148",12364,"Casp12","MedConf","Yes","Apoptosis, NOD-like receptor signaling pathway",NA,NA
"7152",12363,"Casp4","MedConf","Yes","NOD-like receptor signaling pathway",NA,NA
"7171",12389,"Cav1","MedConf","Yes","Endocytosis","Src, Dnm2","Endocytosis (2), Phospholipase D signaling pathway (1), Endocrine and other factor-regulated calcium reabsorption (1), Fc gamma R-mediated phagocytosis (1), Endocrine resistance (1), Rap1 signaling pathway (1), GABAergic synapse (1), EGFR tyrosine kinase inhibitor resistance (1), GnRH signaling pathway (1), Gap junction (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), Oxytocin signaling pathway (1), Estrogen signaling pathway (1), Inflammatory mediator regulation of TRP channels (1)"
"7214",66815,"Ccdc109b","HighConf","Yes",NA,"Cacnb4, Cacna2d2, Cacna1d","Adrenergic signaling in cardiomyocytes (3), Oxytocin signaling pathway (3), MAPK signaling pathway (3), Aldosterone synthesis and secretion (1), Insulin secretion (1), Serotonergic synapse (1), GABAergic synapse (1), Dopaminergic synapse (1), GnRH signaling pathway (1), cGMP-PKG signaling pathway (1), cAMP signaling pathway (1), Cellular senescence (1)"
"7321",52132,"Ccdc97","MedConf","Yes",NA,"Sf3b1, Sf3b6","Spliceosome (2)"
"7348",20305,"Ccl6","MedConf","Yes","Cytokine-cytokine receptor interaction","Grm2, P2ry12, Oprd1, Tas2r120, Adora1, Cxcl2, Adra1a ,Adra1a, Grpr, Htr2b, Ffar3, Uts2, Grk5 ,Grk5, P2ry2, Npffr1, Arhgef25, Tac2, Hcar1, P2ry10, Sstr3, S1pr5, Rxfp3, Lpar5, Cxcr4, Cnr1","Neuroactive ligand-receptor interaction (12), Sphingolipid signaling pathway (3), Rap1 signaling pathway (2), Phospholipase D signaling pathway (2), Cytokine-cytokine receptor interaction (2), cAMP signaling pathway (2), Inflammatory mediator regulation of TRP channels (2), cGMP-PKG signaling pathway (2), PI3K-Akt signaling pathway (1), Relaxin signaling pathway (1), Intestinal immune network for IgA production (1), Endocytosis (1), Serotonergic synapse (1), Gap junction (1), TNF signaling pathway (1), IL-17 signaling pathway (1), NF-kappa B signaling pathway (1), NOD-like receptor signaling pathway (1)"
"7418",12478,"Cd19","MedConf","Yes","PI3K-Akt signaling pathway, B cell receptor signaling pathway","Grb2","Endocrine resistance (1), Ras signaling pathway (1), Phospholipase D signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), GnRH signaling pathway (1), Gap junction (1), Neurotrophin signaling pathway (1), Insulin signaling pathway (1), FoxO signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), B cell receptor signaling pathway (1), Estrogen signaling pathway (1), PI3K-Akt signaling pathway (1), Osteoclast differentiation (1), MAPK signaling pathway (1)"
"7491",12519,"Cd80","MedConf","Yes","Toll-like receptor signaling pathway, Intestinal immune network for IgA production","Cd86, Src","Intestinal immune network for IgA production (1), Toll-like receptor signaling pathway (1), Endocrine resistance (1), Rap1 signaling pathway (1), GABAergic synapse (1), EGFR tyrosine kinase inhibitor resistance (1), GnRH signaling pathway (1), Gap junction (1), Endocytosis (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), Oxytocin signaling pathway (1), Estrogen signaling pathway (1), Inflammatory mediator regulation of TRP channels (1)"
"7496",12524,"Cd86","MedConf","Yes","Toll-like receptor signaling pathway, Intestinal immune network for IgA production","Cd80, Grb2, Src","Endocrine resistance (2), EGFR tyrosine kinase inhibitor resistance (2), GnRH signaling pathway (2), Gap junction (2), Relaxin signaling pathway (2), Estrogen signaling pathway (2), Ras signaling pathway (1), Phospholipase D signaling pathway (1), Neurotrophin signaling pathway (1), Insulin signaling pathway (1), FoxO signaling pathway (1), T cell receptor signaling pathway (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Osteoclast differentiation (1), MAPK signaling pathway (1), Rap1 signaling pathway (1), GABAergic synapse (1), Endocytosis (1), Thyroid hormone signaling pathway (1), Oxytocin signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Intestinal immune network for IgA production (1), Toll-like receptor signaling pathway (1)"
"7512",107995,"Cdc20","MedConf","Yes",NA,"Psme1, Pafah1b1, Cdk1, Nup107, Incenp, Cdca8, Cenpt, Mapre1, Cenpu, Spdl1, Nup98, Rps27a, Psme3, Psme4, Psmc5","RNA transport (2), Ribosome (1), Gap junction (1), p53 signaling pathway (1), Cellular senescence (1)"
"7547",52276,"Cdca8","MedConf","Yes",NA,"Cenpt, Mapre1, Cenpu, Spdl1, Pafah1b1, Incenp, Nup98, Nup107, Cdc20","RNA transport (2)"
"7576",12534,"Cdk1","MedConf","Yes","Cellular senescence, p53 signaling pathway, Gap junction","Tuba1a, Mapre1, Rrm2, Tubg1, Mybl2, Sfi1, Gadd45g, Slk, Psme3, Rbl2, Rps27a, Cdc20, Psme4, Ezh2, Pafah1b1, Prkca, Psme1, Psmc5","Cellular senescence (3), Gap junction (2), PI3K-Akt signaling pathway (2), MAPK signaling pathway (2), FoxO signaling pathway (2), p53 signaling pathway (2), Apoptosis (2), Aldosterone synthesis and secretion (1), Rap1 signaling pathway (1), Ras signaling pathway (1), Phospholipase D signaling pathway (1), Insulin secretion (1), Serotonergic synapse (1), GABAergic synapse (1), Endocrine and other factor-regulated calcium reabsorption (1), Sphingolipid signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Dopaminergic synapse (1), Melanogenesis (1), GnRH signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Fc gamma R-mediated phagocytosis (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), Oxytocin signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Ribosome (1), Pyrimidine metabolism (1)"
"7602",107951,"Cdk9","HighConf","Yes",NA,"Psmc5, Tceb1, Supt5, Polr2b, Polr2g, Polr2d","RNA polymerase (3), Pyrimidine metabolism (3)"
"7650",12606,"Cebpa","HighConf","Yes",NA,"Tnf, Cebpb, Ep300, Med14, Rps27a, Med17, Med21","Thyroid hormone signaling pathway (3), TNF signaling pathway (2), IL-17 signaling pathway (2), Glucagon signaling pathway (1), Melanogenesis (1), FoxO signaling pathway (1), cAMP signaling pathway (1), Ribosome (1), Insulin resistance (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), Necroptosis (1), Cytokine-cytokine receptor interaction (1), T cell receptor signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), NOD-like receptor signaling pathway (1), Osteoclast differentiation (1), Apoptosis (1), MAPK signaling pathway (1)"
"7651",12608,"Cebpb","MedConf","Yes","IL-17 signaling pathway, TNF signaling pathway","Med17, Nfkb1, Rps27a, Ep300, Med21, Cebpa, Tnf, Med14","Thyroid hormone signaling pathway (3), Insulin resistance (2), RIG-I-like receptor signaling pathway (2), Sphingolipid signaling pathway (2), TNF signaling pathway (2), T cell receptor signaling pathway (2), IL-17 signaling pathway (2), Toll-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), NOD-like receptor signaling pathway (2), Osteoclast differentiation (2), Apoptosis (2), MAPK signaling pathway (2), cAMP signaling pathway (2), Necroptosis (1), Cytokine-cytokine receptor interaction (1), Ras signaling pathway (1), Th17 cell differentiation (1), Neurotrophin signaling pathway (1), Relaxin signaling pathway (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Longevity regulating pathway (1), Cellular senescence (1), Glucagon signaling pathway (1), Melanogenesis (1), FoxO signaling pathway (1), Ribosome (1)"
"7690",320394,"Cenpt","MedConf","Yes",NA,"Mapre1, Cenpu, Spdl1, Cdc20, Cdca8, Incenp, Pafah1b1, Nup98, Nup107","RNA transport (2)"
"7691",71876,"Cenpu","MedConf","Yes",NA,"Spdl1, Pafah1b1, Cenpt, Cdca8, Nup98, Cdc20, Mapre1, Incenp, Nup107","RNA transport (2)"
"7750",12626,"Cetn3","MedConf","Yes",NA,"Tpr","RNA transport (1)"
"7772",12633,"Cflar","MedConf","Yes","Apoptosis, NF-kappa B signaling pathway, TNF signaling pathway, Necroptosis","Fasl, Traf2","Necroptosis (2), Apoptosis (2), MAPK signaling pathway (2), Ras signaling pathway (1), Cytokine-cytokine receptor interaction (1), Neurotrophin signaling pathway (1), FoxO signaling pathway (1), Platinum drug resistance (1), PI3K-Akt signaling pathway (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), TNF signaling pathway (1), IL-17 signaling pathway (1), NF-kappa B signaling pathway (1), NOD-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"7806",107932,"Chd4","MedConf","Yes",NA,"Hdac2, Mbd2","Longevity regulating pathway - multiple species (1), Thyroid hormone signaling pathway (1)"
"7831",234852,"Chmp1a","HighConf","Yes","Endocytosis, Necroptosis",NA,NA
"7836",75608,"Chmp4b","HighConf","Yes","Endocytosis, Necroptosis","Rps27a","Ribosome (1)"
"8056",12757,"Clta","MedConf","Yes","Endocytosis, Endocrine and other factor-regulated calcium reabsorption","Arf1, Grb2, Ap2b1, Hspa8, Ap1g1, Ap2m1, Dnm2","Endocytosis (5), Endocrine and other factor-regulated calcium reabsorption (3), Phospholipase D signaling pathway (3), Estrogen signaling pathway (2), MAPK signaling pathway (2), Endocrine resistance (1), Ras signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), GnRH signaling pathway (1), Gap junction (1), Neurotrophin signaling pathway (1), Insulin signaling pathway (1), FoxO signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Osteoclast differentiation (1), Longevity regulating pathway - multiple species (1), Spliceosome (1), Fc gamma R-mediated phagocytosis (1)"
"8121",104625,"Cnot6","HighConf","Yes",NA,"Pabpc6","RNA transport (1)"
"8131",12801,"Cnr1","HighConf","Yes","Neuroactive ligand-receptor interaction, Rap1 signaling pathway","Lpar5, Sstr3, Ccl6, Grm2, P2ry12, Oprd1, Tas2r120, Adora1, Cxcl2, Hcar1, Cxcr4, Rxfp3, S1pr5, Gng4","Neuroactive ligand-receptor interaction (6), Sphingolipid signaling pathway (3), Cytokine-cytokine receptor interaction (3), Relaxin signaling pathway (2), PI3K-Akt signaling pathway (2), cAMP signaling pathway (2), cGMP-PKG signaling pathway (2), Phospholipase D signaling pathway (2), Ras signaling pathway (1), Serotonergic synapse (1), GABAergic synapse (1), Dopaminergic synapse (1), Intestinal immune network for IgA production (1), Endocytosis (1), TNF signaling pathway (1), IL-17 signaling pathway (1), NF-kappa B signaling pathway (1), NOD-like receptor signaling pathway (1), Rap1 signaling pathway (1)"
"8194",12829,"Col4a4","MedConf","Yes","PI3K-Akt signaling pathway, Relaxin signaling pathway",NA,NA
"8229",70349,"Copb1","MedConf","Yes",NA,"Arf1, Arcn1","Phospholipase D signaling pathway (1), Endocytosis (1)"
"8366",26427,"Creb3l1","HighConf","Yes","Longevity regulating pathway, AMPK signaling pathway, PI3K-Akt signaling pathway, Estrogen signaling pathway, cAMP signaling pathway, Relaxin signaling pathway, cGMP-PKG signaling pathway, TNF signaling pathway, Adrenergic signaling in cardiomyocytes, Melanogenesis, Dopaminergic synapse, Insulin secretion, Glucagon signaling pathway, Insulin resistance, Aldosterone synthesis and secretion","Prkca, Ep300","Melanogenesis (2), Thyroid hormone signaling pathway (2), Aldosterone synthesis and secretion (1), Rap1 signaling pathway (1), Ras signaling pathway (1), Phospholipase D signaling pathway (1), Insulin secretion (1), Serotonergic synapse (1), GABAergic synapse (1), Endocrine and other factor-regulated calcium reabsorption (1), Sphingolipid signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Dopaminergic synapse (1), GnRH signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Fc gamma R-mediated phagocytosis (1), Gap junction (1), Relaxin signaling pathway (1), Oxytocin signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), PI3K-Akt signaling pathway (1), MAPK signaling pathway (1), Glucagon signaling pathway (1), FoxO signaling pathway (1), cAMP signaling pathway (1)"
"8368",208677,"Creb3l3","HighConf","Yes","Longevity regulating pathway, AMPK signaling pathway, PI3K-Akt signaling pathway, Estrogen signaling pathway, cAMP signaling pathway, Relaxin signaling pathway, cGMP-PKG signaling pathway, TNF signaling pathway, Adrenergic signaling in cardiomyocytes, Melanogenesis, Dopaminergic synapse, Insulin secretion, Glucagon signaling pathway, Insulin resistance, Aldosterone synthesis and secretion","Prkca, Ep300","Melanogenesis (2), Thyroid hormone signaling pathway (2), Aldosterone synthesis and secretion (1), Rap1 signaling pathway (1), Ras signaling pathway (1), Phospholipase D signaling pathway (1), Insulin secretion (1), Serotonergic synapse (1), GABAergic synapse (1), Endocrine and other factor-regulated calcium reabsorption (1), Sphingolipid signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Dopaminergic synapse (1), GnRH signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Fc gamma R-mediated phagocytosis (1), Gap junction (1), Relaxin signaling pathway (1), Oxytocin signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), PI3K-Akt signaling pathway (1), MAPK signaling pathway (1), Glucagon signaling pathway (1), FoxO signaling pathway (1), cAMP signaling pathway (1)"
"8406",66877,"Crnkl1","MedConf","Yes","Spliceosome","Sf3b3, Isy1, Dhx8, Sf3a3, Sf3b1, Plrg1, Snrpd1, Sf3a1, Prpf19","Spliceosome (9)"
"8526",12385,"Ctnna1","MedConf","Yes",NA,"Actg1, Mef2c","Oxytocin signaling pathway (2), cGMP-PKG signaling pathway (1), MAPK signaling pathway (1), Rap1 signaling pathway (1), Thyroid hormone signaling pathway (1), Apoptosis (1)"
"8556",13038,"Ctsk","HighConf","Yes","Apoptosis, Osteoclast differentiation, Toll-like receptor signaling pathway",NA,NA
"8578",99375,"Cul4a","MedConf","Yes","Nucleotide excision repair","Nedd8",NA
