"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"894",11513,"Adcy7","HighConf","Yes","Longevity regulating pathway, Purine metabolism, Chemokine signaling pathway, GnRH signaling pathway, Oxytocin signaling pathway, Endocrine resistance, Rap1 signaling pathway, Longevity regulating pathway - multiple species, Phospholipase D signaling pathway, Relaxin signaling pathway, Apelin signaling pathway, Progesterone-mediated oocyte maturation, Gap junction, Platelet activation, cAMP signaling pathway, Estrogen signaling pathway","Gpr18, Cxcr3, Pde3b, Ccr1l1, P2ry13, Lpar1, Gnaz, Pde4b, Rapgef3, Ccr7, Fpr2, S1pr2, Cxcr6, Pde7a, Ccl9, Pde6b, Pde1c, Ptger4, Htr7, Ntpcr, Ptger2, Polr2h, Polr1a, Polr1b, Znrd1, Ccr1, Gnb1, Polr3e, Polr2d, Polr3k, App, Polr2c, Npy, Gnb5, Polr3h, Polr2e, Prkaca, Polr1e, Polr3d, Twistnb, Anxa1","Purine metabolism (19), Pyrimidine metabolism (13), RNA polymerase (13), Chemokine signaling pathway (9), cAMP signaling pathway (6), Cytosolic DNA-sensing pathway (6), Apelin signaling pathway (4), Ras signaling pathway (4), PI3K-Akt signaling pathway (3), Relaxin signaling pathway (3), Gap junction (2), Progesterone-mediated oocyte maturation (2), Insulin signaling pathway (2), Glucagon signaling pathway (2), Longevity regulating pathway (2), Phospholipase D signaling pathway (2), Rap1 signaling pathway (2), Adipocytokine signaling pathway (1), Estrogen signaling pathway (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Wnt signaling pathway (1), Longevity regulating pathway - multiple species (1), Endocrine resistance (1), Oxytocin signaling pathway (1), Tight junction (1), GnRH signaling pathway (1), MAPK signaling pathway (1), Autophagy - animal (1), Sphingolipid signaling pathway (1)"
"925",72674,"Adipor1","HighConf","Yes","Longevity regulating pathway, AMPK signaling pathway, Adipocytokine signaling pathway",NA,NA
"926",68465,"Adipor2","HighConf","Yes","Longevity regulating pathway, AMPK signaling pathway, Adipocytokine signaling pathway",NA,NA
"935",72141,"Adpgk","MedConf","Yes",NA,"Pgm1","Purine metabolism (1)"
"938",66358,"Adprm","MedConf","Yes","Purine metabolism","Nudt9, Gpd1l, Pgm1, Gpam, Gpd2","Purine metabolism (2)"
"967",347722,"Agap1","HighConf","Yes","Endocytosis",NA,NA
"1043",16475,"Ajuba","HighConf","Yes",NA,"Cep164, Tubb5, Prkaca, Csnk1d, Tubg1, Haus2, Nek2, Ninl, Pafah1b1, Ssna1, Cep57, Dynll1, Pcnt, Cep72, Ywhae, Plk1, Cep76, Fgfr1op, Ywhag, Cntrl","Gap junction (3), Cell cycle (3), Progesterone-mediated oocyte maturation (2), Longevity regulating pathway (2), PI3K-Akt signaling pathway (2), Circadian rhythm (1), FoxO signaling pathway (1), Estrogen signaling pathway (1), cAMP signaling pathway (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Wnt signaling pathway (1), Apelin signaling pathway (1), Relaxin signaling pathway (1), Insulin signaling pathway (1), Longevity regulating pathway - multiple species (1), Endocrine resistance (1), Oxytocin signaling pathway (1), Tight junction (1), GnRH signaling pathway (1), Glucagon signaling pathway (1), Chemokine signaling pathway (1), Ras signaling pathway (1), MAPK signaling pathway (1), Autophagy - animal (1), Neurotrophin signaling pathway (1)"
"1079",11651,"Akt1","MedConf","Yes","Autophagy - animal, MAPK signaling pathway, Longevity regulating pathway, FoxO signaling pathway, T cell receptor signaling pathway, AMPK signaling pathway, B cell receptor signaling pathway, Neurotrophin signaling pathway, Ras signaling pathway, Cellular senescence, Adipocytokine signaling pathway, Apoptosis, Prolactin signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Chemokine signaling pathway, Glucagon signaling pathway, Sphingolipid signaling pathway, ErbB signaling pathway, Osteoclast differentiation, Insulin resistance, Fc epsilon RI signaling pathway, Endocrine resistance, Rap1 signaling pathway, TNF signaling pathway, mTOR signaling pathway, Toll-like receptor signaling pathway, Fc gamma R-mediated phagocytosis, VEGF signaling pathway, Longevity regulating pathway - multiple species, Insulin signaling pathway, Phospholipase D signaling pathway, Jak-STAT signaling pathway, Relaxin signaling pathway, Apelin signaling pathway, Focal adhesion, PI3K-Akt signaling pathway, Progesterone-mediated oocyte maturation, Thyroid hormone signaling pathway, Platelet activation, cAMP signaling pathway, Estrogen signaling pathway","Pik3r1, Ppp2ca, Pdpk1, Ilk, Foxo1, Arrb2, Ppp2r5d, Gnb1, Casp9, Itgb3, Lck, Lnpep, Pik3ca, Tsc1, Pik3r5, Pde3b, Tbc1d4, Cd86, Apbb1ip, Mlst8, Rnf41, Creb3l2, Khsrp, Creb3, Mtcp1, Src, Cdkn1b","PI3K-Akt signaling pathway (15), AMPK signaling pathway (9), Longevity regulating pathway (9), Thyroid hormone signaling pathway (8), Relaxin signaling pathway (7), Insulin resistance (7), Platelet activation (6), Focal adhesion (6), Autophagy - animal (6), Insulin signaling pathway (6), Estrogen signaling pathway (5), Rap1 signaling pathway (5), Chemokine signaling pathway (5), FoxO signaling pathway (5), cAMP signaling pathway (5), mTOR signaling pathway (5), Sphingolipid signaling pathway (5), VEGF signaling pathway (4), Axon guidance (4), Endocrine resistance (4), ErbB signaling pathway (4), Regulation of actin cytoskeleton (4), AGE-RAGE signaling pathway in diabetic complications (4), TNF signaling pathway (4), Glucagon signaling pathway (4), Phospholipase D signaling pathway (4), Cellular senescence (4), Osteoclast differentiation (4), Apoptosis (4), T cell receptor signaling pathway (4), Prolactin signaling pathway (3), Endocytosis (3), Toll-like receptor signaling pathway (3), Progesterone-mediated oocyte maturation (3), Apelin signaling pathway (3), Longevity regulating pathway - multiple species (3), Fc epsilon RI signaling pathway (3), Ras signaling pathway (3), Neurotrophin signaling pathway (3), Oxytocin signaling pathway (2), Tight junction (2), Autophagy - other (2), Jak-STAT signaling pathway (2), Fc gamma R-mediated phagocytosis (2), Phosphatidylinositol signaling system (2), B cell receptor signaling pathway (2), Gap junction (1), Adherens junction (1), GnRH signaling pathway (1), Mitophagy - animal (1), Cell cycle (1), Purine metabolism (1), Inositol phosphate metabolism (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), MAPK signaling pathway (1)"
"1081",11652,"Akt2","HighConf","Yes","Autophagy - animal, MAPK signaling pathway, Longevity regulating pathway, FoxO signaling pathway, T cell receptor signaling pathway, AMPK signaling pathway, B cell receptor signaling pathway, Neurotrophin signaling pathway, Ras signaling pathway, Cellular senescence, Adipocytokine signaling pathway, Apoptosis, Prolactin signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Chemokine signaling pathway, Glucagon signaling pathway, Sphingolipid signaling pathway, ErbB signaling pathway, Osteoclast differentiation, Insulin resistance, Fc epsilon RI signaling pathway, Endocrine resistance, Rap1 signaling pathway, TNF signaling pathway, mTOR signaling pathway, Toll-like receptor signaling pathway, Fc gamma R-mediated phagocytosis, VEGF signaling pathway, Longevity regulating pathway - multiple species, Insulin signaling pathway, Phospholipase D signaling pathway, Jak-STAT signaling pathway, Relaxin signaling pathway, Apelin signaling pathway, Focal adhesion, PI3K-Akt signaling pathway, Progesterone-mediated oocyte maturation, Thyroid hormone signaling pathway, Platelet activation, cAMP signaling pathway, Estrogen signaling pathway","Tbc1d4, Creb3l2, Creb3, Mtcp1, Rab10, Ralgapb, Pik3ca, Tsc1, Casp9, Exoc8, Foxo1, Myh9, Lnpep, Ilk, Rab8a, Pik3r1, Pik3r5, Exoc4, Exoc6, Pdpk1, Cdkn1b, Ppp2ca, Ppp2r5d, Pde3b, Exoc2","PI3K-Akt signaling pathway (12), AMPK signaling pathway (11), Longevity regulating pathway (9), Insulin resistance (7), Insulin signaling pathway (6), Thyroid hormone signaling pathway (6), cAMP signaling pathway (5), Autophagy - animal (5), Sphingolipid signaling pathway (5), FoxO signaling pathway (5), Glucagon signaling pathway (4), Phospholipase D signaling pathway (4), mTOR signaling pathway (4), Cellular senescence (4), Estrogen signaling pathway (4), Focal adhesion (4), Relaxin signaling pathway (4), TNF signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (4), Apoptosis (4), Progesterone-mediated oocyte maturation (3), Platelet activation (3), Longevity regulating pathway - multiple species (3), VEGF signaling pathway (3), Axon guidance (3), Endocrine resistance (3), Fc epsilon RI signaling pathway (3), ErbB signaling pathway (3), Regulation of actin cytoskeleton (3), Ras signaling pathway (3), Neurotrophin signaling pathway (3), T cell receptor signaling pathway (3), Tight junction (3), Apelin signaling pathway (2), Jak-STAT signaling pathway (2), Fc gamma R-mediated phagocytosis (2), Toll-like receptor signaling pathway (2), Rap1 signaling pathway (2), Osteoclast differentiation (2), Phosphatidylinositol signaling system (2), Chemokine signaling pathway (2), Prolactin signaling pathway (2), B cell receptor signaling pathway (2), Endocytosis (2), Purine metabolism (1), Oxytocin signaling pathway (1), Inositol phosphate metabolism (1), Autophagy - other (1), Cell cycle (1)"
"1145",228361,"Ambra1","HighConf","Yes","Autophagy - animal, Mitophagy - animal",NA,NA
"1162",27494,"Amot","MedConf","Yes","Tight junction","Rac3, Lcp1, Mob1a, Amotl1, Dmtn, Ywhae, Stk3, Vps18","MAPK signaling pathway (2), PI3K-Akt signaling pathway (1), Cell cycle (1), Neurotrophin signaling pathway (1), Tight junction (1), cAMP signaling pathway (1), Wnt signaling pathway (1), Focal adhesion (1), Adherens junction (1), VEGF signaling pathway (1), Axon guidance (1), Rap1 signaling pathway (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), B cell receptor signaling pathway (1)"
"1163",75723,"Amotl1","MedConf","Yes","Tight junction","Stk3, Ywhae, Amot, Mob1a","Tight junction (1), MAPK signaling pathway (1), PI3K-Akt signaling pathway (1), Cell cycle (1), Neurotrophin signaling pathway (1)"
"1167",11717,"Ampd3","HighConf","Yes","Purine metabolism","Gmpr, Entpd5, Nt5c, Pde7a, Pde4b, Pde3b, Pde1c, Nt5m, Atic, Nt5c2","Purine metabolism (10), Pyrimidine metabolism (4), cAMP signaling pathway (2), Progesterone-mediated oocyte maturation (1), Apelin signaling pathway (1), Insulin signaling pathway (1), Glucagon signaling pathway (1)"
"1168",434437,"Amt","HighConf","Yes",NA,"Mthfd1, Atic","Purine metabolism (1)"
"1173",68999,"Anapc10","HighConf","Yes","Cell cycle, Ubiquitin mediated proteolysis, Progesterone-mediated oocyte maturation","Bub1b, Psmd10, Nfkb1, Cdc20, Cbx2, Psmd2, Cbx8, Cbx4, Pcgf2, Ppp3ca, Il6, Nek2, Ppp3r1, Ppp3cb, Pcgf6, Mad2l2, Psmc4, Psma6, Psmb6, Rela, Psma4, Cdkn1b, Psmb3, Plk1, Bre, Psmd11, Anapc5, Psmb2, Psmb7","Proteasome (9), Cell cycle (6), Th17 cell differentiation (6), Cellular senescence (6), Th1 and Th2 cell differentiation (5), Osteoclast differentiation (5), B cell receptor signaling pathway (5), T cell receptor signaling pathway (5), MAPK signaling pathway (5), IL-17 signaling pathway (4), PI3K-Akt signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (4), Progesterone-mediated oocyte maturation (3), FoxO signaling pathway (3), Toll-like receptor signaling pathway (3), TNF signaling pathway (3), Insulin resistance (3), Cytosolic DNA-sensing pathway (3), NOD-like receptor signaling pathway (3), Wnt signaling pathway (3), VEGF signaling pathway (3), Axon guidance (3), Oxytocin signaling pathway (3), Glucagon signaling pathway (3), Ubiquitin mediated proteolysis (2), cAMP signaling pathway (2), Relaxin signaling pathway (2), RIG-I-like receptor signaling pathway (2), Sphingolipid signaling pathway (2), Chemokine signaling pathway (2), Prolactin signaling pathway (2), Apoptosis (2), Adipocytokine signaling pathway (2), Ras signaling pathway (2), Neurotrophin signaling pathway (2), Longevity regulating pathway (2), Mitophagy - animal (1), Endocrine resistance (1), ErbB signaling pathway (1), Jak-STAT signaling pathway (1)"
"1180",59008,"Anapc5","HighConf","Yes","IL-17 signaling pathway, Cell cycle, Ubiquitin mediated proteolysis, Progesterone-mediated oocyte maturation","Anapc10, Bub1b, Psmd10, Nfkb1, Cdc20, Cbx2, Psmd2, Cbx8, Cbx4, Pcgf2, Ppp3ca, Il6, Nek2, Ppp3r1, Ppp3cb, Pcgf6, Mad2l2, Plk1, Psmc4, Psmb6, Rela, Cdkn1b, Bre, Psmd11, Psmb2, Psma4, Psmb7, Psma6, Psmb3","Proteasome (9), Cell cycle (6), Th17 cell differentiation (6), Cellular senescence (6), Th1 and Th2 cell differentiation (5), Osteoclast differentiation (5), B cell receptor signaling pathway (5), T cell receptor signaling pathway (5), MAPK signaling pathway (5), PI3K-Akt signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (4), Progesterone-mediated oocyte maturation (3), FoxO signaling pathway (3), Toll-like receptor signaling pathway (3), TNF signaling pathway (3), Insulin resistance (3), IL-17 signaling pathway (3), Cytosolic DNA-sensing pathway (3), NOD-like receptor signaling pathway (3), Wnt signaling pathway (3), VEGF signaling pathway (3), Axon guidance (3), Oxytocin signaling pathway (3), Glucagon signaling pathway (3), cAMP signaling pathway (2), Relaxin signaling pathway (2), RIG-I-like receptor signaling pathway (2), Sphingolipid signaling pathway (2), Chemokine signaling pathway (2), Prolactin signaling pathway (2), Apoptosis (2), Adipocytokine signaling pathway (2), Ras signaling pathway (2), Neurotrophin signaling pathway (2), Longevity regulating pathway (2), Ubiquitin mediated proteolysis (2), Mitophagy - animal (1), Endocrine resistance (1), ErbB signaling pathway (1), Jak-STAT signaling pathway (1)"
"1185",11600,"Angpt1","HighConf","Yes","Ras signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway","Flt4, Flt1, Pik3ca, Pik3r1, Nras, Dok2, Met, Sos1","PI3K-Akt signaling pathway (7), Ras signaling pathway (7), Focal adhesion (6), Rap1 signaling pathway (6), Longevity regulating pathway (6), Estrogen signaling pathway (4), Relaxin signaling pathway (4), Phospholipase D signaling pathway (4), Insulin signaling pathway (4), Axon guidance (4), mTOR signaling pathway (4), Endocrine resistance (4), Fc epsilon RI signaling pathway (4), ErbB signaling pathway (4), Chemokine signaling pathway (4), Prolactin signaling pathway (4), Regulation of actin cytoskeleton (4), Neurotrophin signaling pathway (4), B cell receptor signaling pathway (4), T cell receptor signaling pathway (4), FoxO signaling pathway (4), Thyroid hormone signaling pathway (3), Longevity regulating pathway - multiple species (3), VEGF signaling pathway (3), Sphingolipid signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Apoptosis (3), Cellular senescence (3), Autophagy - animal (3), Jak-STAT signaling pathway (3), Gap junction (2), GnRH signaling pathway (2), MAPK signaling pathway (2), cAMP signaling pathway (2), Platelet activation (2), Progesterone-mediated oocyte maturation (2), Fc gamma R-mediated phagocytosis (2), Toll-like receptor signaling pathway (2), TNF signaling pathway (2), Insulin resistance (2), Osteoclast differentiation (2), Phosphatidylinositol signaling system (2), AMPK signaling pathway (2), Apelin signaling pathway (1), Oxytocin signaling pathway (1), Mitophagy - animal (1), Inositol phosphate metabolism (1), Adherens junction (1)"
"1186",11601,"Angpt2","HighConf","Yes","Ras signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway","Flt4, Flt1, Met","PI3K-Akt signaling pathway (3), Focal adhesion (3), Rap1 signaling pathway (3), Ras signaling pathway (3), Adherens junction (1), Axon guidance (1)"
"1258",16952,"Anxa1","HighConf","Yes",NA,"Pik3ca, Ccr1, Npy, Adcy7, Gna11, Gpr18, Cxcr3, Ccr1l1, P2ry13, Lpar1, Ccr7, Fpr2, S1pr2, Cxcr6, Ccl9, Kalrn, Cysltr2, Rgs2, Gpr68, Grk5, P2ry2, Edn1, Gpr65, Rgs19, App, Gnb1, Pik3r1","Chemokine signaling pathway (11), Longevity regulating pathway (6), Relaxin signaling pathway (5), PI3K-Akt signaling pathway (4), cAMP signaling pathway (4), Phospholipase D signaling pathway (4), Rap1 signaling pathway (4), Ras signaling pathway (3), Estrogen signaling pathway (3), Platelet activation (3), Progesterone-mediated oocyte maturation (3), Longevity regulating pathway - multiple species (3), TNF signaling pathway (3), Endocrine resistance (3), Sphingolipid signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Gap junction (3), Apelin signaling pathway (2), Thyroid hormone signaling pathway (2), Focal adhesion (2), Jak-STAT signaling pathway (2), Insulin signaling pathway (2), VEGF signaling pathway (2), Fc gamma R-mediated phagocytosis (2), Axon guidance (2), Toll-like receptor signaling pathway (2), mTOR signaling pathway (2), Fc epsilon RI signaling pathway (2), Insulin resistance (2), Osteoclast differentiation (2), ErbB signaling pathway (2), Phosphatidylinositol signaling system (2), Prolactin signaling pathway (2), Apoptosis (2), Regulation of actin cytoskeleton (2), Cellular senescence (2), Neurotrophin signaling pathway (2), B cell receptor signaling pathway (2), AMPK signaling pathway (2), T cell receptor signaling pathway (2), FoxO signaling pathway (2), Autophagy - animal (2), Oxytocin signaling pathway (2), GnRH signaling pathway (2), Endocytosis (1), Purine metabolism (1), Adipocytokine signaling pathway (1), Inositol phosphate metabolism (1)"
"1284",11771,"Ap2a1","MedConf","Yes","Endocytosis","Ehd2, Hip1, Dnal4, Arrb2, Epn1, Pick1, Egf, Ap2b1","Endocytosis (4), MAPK signaling pathway (2), Gap junction (1), PI3K-Akt signaling pathway (1), Focal adhesion (1), Phospholipase D signaling pathway (1), Rap1 signaling pathway (1), ErbB signaling pathway (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), FoxO signaling pathway (1), Relaxin signaling pathway (1), Chemokine signaling pathway (1)"
"1286",71770,"Ap2b1","HighConf","Yes","Endocytosis","Egf, Pick1, Ap2a1, Ehd2, Hip1, Dnal4, Arrb2, Epn1","Endocytosis (4), MAPK signaling pathway (2), Relaxin signaling pathway (1), Chemokine signaling pathway (1), Gap junction (1), PI3K-Akt signaling pathway (1), Focal adhesion (1), Phospholipase D signaling pathway (1), Rap1 signaling pathway (1), ErbB signaling pathway (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), FoxO signaling pathway (1)"
"1308",54519,"Apbb1ip","HighConf","Yes","Rap1 signaling pathway, Platelet activation","Rasgrp2, Itgb3, Crk, Src, Sos1, Akt1, Rapgef3, Pdpk1","Rap1 signaling pathway (6), Focal adhesion (6), Chemokine signaling pathway (5), Platelet activation (4), MAPK signaling pathway (4), Thyroid hormone signaling pathway (4), PI3K-Akt signaling pathway (4), Regulation of actin cytoskeleton (4), Insulin signaling pathway (4), ErbB signaling pathway (4), Neurotrophin signaling pathway (4), Ras signaling pathway (3), Phospholipase D signaling pathway (3), Estrogen signaling pathway (3), Relaxin signaling pathway (3), mTOR signaling pathway (3), Endocrine resistance (3), Fc epsilon RI signaling pathway (3), Prolactin signaling pathway (3), T cell receptor signaling pathway (3), FoxO signaling pathway (3), cAMP signaling pathway (2), Osteoclast differentiation (2), Gap junction (2), Jak-STAT signaling pathway (2), GnRH signaling pathway (2), B cell receptor signaling pathway (2), Insulin resistance (2), Sphingolipid signaling pathway (2), Apoptosis (2), AMPK signaling pathway (2), Autophagy - animal (2), Fc gamma R-mediated phagocytosis (2), VEGF signaling pathway (2), Longevity regulating pathway (2), Progesterone-mediated oocyte maturation (1), Apelin signaling pathway (1), Longevity regulating pathway - multiple species (1), Toll-like receptor signaling pathway (1), TNF signaling pathway (1), Glucagon signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Adipocytokine signaling pathway (1), Cellular senescence (1), Adherens junction (1), Axon guidance (1), Oxytocin signaling pathway (1), Tight junction (1), Mitophagy - animal (1), Endocytosis (1)"
"1311",11789,"Apc","HighConf","Yes","Regulation of actin cytoskeleton, Wnt signaling pathway","Csnk1a1, Peg12, Dlg1, Frat2, Pygo2, Tbl1xr1, Smad4, Dvl1","Wnt signaling pathway (6), mTOR signaling pathway (1), Apelin signaling pathway (1), Adherens junction (1), Th17 cell differentiation (1), Cell cycle (1), AGE-RAGE signaling pathway in diabetic complications (1), FoxO signaling pathway (1), Tight junction (1), T cell receptor signaling pathway (1)"
"1312",23805,"Apc2","MedConf","Yes","Regulation of actin cytoskeleton, Wnt signaling pathway","Dlg1, Dvl1, Tbl1xr1","Wnt signaling pathway (2), mTOR signaling pathway (1), Tight junction (1), T cell receptor signaling pathway (1)"
"1318",208117,"Aph1b","HighConf","Yes",NA,"Rela, Notch1, Ncstn, Nfkb1","Th1 and Th2 cell differentiation (3), cAMP signaling pathway (2), PI3K-Akt signaling pathway (2), Relaxin signaling pathway (2), Toll-like receptor signaling pathway (2), TNF signaling pathway (2), Th17 cell differentiation (2), Insulin resistance (2), IL-17 signaling pathway (2), Osteoclast differentiation (2), Cytosolic DNA-sensing pathway (2), RIG-I-like receptor signaling pathway (2), Sphingolipid signaling pathway (2), Chemokine signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), NOD-like receptor signaling pathway (2), Prolactin signaling pathway (2), Apoptosis (2), Adipocytokine signaling pathway (2), Cellular senescence (2), Ras signaling pathway (2), Neurotrophin signaling pathway (2), B cell receptor signaling pathway (2), T cell receptor signaling pathway (2), Longevity regulating pathway (2), MAPK signaling pathway (2), Thyroid hormone signaling pathway (1), Endocrine resistance (1), Mitophagy - animal (1)"
"1352",11820,"App","HighConf","Yes",NA,"Ctdp1, Plk1, Mapk8ip1, Cdc42, Nfkb1, Gnb1, Rgs19, Anxa1, Nfkb2, Egf, Pik3ca, Timp1, Ccr1, Npy, Adcy7, Gna11, Gpr18, Cxcr3, Ccr1l1, P2ry13, Lpar1, Ccr7, Fpr2, S1pr2, Cxcr6, Ccl9, Kalrn, Cysltr2, Rgs2, Gpr68, Grk5, P2ry2, Edn1, Gpr65, Srgn, Capza1, Pik3r1, Rela","Chemokine signaling pathway (14), Longevity regulating pathway (8), PI3K-Akt signaling pathway (7), Relaxin signaling pathway (7), Ras signaling pathway (7), cAMP signaling pathway (6), AGE-RAGE signaling pathway in diabetic complications (6), MAPK signaling pathway (6), Rap1 signaling pathway (6), TNF signaling pathway (5), Osteoclast differentiation (5), Sphingolipid signaling pathway (5), Neurotrophin signaling pathway (5), T cell receptor signaling pathway (5), Phospholipase D signaling pathway (5), Toll-like receptor signaling pathway (4), Insulin resistance (4), Prolactin signaling pathway (4), Apoptosis (4), Cellular senescence (4), B cell receptor signaling pathway (4), Progesterone-mediated oocyte maturation (4), Focal adhesion (4), Regulation of actin cytoskeleton (4), FoxO signaling pathway (4), Gap junction (4), Adipocytokine signaling pathway (3), Estrogen signaling pathway (3), Platelet activation (3), Longevity regulating pathway - multiple species (3), VEGF signaling pathway (3), Fc gamma R-mediated phagocytosis (3), Axon guidance (3), Endocrine resistance (3), ErbB signaling pathway (3), Endocytosis (3), GnRH signaling pathway (3), Th1 and Th2 cell differentiation (2), Th17 cell differentiation (2), IL-17 signaling pathway (2), Cytosolic DNA-sensing pathway (2), RIG-I-like receptor signaling pathway (2), NOD-like receptor signaling pathway (2), Thyroid hormone signaling pathway (2), Jak-STAT signaling pathway (2), Insulin signaling pathway (2), mTOR signaling pathway (2), Fc epsilon RI signaling pathway (2), Phosphatidylinositol signaling system (2), AMPK signaling pathway (2), Autophagy - animal (2), Oxytocin signaling pathway (2), Apelin signaling pathway (2), Mitophagy - animal (1), Purine metabolism (1), Inositol phosphate metabolism (1), Adherens junction (1), Tight junction (1), Cell cycle (1)"
"1368",106952,"Arap3","HighConf","Yes","Endocytosis, Rap1 signaling pathway, cAMP signaling pathway","Net1, Arhgdia, Kalrn, Sos2, Rhog, Ect2, Rac3, Fgd4, Arhgef17, Rhoh, Sos1, Cdc42, Arhgef7, Rhot2, Rhou, Tiam1, Rhoc, Arhgef12, Arhgef2, Rhot1, Rhoa, Rhod","Regulation of actin cytoskeleton (8), Ras signaling pathway (6), Axon guidance (5), Focal adhesion (5), Chemokine signaling pathway (5), Neurotrophin signaling pathway (5), Tight junction (4), Rap1 signaling pathway (4), MAPK signaling pathway (4), T cell receptor signaling pathway (4), cAMP signaling pathway (3), Adherens junction (3), Fc epsilon RI signaling pathway (3), B cell receptor signaling pathway (3), Phospholipase D signaling pathway (3), mTOR signaling pathway (3), GnRH signaling pathway (3), Mitophagy - animal (2), Wnt signaling pathway (2), VEGF signaling pathway (2), Sphingolipid signaling pathway (2), Platelet activation (2), Endocytosis (2), Estrogen signaling pathway (2), Gap junction (2), PI3K-Akt signaling pathway (2), Relaxin signaling pathway (2), Jak-STAT signaling pathway (2), Insulin signaling pathway (2), Endocrine resistance (2), ErbB signaling pathway (2), Prolactin signaling pathway (2), FoxO signaling pathway (2), Oxytocin signaling pathway (1), NOD-like receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"1373",11840,"Arf1","HighConf","Yes","Endocytosis, Phospholipase D signaling pathway",NA,NA
"1377",11844,"Arf5","HighConf","Yes","Endocytosis",NA,NA
"1382",211673,"Arfgef1","HighConf","Yes","Endocytosis",NA,NA
"1383",99371,"Arfgef2","MedConf","Yes","Endocytosis","Tubg1",NA
