"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"469",113622,"ADPRHL1","HighConf","Yes",NA,"EIF4B, RAE1","RNA transport (2), PI3K-Akt signaling pathway (1)"
"470",54936,"ADPRHL2","MedConf","Yes",NA,"ERC1","NF-kappa B signaling pathway (1)"
"479",154,"ADRB2","HighConf","Yes","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Renin secretion, Adrenergic signaling in cardiomyocytes","LDLR, SNX18, AAK1, INSL3, CFTR, DNM1, WNT5A, TF, AGFG1, APOB, EPN1, TACR1, CHRM2, EDN1, CXCR4, NPY, SCT, RLN3, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, SNX9, GPBAR1, GHRL, GRK4, ACTR2, RPS27A, UBB, CLTC, PRKAR2B, ADRBK1, HRH2, GNG3, SYT1, RAB5A, EGFR, GNG10, UBC, SCARB2, PIK3C2A, ITSN2, GNAI3, CLTA, AGT","Neuroactive ligand-receptor interaction (11), cAMP signaling pathway (9), Relaxin signaling pathway (8), Chemokine signaling pathway (5), Synaptic vesicle cycle (4), Serotonergic synapse (4), Ras signaling pathway (4), PI3K-Akt signaling pathway (4), Renin secretion (3), Rap1 signaling pathway (2), Cytokine-cytokine receptor interaction (2), Regulation of actin cytoskeleton (2), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1), GnRH signaling pathway (1), Focal adhesion (1), MAPK signaling pathway (1), Phagosome (1), Vasopressin-regulated water reabsorption (1), Osteoclast differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1)"
"481",156,"ADRBK1","MedConf","Yes",NA,"GNG3, GNG10, AGT, DRD2, CXCL8, ADRB2, CXCR5, TACR1, CCR8, EDN1, CXCR3, CXCR4, BDKRB1, NMUR2, CX3CR1, NMS, OPRM1, P2RY11, MLNR, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, CSNK1G1, XCL2, OR5M9, OR10A5, OR51B5, OR8J3, OR52A5, OR10A2, OR2AT4, OR5T3, OR2M4, OR6Q1, OR5B3, OR2Y1, OR10Q1, OR10H4, OR52K2, OR2D3, OR51L1, OR52N4, OR51F2, OR4P4, OR8D4, OR1G1, OR4N5, OR51M1, OR13C8, OR10H1, OR5B17, OR2M2, OR2L3, OR52M1, OR2T5, OR2AK2, OR4D1, OR14J1, OR2J2, OR5D16, OR5L2, OR51I1, OR51A2, OR5K3, OR10W1, OR6B2, OR4E2, PAPOLA, GNA11","Neuroactive ligand-receptor interaction (11), Chemokine signaling pathway (9), Cytokine-cytokine receptor interaction (7), Relaxin signaling pathway (4), GnRH signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Renin secretion (2), cAMP signaling pathway (2), Serotonergic synapse (2), Ras signaling pathway (2), PI3K-Akt signaling pathway (2), Long-term depression (1), Insulin secretion (1), Regulation of actin cytoskeleton (1), TNF signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Rap1 signaling pathway (1)"
"502",174,"AFP","MedConf","Yes",NA,"JUN","GnRH signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"518",177,"AGER","MedConf","Yes","AGE-RAGE signaling pathway in diabetic complications","RELA, ITGAM","Hematopoietic cell lineage (1), Phagosome (1), Rap1 signaling pathway (1), Regulation of actin cytoskeleton (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Osteoclast differentiation (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), PI3K-Akt signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"519",3267,"AGFG1","MedConf","Yes",NA,"TACR1, CHRM2, CLTC, SYT1, RAB5A, EGFR, CLTA, ADRB2, CFTR, DNM1","Synaptic vesicle cycle (4), cAMP signaling pathway (3), Neuroactive ligand-receptor interaction (3), Ras signaling pathway (2), Regulation of actin cytoskeleton (2), PI3K-Akt signaling pathway (2), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), GnRH signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1), Phagosome (1), Vasopressin-regulated water reabsorption (1)"
"540",375790,"AGRN","HighConf","Yes",NA,"ITGA1, PXN, ITGB1, CDC42, PTK2B, LAMA5, LAMA4, ITGA5, ITGAV, ARHGEF6","Focal adhesion (8), Regulation of actin cytoskeleton (7), PI3K-Akt signaling pathway (6), Phagosome (3), Chemokine signaling pathway (3), Hematopoietic cell lineage (2), GnRH signaling pathway (2), Rap1 signaling pathway (2), Thyroid hormone signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), MAPK signaling pathway (1)"
"542",183,"AGT","MedConf","Yes","Renin secretion","DRD2, CXCL8, ADRB2, CFTR, DNM1, KALRN, CXCR5, TACR1, CHRM2, CCR8, EDN1, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, P2RY11, MLNR, S1PR2, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, MME, XCL2, PIK3R3, GNA11, PRKAR2B, ADRBK1, GNG3, CTSD, GNG10, C5, GNAI3, NCOA6, ACE","Neuroactive ligand-receptor interaction (18), Chemokine signaling pathway (13), cAMP signaling pathway (9), Cytokine-cytokine receptor interaction (9), Relaxin signaling pathway (7), Sphingolipid signaling pathway (4), Serotonergic synapse (4), PI3K-Akt signaling pathway (4), Renin secretion (3), Rap1 signaling pathway (3), Ras signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Regulation of actin cytoskeleton (3), Toll-like receptor signaling pathway (3), Adrenergic signaling in cardiomyocytes (2), Long-term depression (2), GnRH signaling pathway (2), TNF signaling pathway (2), Insulin secretion (1), Jak-STAT signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Focal adhesion (1), Osteoclast differentiation (1), Protein digestion and absorption (1), Hematopoietic cell lineage (1), Synaptic vesicle cycle (1), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"547",189,"AGXT","MedConf","Yes",NA,"DLD","leucine and isoleucine degradation (1), Valine (1)"
"559",10598,"AHSA1","MedConf","Yes",NA,"STAT1, PSMC4","Proteasome (1), Jak-STAT signaling pathway (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1)"
"584",205,"AK4","HighConf","Yes",NA,"PDE1B, PDE3B","Renin secretion (2), cAMP signaling pathway (1)"
"587",122481,"AK7","HighConf","Yes",NA,"PDE1B, PDE3B","Renin secretion (2), cAMP signaling pathway (1)"
"612",10327,"AKR1A1","MedConf","Yes",NA,"CFL1, ALDH3A2","Lysine degradation (1), leucine and isoleucine degradation (1), Valine (1), Regulation of actin cytoskeleton (1)"
"645",217,"ALDH2","MedConf","Yes","Valine, leucine and isoleucine degradation, Lysine degradation",NA,NA
"647",224,"ALDH3A2","HighConf","Yes","Valine, leucine and isoleucine degradation, Lysine degradation","AOC1, ADH4, DBT, ABAT, AKR1A1","leucine and isoleucine degradation (2), Valine (2)"
"656",226,"ALDOA","HighConf","Yes",NA,"CFL1, TGFB2, PF4, G6PC","Cytokine-cytokine receptor interaction (2), PI3K-Akt signaling pathway (1), Chemokine signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"687",246,"ALOX15","MedConf","Yes","Serotonergic synapse","PLA2G4A, PLA2G4D, ALOX5, GPX3, GPX1, PLA2G6, JMJD7-PLA2G4B","Fc epsilon RI signaling pathway (4), Ether lipid metabolism (4), Serotonergic synapse (4), Ras signaling pathway (4), GnRH signaling pathway (3), Long-term depression (3), MAPK signaling pathway (3), Thyroid hormone synthesis (2)"
"689",240,"ALOX5","MedConf","Yes","Serotonergic synapse, Fc epsilon RI signaling pathway","GPX3, GPX1, PLA2G6, JMJD7-PLA2G4B, ALOX15, PLA2G4A, PLA2G4D","Ether lipid metabolism (4), Serotonergic synapse (4), Ras signaling pathway (4), GnRH signaling pathway (3), Fc epsilon RI signaling pathway (3), Long-term depression (3), MAPK signaling pathway (3), Thyroid hormone synthesis (2)"
"699",57679,"ALS2","HighConf","Yes",NA,"RAB5A","Phagosome (1), Ras signaling pathway (1), Vasopressin-regulated water reabsorption (1)"
"732",51421,"AMOTL2","MedConf","Yes",NA,"PARD3, DYNLL1","Vasopressin-regulated water reabsorption (1), Neuroactive ligand-receptor interaction (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1)"
"733",270,"AMPD1","HighConf","Yes",NA,"PDE1B, PDE3B","Renin secretion (2), cAMP signaling pathway (1)"
"771",287,"ANK2","HighConf","Yes",NA,"DYNC1H1, DCTN4, DYNC1I2, DYNLL1, DYNC1I1, DYNC2LI1","Vasopressin-regulated water reabsorption (6), Phagosome (3)"
"851",23294,"ANKS1A","MedConf","Yes",NA,"PIK3R3","Jak-STAT signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Ras signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Osteoclast differentiation (1), cAMP signaling pathway (1), Rap1 signaling pathway (1), TNF signaling pathway (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1), Toll-like receptor signaling pathway (1)"
"876",118429,"ANTXR2","MedConf","Yes","NOD-like receptor signaling pathway",NA,NA
"893",26,"AOC1","MedConf","Yes",NA,"ALDH3A2","Lysine degradation (1), leucine and isoleucine degradation (1), Valine (1)"
"927",320,"APBA1","MedConf","Yes",NA,"SYT1, STX1A, SLC18A2","Synaptic vesicle cycle (3), Serotonergic synapse (1), Insulin secretion (1)"
"928",321,"APBA2","MedConf","Yes",NA,"STX1A","Insulin secretion (1), Synaptic vesicle cycle (1)"
"943",51107,"APH1A","MedConf","Yes","Notch signaling pathway","ITGB3BP, NOTCH4, DTX1, NCSTN, NGFR","Notch signaling pathway (3), Ras signaling pathway (1), Rap1 signaling pathway (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1), Thyroid hormone signaling pathway (1)"
"959",338,"APOB","MedConf","Yes",NA,"TACR1, CHRM2, TLR4, MSR1, PPP2R5E, HSP90B1, CALR, PPP2CB, PTPN6, CLTC, SYT1, RAB5A, EGFR, ITGAM, PPP2R5A, CLTA, ADRB2, CFTR, DNM1","PI3K-Akt signaling pathway (7), Phagosome (5), Synaptic vesicle cycle (4), Adrenergic signaling in cardiomyocytes (4), cAMP signaling pathway (3), Neuroactive ligand-receptor interaction (3), Sphingolipid signaling pathway (3), Regulation of actin cytoskeleton (3), Rap1 signaling pathway (2), Ras signaling pathway (2), Renin secretion (1), Hematopoietic cell lineage (1), GnRH signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1), Vasopressin-regulated water reabsorption (1), Jak-STAT signaling pathway (1), T cell receptor signaling pathway (1), Long-term depression (1), Thyroid hormone synthesis (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"1003",361,"AQP4","HighConf","Yes","Vasopressin-regulated water reabsorption",NA,NA
"1017",372,"ARCN1","HighConf","Yes",NA,"CLTA, DYNC1I1, DYNC2LI1, DYNC1H1, STX18, SF3B1, DCTN4, DYNC1I2, DYNLL1","Vasopressin-regulated water reabsorption (6), Phagosome (4), Spliceosome (1), Synaptic vesicle cycle (1)"
"1023",381,"ARF5","MedConf","Yes",NA,"DYNLL1, DYNC1I1, DYNC2LI1, DYNC1H1, DCTN4, DYNC1I2","Vasopressin-regulated water reabsorption (6), Phagosome (3)"
"1042",55843,"ARHGAP15","HighConf","Yes",NA,"CDC42","GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"1046",57569,"ARHGAP20","MedConf","Yes",NA,"CDC42","GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"1058",9743,"ARHGAP32","MedConf","Yes",NA,"CDC42","GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"1067",394,"ARHGAP5","HighConf","Yes","Focal adhesion","CDC42, RHOB, CLTA, RHOV, RHOF","Synaptic vesicle cycle (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"1070",64333,"ARHGAP9","MedConf","Yes",NA,"CDC42","GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"1072",397,"ARHGDIB","MedConf","Yes","Vasopressin-regulated water reabsorption","RHOB, RHOV, RHOF, CDC42, NGFR, JUN","GnRH signaling pathway (2), T cell receptor signaling pathway (2), Focal adhesion (2), AGE-RAGE signaling pathway in diabetic complications (2), MAPK signaling pathway (2), Ras signaling pathway (2), Rap1 signaling pathway (2), Relaxin signaling pathway (1), Osteoclast differentiation (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1), Chemokine signaling pathway (1), Regulation of actin cytoskeleton (1)"
"1083",128272,"ARHGEF19","HighConf","Yes",NA,"CDC42","GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"1088",50650,"ARHGEF3","MedConf","Yes",NA,"CDC42","GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"1097",9459,"ARHGEF6","HighConf","Yes","Regulation of actin cytoskeleton","RHOV, RHOF, AGRN, ITGA1, MRAS, GIT1, PXN, ITGB1, CDC42, RHOB, LAMA5","Regulation of actin cytoskeleton (6), Focal adhesion (5), PI3K-Akt signaling pathway (3), Rap1 signaling pathway (3), Ras signaling pathway (2), Chemokine signaling pathway (2), MAPK signaling pathway (2), GnRH signaling pathway (1), T cell receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Phagosome (1), Hematopoietic cell lineage (1)"
"1162",405,"ARNT","HighConf","Yes",NA,"EDN1, CXCR4, SLC2A1, CREB1, SMAD4, EPO, JUN","Relaxin signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), TNF signaling pathway (3), Osteoclast differentiation (2), cAMP signaling pathway (2), Cytokine-cytokine receptor interaction (2), PI3K-Akt signaling pathway (2), Insulin secretion (2), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Focal adhesion (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Jak-STAT signaling pathway (1), Hematopoietic cell lineage (1), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), Vasopressin-regulated water reabsorption (1), Thyroid hormone synthesis (1), Thyroid hormone signaling pathway (1), Chemokine signaling pathway (1)"
"1167",10095,"ARPC1B","MedConf","Yes","Regulation of actin cytoskeleton","PDGFRB, NT5C, ACTR2, PSMA7, CDC42, WIPF2, ABI1","Ras signaling pathway (2), Focal adhesion (2), Rap1 signaling pathway (2), MAPK signaling pathway (2), Regulation of actin cytoskeleton (2), GnRH signaling pathway (1), T cell receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Proteasome (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1)"
"1204",427,"ASAH1","HighConf","Yes","Sphingolipid signaling pathway","SGPP2, PPAP2A, SMPD2","Sphingolipid signaling pathway (2)"
"1207",50807,"ASAP1","MedConf","Yes",NA,"CLTA","Synaptic vesicle cycle (1)"
"1208",8853,"ASAP2","MedConf","Yes",NA,"CLTA","Synaptic vesicle cycle (1)"
"1240",432,"ASGR1","MedConf","Yes","Thyroid hormone synthesis",NA,NA
"1242",55870,"ASH1L","MedConf","Yes","Lysine degradation","PLOD3","Lysine degradation (1)"
"1243",9070,"ASH2L","HighConf","Yes",NA,"JUN","GnRH signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"1249",434,"ASIP","MedConf","Yes",NA,"YWHAH","PI3K-Akt signaling pathway (1)"
"1263",54829,"ASPN","MedConf","Yes",NA,"TGFB2","AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1)"
"1289",467,"ATF3","MedConf","Yes",NA,"SMAD4, JUN, CREB3, CREB1","Relaxin signaling pathway (3), cAMP signaling pathway (3), TNF signaling pathway (3), Adrenergic signaling in cardiomyocytes (2), Insulin secretion (2), Vasopressin-regulated water reabsorption (2), Osteoclast differentiation (2), Thyroid hormone synthesis (2), PI3K-Akt signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Renin secretion (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Focal adhesion (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"1293",1388,"ATF6B","MedConf","Yes","PI3K-Akt signaling pathway, Thyroid hormone synthesis, TNF signaling pathway, Relaxin signaling pathway, Insulin secretion, Adrenergic signaling in cardiomyocytes","PRKD1, CREB3, CREB1","Adrenergic signaling in cardiomyocytes (2), Insulin secretion (2), Relaxin signaling pathway (2), Vasopressin-regulated water reabsorption (2), cAMP signaling pathway (2), TNF signaling pathway (2), Thyroid hormone synthesis (2), PI3K-Akt signaling pathway (2), Renin secretion (1), Osteoclast differentiation (1), Rap1 signaling pathway (1)"
"1300",9776,"ATG13","MedConf","Yes",NA,"PYDC1, CCND2, CCND3, IKBKB, DYNLL1, ERC1","PI3K-Akt signaling pathway (3), NF-kappa B signaling pathway (2), NOD-like receptor signaling pathway (2), Jak-STAT signaling pathway (2), Focal adhesion (2), Vasopressin-regulated water reabsorption (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Chemokine signaling pathway (1), Osteoclast differentiation (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"1319",25923,"ATL3","MedConf","Yes",NA,"HADHA, EIF3B","RNA transport (1), Lysine degradation (1), leucine and isoleucine degradation (1), Valine (1)"
"1334",479,"ATP12A","MedConf","Yes",NA,"ATP1B3, ATP1A3, ATP1B2","Adrenergic signaling in cardiomyocytes (3), Insulin secretion (3), Protein digestion and absorption (3), Aldosterone-regulated sodium reabsorption (3), Thyroid hormone signaling pathway (3), cAMP signaling pathway (3), Thyroid hormone synthesis (3)"
"1342",478,"ATP1A3","MedConf","Yes","Thyroid hormone synthesis, cAMP signaling pathway, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Protein digestion and absorption, Insulin secretion, Adrenergic signaling in cardiomyocytes","ABCG5, ATP1B2, ATP1B4, ABCA2, ATP12A, FXYD7, ATP1B3, CLTC","Adrenergic signaling in cardiomyocytes (3), Insulin secretion (3), Protein digestion and absorption (3), Aldosterone-regulated sodium reabsorption (3), Thyroid hormone signaling pathway (3), cAMP signaling pathway (3), Thyroid hormone synthesis (3), Synaptic vesicle cycle (1)"
"1345",482,"ATP1B2","MedConf","Yes","Thyroid hormone synthesis, cAMP signaling pathway, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Protein digestion and absorption, Insulin secretion, Adrenergic signaling in cardiomyocytes","ATP1B4, ABCA2, ATP12A, FXYD7, ATP1B3, RPS8, RPLP2, ATP1A3, ABCG5","Adrenergic signaling in cardiomyocytes (3), Insulin secretion (3), Protein digestion and absorption (3), Aldosterone-regulated sodium reabsorption (3), Thyroid hormone signaling pathway (3), cAMP signaling pathway (3), Thyroid hormone synthesis (3)"
