"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"1081",11652,"Akt2","HighConf","Yes","MAPK signaling pathway, Autophagy - animal, Longevity regulating pathway, FoxO signaling pathway, T cell receptor signaling pathway, B cell receptor signaling pathway, Neurotrophin signaling pathway, AMPK signaling pathway, Ras signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Prolactin signaling pathway, Cellular senescence, Apoptosis, Adipocytokine signaling pathway, Endocrine resistance, ErbB signaling pathway, Chemokine signaling pathway, Osteoclast differentiation, Glucagon signaling pathway, TNF signaling pathway, Sphingolipid signaling pathway, Insulin resistance, Toll-like receptor signaling pathway, Fc epsilon RI signaling pathway, mTOR signaling pathway, Signaling pathways regulating pluripotency of stem cells, Progesterone-mediated oocyte maturation, Insulin signaling pathway, Jak-STAT signaling pathway, Rap1 signaling pathway, Fc gamma R-mediated phagocytosis, Relaxin signaling pathway, VEGF signaling pathway, Longevity regulating pathway - multiple species, Apelin signaling pathway, Focal adhesion, Phospholipase D signaling pathway, PI3K-Akt signaling pathway, cAMP signaling pathway, Thyroid hormone signaling pathway, Platelet activation, Estrogen signaling pathway, Dopaminergic synapse","Tbc1d4, Creb3l2, Creb3, Mtcp1, Rab10, Ralgapb, Foxo1, Rab8a, Pik3r1, Pik3ca, Exoc8, Ppp2r5d, Pde3b, Tsc1, Pik3r5, Ppp2ca, Cdkn1b, Exoc2, Lnpep, Exoc4, Pdpk1, Exoc6, Ilk, Myh9, Casp9","PI3K-Akt signaling pathway (12), AMPK signaling pathway (11), Longevity regulating pathway (9), Insulin resistance (7), Insulin signaling pathway (6), Thyroid hormone signaling pathway (6), cAMP signaling pathway (5), Autophagy - animal (5), Sphingolipid signaling pathway (5), FoxO signaling pathway (5), Glucagon signaling pathway (4), Phospholipase D signaling pathway (4), mTOR signaling pathway (4), Cellular senescence (4), Estrogen signaling pathway (4), Focal adhesion (4), Relaxin signaling pathway (4), TNF signaling pathway (4), Apoptosis (4), AGE-RAGE signaling pathway in diabetic complications (4), Dopaminergic synapse (4), Progesterone-mediated oocyte maturation (3), Platelet activation (3), Longevity regulating pathway - multiple species (3), VEGF signaling pathway (3), Axon guidance (3), Fc epsilon RI signaling pathway (3), ErbB signaling pathway (3), Endocrine resistance (3), Regulation of actin cytoskeleton (3), Ras signaling pathway (3), Neurotrophin signaling pathway (3), T cell receptor signaling pathway (3), Tight junction (3), Apelin signaling pathway (2), Fc gamma R-mediated phagocytosis (2), Rap1 signaling pathway (2), Jak-STAT signaling pathway (2), Signaling pathways regulating pluripotency of stem cells (2), Toll-like receptor signaling pathway (2), Phosphatidylinositol signaling system (2), Osteoclast differentiation (2), Chemokine signaling pathway (2), Prolactin signaling pathway (2), B cell receptor signaling pathway (2), Endocytosis (2), Purine metabolism (1), Oxytocin signaling pathway (1), Inositol phosphate metabolism (1), Autophagy - other (1), Cell cycle (1)"
"1145",228361,"Ambra1","HighConf","Yes","Autophagy - animal, Mitophagy - animal",NA,NA
"1162",27494,"Amot","MedConf","Yes","Tight junction","Rac3, Lcp1, Mob1a, Amotl1, Dmtn, Stk3, Vps18, Ywhae","MAPK signaling pathway (2), PI3K-Akt signaling pathway (1), Cell cycle (1), Neurotrophin signaling pathway (1), Tight junction (1), cAMP signaling pathway (1), Adherens junction (1), Focal adhesion (1), VEGF signaling pathway (1), Axon guidance (1), Rap1 signaling pathway (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), B cell receptor signaling pathway (1)"
"1163",75723,"Amotl1","MedConf","Yes","Tight junction","Stk3, Amot, Ywhae, Mob1a","Tight junction (1), MAPK signaling pathway (1), PI3K-Akt signaling pathway (1), Cell cycle (1), Neurotrophin signaling pathway (1)"
"1167",11717,"Ampd3","HighConf","Yes","Purine metabolism","Gmpr, Nt5m, Nt5c, Entpd5, Pde1c, Pde4b, Nt5c2, Pde3b, Pde7a, Atic","Purine metabolism (10), Pyrimidine metabolism (4), cAMP signaling pathway (2), Apelin signaling pathway (1), Insulin signaling pathway (1), Progesterone-mediated oocyte maturation (1), Glucagon signaling pathway (1)"
"1168",434437,"Amt","HighConf","Yes",NA,"Mthfd1, Atic","Purine metabolism (1)"
"1173",68999,"Anapc10","HighConf","Yes","Cell cycle, Progesterone-mediated oocyte maturation","Bub1b, Psmd10, Nfkb1, Cdc20, Aurkb, Cbx2, Psmd2, Cbx8, Cbx4, Pcgf2, Ppp3ca, Il6, Nek2, Ppp3r1, Pcgf6, Ppp3cb, Mad2l2, Psmb3, Psma6, Psma4, Anapc5, Psmd11, Psmb6, Cdkn1b, Anapc7, Psmc4, Rela, Psmb2, Plk1, Psmb7, Psmc2, Bre","Proteasome (10), Cell cycle (7), Th17 cell differentiation (6), Cellular senescence (6), Th1 and Th2 cell differentiation (5), Osteoclast differentiation (5), B cell receptor signaling pathway (5), T cell receptor signaling pathway (5), MAPK signaling pathway (5), Progesterone-mediated oocyte maturation (4), IL-17 signaling pathway (4), PI3K-Akt signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (4), FoxO signaling pathway (3), Toll-like receptor signaling pathway (3), Insulin resistance (3), Cytosolic DNA-sensing pathway (3), TNF signaling pathway (3), NOD-like receptor signaling pathway (3), VEGF signaling pathway (3), Axon guidance (3), Oxytocin signaling pathway (3), Glucagon signaling pathway (3), NF-kappa B signaling pathway (2), cAMP signaling pathway (2), Relaxin signaling pathway (2), Sphingolipid signaling pathway (2), RIG-I-like receptor signaling pathway (2), Chemokine signaling pathway (2), Adipocytokine signaling pathway (2), Apoptosis (2), Prolactin signaling pathway (2), Ras signaling pathway (2), Neurotrophin signaling pathway (2), Longevity regulating pathway (2), Dopaminergic synapse (2), Signaling pathways regulating pluripotency of stem cells (2), Homologous recombination (1), Mitophagy - animal (1), ErbB signaling pathway (1), Endocrine resistance (1), Jak-STAT signaling pathway (1)"
"1180",59008,"Anapc5","HighConf","Yes","IL-17 signaling pathway, Cell cycle, Progesterone-mediated oocyte maturation","Anapc7, Anapc10, Bub1b, Psmd10, Nfkb1, Cdc20, Aurkb, Cbx2, Psmd2, Cbx8, Cbx4, Pcgf2, Ppp3ca, Il6, Nek2, Ppp3r1, Pcgf6, Ppp3cb, Mad2l2, Rela, Plk1, Psmc4, Psmd11, Psma4, Psmb6, Psmb3, Bre, Psmb7, Cdkn1b, Psma6, Psmc2, Psmb2","Proteasome (10), Cell cycle (7), Th17 cell differentiation (6), Cellular senescence (6), Th1 and Th2 cell differentiation (5), Osteoclast differentiation (5), B cell receptor signaling pathway (5), T cell receptor signaling pathway (5), MAPK signaling pathway (5), Progesterone-mediated oocyte maturation (4), PI3K-Akt signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (4), FoxO signaling pathway (3), Toll-like receptor signaling pathway (3), Insulin resistance (3), Cytosolic DNA-sensing pathway (3), TNF signaling pathway (3), IL-17 signaling pathway (3), NOD-like receptor signaling pathway (3), VEGF signaling pathway (3), Axon guidance (3), Oxytocin signaling pathway (3), Glucagon signaling pathway (3), NF-kappa B signaling pathway (2), cAMP signaling pathway (2), Relaxin signaling pathway (2), Sphingolipid signaling pathway (2), RIG-I-like receptor signaling pathway (2), Chemokine signaling pathway (2), Adipocytokine signaling pathway (2), Apoptosis (2), Prolactin signaling pathway (2), Ras signaling pathway (2), Neurotrophin signaling pathway (2), Longevity regulating pathway (2), Dopaminergic synapse (2), Signaling pathways regulating pluripotency of stem cells (2), Homologous recombination (1), Mitophagy - animal (1), ErbB signaling pathway (1), Endocrine resistance (1), Jak-STAT signaling pathway (1)"
"1181",56317,"Anapc7","MedConf","Yes","Cell cycle, Progesterone-mediated oocyte maturation","Anapc10, Bub1b, Psmd10, Nfkb1, Cdc20, Aurkb, Cbx2, Psmd2, Cbx8, Cbx4, Pcgf2, Ppp3ca, Il6, Nek2, Ppp3r1, Pcgf6, Ppp3cb, Mad2l2, Psmd11, Psmc4, Psma4, Rela, Bre, Psmb2, Psmb3, Psma6, Psmb7, Anapc5, Cdkn1b, Plk1, Psmc2, Psmb6","Proteasome (10), Cell cycle (7), Th17 cell differentiation (6), Cellular senescence (6), Th1 and Th2 cell differentiation (5), Osteoclast differentiation (5), B cell receptor signaling pathway (5), T cell receptor signaling pathway (5), MAPK signaling pathway (5), Progesterone-mediated oocyte maturation (4), IL-17 signaling pathway (4), PI3K-Akt signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (4), FoxO signaling pathway (3), Toll-like receptor signaling pathway (3), Insulin resistance (3), Cytosolic DNA-sensing pathway (3), TNF signaling pathway (3), NOD-like receptor signaling pathway (3), VEGF signaling pathway (3), Axon guidance (3), Oxytocin signaling pathway (3), Glucagon signaling pathway (3), NF-kappa B signaling pathway (2), cAMP signaling pathway (2), Relaxin signaling pathway (2), Sphingolipid signaling pathway (2), RIG-I-like receptor signaling pathway (2), Chemokine signaling pathway (2), Adipocytokine signaling pathway (2), Apoptosis (2), Prolactin signaling pathway (2), Ras signaling pathway (2), Neurotrophin signaling pathway (2), Longevity regulating pathway (2), Dopaminergic synapse (2), Signaling pathways regulating pluripotency of stem cells (2), Homologous recombination (1), Mitophagy - animal (1), ErbB signaling pathway (1), Endocrine resistance (1), Jak-STAT signaling pathway (1)"
"1185",11600,"Angpt1","HighConf","Yes","Ras signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway","Pik3ca, Dok2, Flt4, Met, Pik3r1, Flt1, Nras, Sos1","PI3K-Akt signaling pathway (7), Ras signaling pathway (7), Focal adhesion (6), Rap1 signaling pathway (6), Longevity regulating pathway (6), Estrogen signaling pathway (4), Phospholipase D signaling pathway (4), Relaxin signaling pathway (4), Axon guidance (4), Insulin signaling pathway (4), mTOR signaling pathway (4), Fc epsilon RI signaling pathway (4), Chemokine signaling pathway (4), ErbB signaling pathway (4), Endocrine resistance (4), Prolactin signaling pathway (4), Regulation of actin cytoskeleton (4), Neurotrophin signaling pathway (4), B cell receptor signaling pathway (4), T cell receptor signaling pathway (4), FoxO signaling pathway (4), Thyroid hormone signaling pathway (3), Longevity regulating pathway - multiple species (3), VEGF signaling pathway (3), Signaling pathways regulating pluripotency of stem cells (3), Sphingolipid signaling pathway (3), Apoptosis (3), Cellular senescence (3), AGE-RAGE signaling pathway in diabetic complications (3), Autophagy - animal (3), Jak-STAT signaling pathway (3), Gap junction (2), GnRH signaling pathway (2), MAPK signaling pathway (2), Platelet activation (2), cAMP signaling pathway (2), Fc gamma R-mediated phagocytosis (2), Progesterone-mediated oocyte maturation (2), Toll-like receptor signaling pathway (2), Insulin resistance (2), TNF signaling pathway (2), Phosphatidylinositol signaling system (2), Osteoclast differentiation (2), AMPK signaling pathway (2), Apelin signaling pathway (1), Oxytocin signaling pathway (1), Mitophagy - animal (1), Inositol phosphate metabolism (1), Adherens junction (1)"
"1186",11601,"Angpt2","HighConf","Yes","Ras signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway","Flt4, Flt1, Met","PI3K-Akt signaling pathway (3), Focal adhesion (3), Rap1 signaling pathway (3), Ras signaling pathway (3), Adherens junction (1), Axon guidance (1)"
"1258",16952,"Anxa1","HighConf","Yes",NA,"Pik3ca, Ccr1, Npy, Adcy7, Gna11, Gpr18, Cxcr3, Ccr1l1, P2ry13, Lpar1, Ccr7, Fpr2, S1pr2, Cxcr6, Ccl9, Kalrn, Cysltr2, Rgs2, Gpr68, Grk5, P2ry2, Edn1, Gpr65, Gnb1, App, Pik3r1, Rgs19","Chemokine signaling pathway (11), Longevity regulating pathway (6), Relaxin signaling pathway (5), PI3K-Akt signaling pathway (4), cAMP signaling pathway (4), Phospholipase D signaling pathway (4), Rap1 signaling pathway (4), Ras signaling pathway (3), Estrogen signaling pathway (3), Platelet activation (3), Longevity regulating pathway - multiple species (3), Progesterone-mediated oocyte maturation (3), Sphingolipid signaling pathway (3), TNF signaling pathway (3), Endocrine resistance (3), AGE-RAGE signaling pathway in diabetic complications (3), Gap junction (3), Apelin signaling pathway (2), Thyroid hormone signaling pathway (2), Focal adhesion (2), VEGF signaling pathway (2), Axon guidance (2), Fc gamma R-mediated phagocytosis (2), Jak-STAT signaling pathway (2), Insulin signaling pathway (2), Signaling pathways regulating pluripotency of stem cells (2), mTOR signaling pathway (2), Fc epsilon RI signaling pathway (2), Toll-like receptor signaling pathway (2), Insulin resistance (2), Phosphatidylinositol signaling system (2), Osteoclast differentiation (2), ErbB signaling pathway (2), Apoptosis (2), Cellular senescence (2), Prolactin signaling pathway (2), Regulation of actin cytoskeleton (2), AMPK signaling pathway (2), Neurotrophin signaling pathway (2), B cell receptor signaling pathway (2), T cell receptor signaling pathway (2), FoxO signaling pathway (2), Autophagy - animal (2), Oxytocin signaling pathway (2), GnRH signaling pathway (2), Dopaminergic synapse (1), Endocytosis (1), Purine metabolism (1), Adipocytokine signaling pathway (1), Inositol phosphate metabolism (1)"
"1284",11771,"Ap2a1","MedConf","Yes","Endocytosis","Ehd2, Hip1, Dnal4, Ap2b1, Epn1, Egf, Arrb2, Pick1","Endocytosis (4), MAPK signaling pathway (2), Gap junction (1), PI3K-Akt signaling pathway (1), Phospholipase D signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), ErbB signaling pathway (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), FoxO signaling pathway (1), Dopaminergic synapse (1), Relaxin signaling pathway (1), Chemokine signaling pathway (1)"
"1286",71770,"Ap2b1","HighConf","Yes","Endocytosis","Egf, Pick1, Ap2a1, Ehd2, Hip1, Dnal4, Epn1, Arrb2","Endocytosis (4), MAPK signaling pathway (2), Dopaminergic synapse (1), Relaxin signaling pathway (1), Chemokine signaling pathway (1), Gap junction (1), PI3K-Akt signaling pathway (1), Phospholipase D signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), ErbB signaling pathway (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), FoxO signaling pathway (1)"
"1308",54519,"Apbb1ip","HighConf","Yes","Rap1 signaling pathway, Platelet activation","Pdpk1, Crk, Src, Rasgrp2, Sos1, Rapgef3, Akt1, Itgb3","Rap1 signaling pathway (6), Focal adhesion (6), Chemokine signaling pathway (5), Platelet activation (4), MAPK signaling pathway (4), Thyroid hormone signaling pathway (4), PI3K-Akt signaling pathway (4), Regulation of actin cytoskeleton (4), Insulin signaling pathway (4), ErbB signaling pathway (4), Neurotrophin signaling pathway (4), Ras signaling pathway (3), Phospholipase D signaling pathway (3), Estrogen signaling pathway (3), Relaxin signaling pathway (3), mTOR signaling pathway (3), Fc epsilon RI signaling pathway (3), Endocrine resistance (3), Prolactin signaling pathway (3), T cell receptor signaling pathway (3), FoxO signaling pathway (3), cAMP signaling pathway (2), Osteoclast differentiation (2), Gap junction (2), Jak-STAT signaling pathway (2), GnRH signaling pathway (2), B cell receptor signaling pathway (2), Insulin resistance (2), Sphingolipid signaling pathway (2), Apoptosis (2), AMPK signaling pathway (2), Autophagy - animal (2), Fc gamma R-mediated phagocytosis (2), VEGF signaling pathway (2), Longevity regulating pathway (2), Dopaminergic synapse (1), Apelin signaling pathway (1), Longevity regulating pathway - multiple species (1), Progesterone-mediated oocyte maturation (1), Signaling pathways regulating pluripotency of stem cells (1), Toll-like receptor signaling pathway (1), TNF signaling pathway (1), Glucagon signaling pathway (1), Adipocytokine signaling pathway (1), Cellular senescence (1), AGE-RAGE signaling pathway in diabetic complications (1), Adherens junction (1), Axon guidance (1), Oxytocin signaling pathway (1), Tight junction (1), Endocytosis (1), Mitophagy - animal (1)"
"1311",11789,"Apc","HighConf","Yes","Regulation of actin cytoskeleton, Signaling pathways regulating pluripotency of stem cells","Csnk1a1, Peg12, Dlg1, Frat2, Pygo2, Smad4, Tbl1xr1, Dvl1","Signaling pathways regulating pluripotency of stem cells (2), mTOR signaling pathway (1), Adherens junction (1), Apelin signaling pathway (1), Cell cycle (1), Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), FoxO signaling pathway (1), Tight junction (1), T cell receptor signaling pathway (1)"
"1312",23805,"Apc2","MedConf","Yes","Regulation of actin cytoskeleton, Signaling pathways regulating pluripotency of stem cells","Dlg1, Tbl1xr1, Dvl1","Signaling pathways regulating pluripotency of stem cells (1), mTOR signaling pathway (1), Tight junction (1), T cell receptor signaling pathway (1)"
"1318",208117,"Aph1b","HighConf","Yes",NA,"Nfkb1, Ncstn, Rela, Notch1","Th1 and Th2 cell differentiation (3), NF-kappa B signaling pathway (2), cAMP signaling pathway (2), PI3K-Akt signaling pathway (2), Relaxin signaling pathway (2), Toll-like receptor signaling pathway (2), Insulin resistance (2), Th17 cell differentiation (2), Cytosolic DNA-sensing pathway (2), Sphingolipid signaling pathway (2), RIG-I-like receptor signaling pathway (2), TNF signaling pathway (2), Osteoclast differentiation (2), IL-17 signaling pathway (2), Chemokine signaling pathway (2), Adipocytokine signaling pathway (2), NOD-like receptor signaling pathway (2), Apoptosis (2), Cellular senescence (2), Prolactin signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Ras signaling pathway (2), Neurotrophin signaling pathway (2), B cell receptor signaling pathway (2), T cell receptor signaling pathway (2), Longevity regulating pathway (2), MAPK signaling pathway (2), Thyroid hormone signaling pathway (1), Endocrine resistance (1), Mitophagy - animal (1)"
