"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"3401",1376,"CPT2","MedConf","Yes","Fatty acid degradation","CPT1B, CREBBP","Glucagon signaling pathway (2), HIF-1 signaling pathway (1), FoxO signaling pathway (1), Cell cycle (1), Long-term potentiation (1), TGF-beta signaling pathway (1), cAMP signaling pathway (1), Wnt signaling pathway (1), Fatty acid degradation (1)"
"3427",1387,"CREBBP","MedConf","Yes","Wnt signaling pathway, cAMP signaling pathway, TGF-beta signaling pathway, Long-term potentiation, Glucagon signaling pathway, Cell cycle, FoxO signaling pathway, HIF-1 signaling pathway","SP1, MED8, SRF, ATF2, MED21, WNT1, CYP4A11, CYP1A1, CPT2, KHDRBS1, ANAPC7, THRB, CYP7A1, CTGF, SMARCB1, NFKBIA, FDFT1, CCND3","Cell cycle (2), PI3K-Akt signaling pathway (2), Wnt signaling pathway (2), TNF signaling pathway (2), Fatty acid degradation (2), cGMP-PKG signaling pathway (2), MAPK signaling pathway (2), Focal adhesion (1), Cellular senescence (1), p53 signaling pathway (1), T cell receptor signaling pathway (1), IL-17 signaling pathway (1), Toll-like receptor signaling pathway (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), Apoptosis (1), Apelin signaling pathway (1), Glucagon signaling pathway (1), TGF-beta signaling pathway (1)"
"3578",1490,"CTGF","MedConf","Yes","Apelin signaling pathway","CREBBP","HIF-1 signaling pathway (1), FoxO signaling pathway (1), Cell cycle (1), Glucagon signaling pathway (1), Long-term potentiation (1), TGF-beta signaling pathway (1), cAMP signaling pathway (1), Wnt signaling pathway (1)"
"3609",1514,"CTSL","HighConf","Yes","Apoptosis, Phagosome, Autophagy - animal",NA,NA
"3665",7852,"CXCR4","MedConf","Yes","Leukocyte transendothelial migration","SAA1, CNR1, NMS, HTR1F","cAMP signaling pathway (1), Rap1 signaling pathway (1)"
"3697",1535,"CYBA","MedConf","Yes","Phagosome, NOD-like receptor signaling pathway, Leukocyte transendothelial migration",NA,NA
"3714",1543,"CYP1A1","MedConf","Yes",NA,"CYP7A1, CYP4A11, CREBBP","Fatty acid degradation (1), HIF-1 signaling pathway (1), FoxO signaling pathway (1), Cell cycle (1), Glucagon signaling pathway (1), Long-term potentiation (1), TGF-beta signaling pathway (1), cAMP signaling pathway (1), Wnt signaling pathway (1)"
"3748",1579,"CYP4A11","MedConf","Yes","Fatty acid degradation","CYP1A1, ALDH7A1, CREBBP","HIF-1 signaling pathway (1), FoxO signaling pathway (1), Cell cycle (1), Glucagon signaling pathway (1), Long-term potentiation (1), TGF-beta signaling pathway (1), cAMP signaling pathway (1), Wnt signaling pathway (1), Arginine and proline metabolism (1), Fatty acid degradation (1)"
"3761",1581,"CYP7A1","MedConf","Yes",NA,"CREBBP, CYP1A1","HIF-1 signaling pathway (1), FoxO signaling pathway (1), Cell cycle (1), Glucagon signaling pathway (1), Long-term potentiation (1), TGF-beta signaling pathway (1), cAMP signaling pathway (1), Wnt signaling pathway (1)"
"3766",10800,"CYSLTR1","HighConf","Yes",NA,"GRM1, SAA1, OXTR, NMS, EDN2, F2R","cAMP signaling pathway (2), Rap1 signaling pathway (1), Platelet activation (1), PI3K-Akt signaling pathway (1), Regulation of actin cytoskeleton (1), Gap junction (1), FoxO signaling pathway (1), Long-term potentiation (1), Long-term depression (1)"
"3817",28988,"DBNL","MedConf","Yes",NA,"ACTR2, CASP3","Apoptosis (2), Tight junction (1), IL-17 signaling pathway (1), TNF signaling pathway (1), Natural killer cell mediated cytotoxicity (1), p53 signaling pathway (1), MAPK signaling pathway (1), Platinum drug resistance (1), Apoptosis - multiple species (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
"3857",1634,"DCN","MedConf","Yes","TGF-beta signaling pathway",NA,NA
"3866",1639,"DCTN1","MedConf","Yes",NA,"DYNC1LI2","Phagosome (1)"
"4077",56616,"DIABLO","MedConf","Yes","Apoptosis, Apoptosis - multiple species","APAF1, CASP3","Apoptosis (4), p53 signaling pathway (2), Platinum drug resistance (2), Apoptosis - multiple species (2), IL-17 signaling pathway (1), TNF signaling pathway (1), Natural killer cell mediated cytotoxicity (1), MAPK signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
"4104",22943,"DKK1","MedConf","Yes","Wnt signaling pathway","WNT1, DVL2, NANOG","Wnt signaling pathway (2)"
"4114",1739,"DLG1","MedConf","Yes","Tight junction, T cell receptor signaling pathway","GRIA1","Circadian entrainment (1), Long-term potentiation (1), cAMP signaling pathway (1), Long-term depression (1)"
"4235",10059,"DNM1L","MedConf","Yes","NOD-like receptor signaling pathway, TNF signaling pathway",NA,NA
"4397",1846,"DUSP4","MedConf","Yes","MAPK signaling pathway","MAPK1","T cell receptor signaling pathway (1), Rap1 signaling pathway (1), HIF-1 signaling pathway (1), Circadian entrainment (1), IL-17 signaling pathway (1), Ras signaling pathway (1), Gap junction (1), Apelin signaling pathway (1), cGMP-PKG signaling pathway (1), FoxO signaling pathway (1), Long-term potentiation (1), TGF-beta signaling pathway (1), Toll-like receptor signaling pathway (1), Focal adhesion (1), cAMP signaling pathway (1), Platelet activation (1), PI3K-Akt signaling pathway (1), Cellular senescence (1), TNF signaling pathway (1), Autophagy - animal (1), NOD-like receptor signaling pathway (1), Long-term depression (1), Natural killer cell mediated cytotoxicity (1), Regulation of actin cytoskeleton (1), MAPK signaling pathway (1), Platinum drug resistance (1), Apoptosis (1)"
"4406",1856,"DVL2","HighConf","Yes","Wnt signaling pathway","PSMC4, PSME4, WNT1, PSMB6, DKK1","Wnt signaling pathway (2)"
"4417",1783,"DYNC1LI2","HighConf","Yes","Phagosome","TUBA1C, DCTN1","Gap junction (1), Tight junction (1), Phagosome (1), Apoptosis (1)"
"4492",1907,"EDN2","HighConf","Yes",NA,"NMS, CYSLTR1, F2R, SAA1, GRM1, OXTR","cAMP signaling pathway (2), Gap junction (1), FoxO signaling pathway (1), Long-term potentiation (1), Long-term depression (1), Rap1 signaling pathway (1), Platelet activation (1), PI3K-Akt signaling pathway (1), Regulation of actin cytoskeleton (1)"
"4579",8891,"EIF2B3","MedConf","Yes","RNA transport",NA,NA
"4604",1977,"EIF4E","HighConf","Yes","RNA transport, PI3K-Akt signaling pathway, HIF-1 signaling pathway","NUP205, CNOT11, CASP5, FMR1, NUP50, CASP3, PAN2, PSMC4, RPL30, RPS5, RPL21, EIF4G1, SLBP, NXF1, NUP153, RPS16, RPL3, CASP8","RNA transport (6), Apoptosis (4), IL-17 signaling pathway (2), TNF signaling pathway (2), p53 signaling pathway (2), Platinum drug resistance (2), Apoptosis - multiple species (2), NOD-like receptor signaling pathway (2), Natural killer cell mediated cytotoxicity (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (2)"
"4612",1981,"EIF4G1","MedConf","Yes","RNA transport","PAN2, EIF4E, UPF3A, CNOT11, CASP5, PSMB6, CASP8, RPL21, PSME4, SCAF4, CASP3, RPS16, RPS5, PSMC4, RPL30, PPP2CA, RPL3","Apoptosis (4), IL-17 signaling pathway (2), TNF signaling pathway (2), p53 signaling pathway (2), Platinum drug resistance (2), Apoptosis - multiple species (2), NOD-like receptor signaling pathway (2), PI3K-Akt signaling pathway (2), RNA transport (2), Natural killer cell mediated cytotoxicity (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Autophagy - other (1), Tight junction (1), TGF-beta signaling pathway (1), Autophagy - animal (1), Long-term depression (1), HIF-1 signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (2)"
"4710",2027,"ENO3","MedConf","Yes","HIF-1 signaling pathway","PKM","Glucagon signaling pathway (1)"
"4935",7430,"EZR","MedConf","Yes","Regulation of actin cytoskeleton, Tight junction, Leukocyte transendothelial migration","FADD, CASP8, MSN, FAS","Apoptosis (5), TNF signaling pathway (3), Platinum drug resistance (3), p53 signaling pathway (2), IL-17 signaling pathway (2), Toll-like receptor signaling pathway (2), NOD-like receptor signaling pathway (2), Apoptosis - multiple species (2), Natural killer cell mediated cytotoxicity (1), MAPK signaling pathway (1), Leukocyte transendothelial migration (1), Tight junction (1), Regulation of actin cytoskeleton (1), Non-alcoholic fatty liver disease (NAFLD) (2)"
"4943",2149,"F2R","MedConf","Yes","Regulation of actin cytoskeleton, PI3K-Akt signaling pathway, Platelet activation, cAMP signaling pathway, Rap1 signaling pathway","CYSLTR1, GRM1, GNB2, SAA1, OXTR, NMS, EDN2, MAPK1","Circadian entrainment (2), Ras signaling pathway (2), Gap junction (2), Apelin signaling pathway (2), FoxO signaling pathway (2), Long-term potentiation (2), cAMP signaling pathway (2), PI3K-Akt signaling pathway (2), Long-term depression (2), T cell receptor signaling pathway (1), Rap1 signaling pathway (1), HIF-1 signaling pathway (1), IL-17 signaling pathway (1), cGMP-PKG signaling pathway (1), TGF-beta signaling pathway (1), Toll-like receptor signaling pathway (1), Focal adhesion (1), Platelet activation (1), Cellular senescence (1), TNF signaling pathway (1), Autophagy - animal (1), NOD-like receptor signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Regulation of actin cytoskeleton (1), MAPK signaling pathway (1), Platinum drug resistance (1), Apoptosis (1)"
"4965",8772,"FADD","HighConf","Yes","Apoptosis, Apoptosis - multiple species, Platinum drug resistance, NOD-like receptor signaling pathway, TNF signaling pathway, Toll-like receptor signaling pathway, IL-17 signaling pathway","CASP8, BID, CASP3, FAS, EZR","Apoptosis (7), p53 signaling pathway (4), Platinum drug resistance (4), TNF signaling pathway (3), Natural killer cell mediated cytotoxicity (3), Apoptosis - multiple species (3), MAPK signaling pathway (2), IL-17 signaling pathway (2), Leukocyte transendothelial migration (1), Tight junction (1), Regulation of actin cytoskeleton (1), Toll-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (4)"
"5233",355,"FAS","HighConf","Yes","Apoptosis, Platinum drug resistance, MAPK signaling pathway, p53 signaling pathway, Natural killer cell mediated cytotoxicity, Non-alcoholic fatty liver disease (NAFLD), TNF signaling pathway","BID, EZR, CASP8, FADD","Apoptosis (6), Platinum drug resistance (3), Apoptosis - multiple species (3), p53 signaling pathway (2), IL-17 signaling pathway (2), Toll-like receptor signaling pathway (2), TNF signaling pathway (2), NOD-like receptor signaling pathway (2), Natural killer cell mediated cytotoxicity (1), Leukocyte transendothelial migration (1), Tight junction (1), Regulation of actin cytoskeleton (1), Non-alcoholic fatty liver disease (NAFLD) (2)"
"5241",2195,"FAT1","MedConf","Yes",NA,"NFKBIA, SP1","TGF-beta signaling pathway (1), T cell receptor signaling pathway (1), IL-17 signaling pathway (1), Toll-like receptor signaling pathway (1), cAMP signaling pathway (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Apoptosis (1)"
"5255",2200,"FBN1","MedConf","Yes",NA,"ITGA5","ECM-receptor interaction (1), Focal adhesion (1), PI3K-Akt signaling pathway (1), Regulation of actin cytoskeleton (1), Phagosome (1)"
"5288",26260,"FBXO25","MedConf","Yes","FoxO signaling pathway",NA,NA
"5354",2222,"FDFT1","MedConf","Yes",NA,"CREBBP, SP1","TGF-beta signaling pathway (2), HIF-1 signaling pathway (1), FoxO signaling pathway (1), Cell cycle (1), Glucagon signaling pathway (1), Long-term potentiation (1), cAMP signaling pathway (1), Wnt signaling pathway (1)"
"5383",2244,"FGB","MedConf","Yes","Platelet activation","FN1, ITGA5","ECM-receptor interaction (2), Focal adhesion (2), PI3K-Akt signaling pathway (2), Regulation of actin cytoskeleton (2), Phagosome (1)"
"5399",9965,"FGF19","MedConf","Yes","MAPK signaling pathway, Regulation of actin cytoskeleton, PI3K-Akt signaling pathway, Ras signaling pathway, Rap1 signaling pathway",NA,NA
"5405",2248,"FGF3","MedConf","Yes","MAPK signaling pathway, Regulation of actin cytoskeleton, PI3K-Akt signaling pathway, Ras signaling pathway, Rap1 signaling pathway",NA,NA
"5505",2332,"FMR1","HighConf","Yes","RNA transport","EIF4E","HIF-1 signaling pathway (1), PI3K-Akt signaling pathway (1), RNA transport (1)"
"5507",2335,"FN1","MedConf","Yes","Regulation of actin cytoskeleton, PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction","ITGA2, RAP1B, ITGA5, VWF, FGB, SCGB1A1","Platelet activation (4), Focal adhesion (4), ECM-receptor interaction (3), PI3K-Akt signaling pathway (3), Regulation of actin cytoskeleton (2), Phagosome (2), Rap1 signaling pathway (1), Ras signaling pathway (1), Leukocyte transendothelial migration (1), Long-term potentiation (1), cAMP signaling pathway (1), MAPK signaling pathway (1)"
"5625",2488,"FSHB","MedConf","Yes","cAMP signaling pathway",NA,NA
"5678",84248,"FYTTD1","MedConf","Yes",NA,"NXF1","RNA transport (1)"
"5733",10912,"GADD45G","MedConf","Yes","Apoptosis, MAPK signaling pathway, p53 signaling pathway, Cellular senescence, Cell cycle, FoxO signaling pathway","CDK1, IL18","NOD-like receptor signaling pathway (1), Gap junction (1), Cell cycle (1), Cellular senescence (1), p53 signaling pathway (1)"
"5818",115361,"GBP4","HighConf","Yes","NOD-like receptor signaling pathway",NA,NA
"5833",2643,"GCH1","MedConf","Yes",NA,"NME6, PKM","Glucagon signaling pathway (1)"
"6002",2740,"GLP1R","MedConf","Yes","cAMP signaling pathway",NA,NA
"6064",2783,"GNB2","MedConf","Yes","PI3K-Akt signaling pathway, Apelin signaling pathway, Ras signaling pathway, Circadian entrainment","CNR1, RASGRF2, HTR1F, F2R, MAPK1","Rap1 signaling pathway (3), cAMP signaling pathway (3), Platelet activation (2), PI3K-Akt signaling pathway (2), Regulation of actin cytoskeleton (2), Ras signaling pathway (2), MAPK signaling pathway (2), T cell receptor signaling pathway (1), HIF-1 signaling pathway (1), Circadian entrainment (1), IL-17 signaling pathway (1), Gap junction (1), Apelin signaling pathway (1), cGMP-PKG signaling pathway (1), FoxO signaling pathway (1), Long-term potentiation (1), TGF-beta signaling pathway (1), Toll-like receptor signaling pathway (1), Focal adhesion (1), Cellular senescence (1), TNF signaling pathway (1), Autophagy - animal (1), NOD-like receptor signaling pathway (1), Long-term depression (1), Natural killer cell mediated cytotoxicity (1), Platinum drug resistance (1), Apoptosis (1)"
"6181",139760,"GPR119","MedConf","Yes","cAMP signaling pathway",NA,NA
"6300",2890,"GRIA1","MedConf","Yes","Long-term depression, cAMP signaling pathway, Long-term potentiation, Circadian entrainment","DLG1","T cell receptor signaling pathway (1), Tight junction (1)"
"6327",2911,"GRM1","MedConf","Yes","Long-term depression, Long-term potentiation, FoxO signaling pathway, Gap junction","SAA1, OXTR, NMS, EDN2, F2R, CYSLTR1","cAMP signaling pathway (2), Rap1 signaling pathway (1), Platelet activation (1), PI3K-Akt signaling pathway (1), Regulation of actin cytoskeleton (1)"
"6432",2987,"GUK1","MedConf","Yes",NA,"NME6, PKM","Glucagon signaling pathway (1)"
"6730",3105,"HLA-A","MedConf","Yes","Phagosome, Natural killer cell mediated cytotoxicity, Cellular senescence","MX2, HLA-C, MX1, LAT, IFITM3","Natural killer cell mediated cytotoxicity (2), Cellular senescence (1), Phagosome (1), T cell receptor signaling pathway (1), Rap1 signaling pathway (1), Ras signaling pathway (1)"
"6732",3107,"HLA-C","HighConf","Yes","Phagosome, Natural killer cell mediated cytotoxicity, Cellular senescence","IFITM3, MX1, HLA-A, MX2","Cellular senescence (1), Natural killer cell mediated cytotoxicity (1), Phagosome (1)"
"6982",3355,"HTR1F","MedConf","Yes","cAMP signaling pathway","GNB2, NMS, SAA1, CXCR4, CNR1","Rap1 signaling pathway (1), Circadian entrainment (1), Ras signaling pathway (1), Apelin signaling pathway (1), PI3K-Akt signaling pathway (1), Leukocyte transendothelial migration (1)"
"7074",10410,"IFITM3","MedConf","Yes",NA,"MX1, HLA-A, MX2, HLA-C","Cellular senescence (2), Natural killer cell mediated cytotoxicity (2), Phagosome (2)"
"7187",27189,"IL17C","HighConf","Yes","IL-17 signaling pathway",NA,NA
"7196",3606,"IL18","MedConf","Yes","NOD-like receptor signaling pathway","GADD45G","FoxO signaling pathway (1), Cell cycle (1), Cellular senescence (1), p53 signaling pathway (1), MAPK signaling pathway (1), Apoptosis (1)"
"7317",3645,"INSRR","MedConf","Yes","Regulation of actin cytoskeleton","PDGFA","Rap1 signaling pathway (1), Ras signaling pathway (1), Gap junction (1), Focal adhesion (1), PI3K-Akt signaling pathway (1), Regulation of actin cytoskeleton (1), MAPK signaling pathway (1)"
"7422",3673,"ITGA2","MedConf","Yes","Phagosome, Regulation of actin cytoskeleton, PI3K-Akt signaling pathway, Platelet activation, Focal adhesion, ECM-receptor interaction","ITGA5, VWF, SPP1, FN1","ECM-receptor interaction (4), Focal adhesion (4), PI3K-Akt signaling pathway (4), Regulation of actin cytoskeleton (2), Apelin signaling pathway (1), Toll-like receptor signaling pathway (1), Platelet activation (1), Phagosome (1)"
"7426",3678,"ITGA5","MedConf","Yes","Phagosome, Regulation of actin cytoskeleton, PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction","VWF, FGB, SPP1, FBN1, ITGA2, FN1","ECM-receptor interaction (4), Focal adhesion (4), PI3K-Akt signaling pathway (4), Platelet activation (3), Regulation of actin cytoskeleton (2), Phagosome (1), Apelin signaling pathway (1), Toll-like receptor signaling pathway (1)"
