"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"1511",598,"BCL2L1","HighConf","Yes","NF-kappa B signaling pathway, PI3K-Akt signaling pathway, Apoptosis, NOD-like receptor signaling pathway, Ras signaling pathway, Autophagy - animal, Mitophagy - animal, Jak-STAT signaling pathway, Apoptosis - multiple species, EGFR tyrosine kinase inhibitor resistance","STAT1, DNM1L, PMAIP1","Apoptosis (2), Necroptosis (2), NOD-like receptor signaling pathway (2), Apoptosis - multiple species (1), TNF signaling pathway (1), Chemokine signaling pathway (1), Jak-STAT signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Thyroid hormone signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"1583",112401,"BIRC8","HighConf","Yes","Apoptosis - multiple species",NA,NA
"2212",91768,"CABLES1","HighConf","Yes",NA,"CTNND1","Rap1 signaling pathway (1), Leukocyte transendothelial migration (1)"
"2233",781,"CACNA2D1","HighConf","Yes","MAPK signaling pathway","PRKX, CACNB4, PPP2CB, PPP2R5E","mRNA surveillance pathway (2), PI3K-Akt signaling pathway (2), MAPK signaling pathway (1), Autophagy - animal (1)"
"2240",785,"CACNB4","HighConf","Yes","MAPK signaling pathway","CACNA2D1, PPP2CB, PRKX, PPP2R5E","mRNA surveillance pathway (2), PI3K-Akt signaling pathway (2), Autophagy - animal (1), MAPK signaling pathway (1)"
"2419",55749,"CCAR1","HighConf","Yes",NA,"PCF11, SNRPD3, POLR2J, HNRNPA2B1, SF3B6, POLR2F, SRSF1, PHF5A, SF3B1","Spliceosome (5), IL-17 signaling pathway (1), mRNA surveillance pathway (1)"
"2440",151903,"CCDC12","HighConf","Yes","Spliceosome",NA,NA
"2585",6354,"CCL7","HighConf","Yes","IL-17 signaling pathway, Chemokine signaling pathway","CCR8, CXCR4","Chemokine signaling pathway (2), Leukocyte transendothelial migration (1)"
"2597",894,"CCND2","HighConf","Yes","PI3K-Akt signaling pathway, Jak-STAT signaling pathway, Focal adhesion","SP1, CDK14, CCND3","Focal adhesion (1), Jak-STAT signaling pathway (1), PI3K-Akt signaling pathway (1), Estrogen signaling pathway (1), Mitophagy - animal (1)"
"2598",896,"CCND3","HighConf","Yes","PI3K-Akt signaling pathway, Jak-STAT signaling pathway, Focal adhesion","CCND2, MED10, MED21, CDK14","Focal adhesion (1), Jak-STAT signaling pathway (1), PI3K-Akt signaling pathway (1)"
"2626",1237,"CCR8","HighConf","Yes","Chemokine signaling pathway","CXCR4, HTR1A, RGS20, CCL7","Chemokine signaling pathway (2), IL-17 signaling pathway (1), cAMP signaling pathway (1), Leukocyte transendothelial migration (1)"
"2634",10576,"CCT2","HighConf","Yes",NA,"PPP2CB, TUBA1A, PPP4C","Apoptosis (1), mRNA surveillance pathway (1), Autophagy - animal (1), PI3K-Akt signaling pathway (1)"
"2648",929,"CD14","HighConf","Yes","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, MAPK signaling pathway, Regulation of actin cytoskeleton, Hematopoietic cell lineage","TLR4, MYD88, TIRAP, LY96","Toll-like receptor signaling pathway (4), NF-kappa B signaling pathway (4), NOD-like receptor signaling pathway (2), Necroptosis (1), PI3K-Akt signaling pathway (1)"
"2747",995,"CDC25C","HighConf","Yes",NA,"PRKX, YWHAG","PI3K-Akt signaling pathway (1)"
"2815",5218,"CDK14","HighConf","Yes",NA,"CCND2, CCND3","Focal adhesion (2), Jak-STAT signaling pathway (2), PI3K-Akt signaling pathway (2)"
"3012",1072,"CFL1","HighConf","Yes","Regulation of actin cytoskeleton",NA,NA
"3014",8837,"CFLAR","HighConf","Yes","NF-kappa B signaling pathway, TNF signaling pathway, Apoptosis, Autophagy - animal, Necroptosis",NA,NA
"3204",23562,"CLDN14","HighConf","Yes","Leukocyte transendothelial migration",NA,NA
"3416",1308,"COL17A1","HighConf","Yes",NA,"COL1A2, COL23A1","Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), PI3K-Akt signaling pathway (1)"
"3421",1278,"COL1A2","HighConf","Yes","PI3K-Akt signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion","COL23A1, LEPRE1, COL17A1, P4HB, SMAD4, SP1, JUN","AGE-RAGE signaling pathway in diabetic complications (2), Estrogen signaling pathway (2), Mitophagy - animal (2), Focal adhesion (1), cAMP signaling pathway (1), IL-17 signaling pathway (1), NOD-like receptor signaling pathway (1), Apoptosis (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"3425",91522,"COL23A1","HighConf","Yes",NA,"COL17A1, COL1A2","Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), PI3K-Akt signaling pathway (1)"
"3604",1385,"CREB1","HighConf","Yes","Osteoclast differentiation, PI3K-Akt signaling pathway, TNF signaling pathway, cAMP signaling pathway, Longevity regulating pathway, Estrogen signaling pathway","ARNT, PRKX, JUN, HDAC2","Estrogen signaling pathway (1), Focal adhesion (1), cAMP signaling pathway (1), IL-17 signaling pathway (1), Mitophagy - animal (1), NOD-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"3681",1436,"CSF1R","HighConf","Yes","Osteoclast differentiation, PI3K-Akt signaling pathway, Ras signaling pathway, Hematopoietic cell lineage, Rap1 signaling pathway","SPI1","Osteoclast differentiation (1)"
"3707",1459,"CSNK2A2","HighConf","Yes","NF-kappa B signaling pathway, Mitophagy - animal",NA,NA
"3789",1500,"CTNND1","HighConf","Yes","Leukocyte transendothelial migration, Rap1 signaling pathway","CABLES1, RAP1A","Chemokine signaling pathway (1), Rap1 signaling pathway (1), Focal adhesion (1), cAMP signaling pathway (1), Leukocyte transendothelial migration (1), Ras signaling pathway (1), MAPK signaling pathway (1)"
"3864",7852,"CXCR4","HighConf","Yes","Leukocyte transendothelial migration, Chemokine signaling pathway","ADRB2, HTR1A, RGS20, ARNT, PXN, CCL7, STAT1, CCR8","Chemokine signaling pathway (4), cAMP signaling pathway (2), IL-17 signaling pathway (1), Necroptosis (1), Jak-STAT signaling pathway (1), NOD-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Thyroid hormone signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), Focal adhesion (1), Regulation of actin cytoskeleton (1), Leukocyte transendothelial migration (1)"
"3907",1540,"CYLD","HighConf","Yes","Osteoclast differentiation, Necroptosis","STAT1, UBB, TUBA1A, TNFRSF1A","Apoptosis (3), Necroptosis (2), Osteoclast differentiation (2), Apoptosis - multiple species (1), TNF signaling pathway (1), MAPK signaling pathway (1), NF-kappa B signaling pathway (1), Chemokine signaling pathway (1), Jak-STAT signaling pathway (1), NOD-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Thyroid hormone signaling pathway (1), Toll-like receptor signaling pathway (1), Mitophagy - animal (1)"
"4440",10059,"DNM1L","HighConf","Yes","TNF signaling pathway, NOD-like receptor signaling pathway, Necroptosis","BCL2L1","Apoptosis (2), EGFR tyrosine kinase inhibitor resistance (1), Apoptosis - multiple species (1), Jak-STAT signaling pathway (1), Mitophagy - animal (1), Autophagy - animal (1), Ras signaling pathway (1), NOD-like receptor signaling pathway (1), PI3K-Akt signaling pathway (1), NF-kappa B signaling pathway (1)"
"4569",1840,"DTX1","HighConf","Yes","Notch signaling pathway","NCSTN, UBB","Notch signaling pathway (1), Mitophagy - animal (1)"
"4603",1847,"DUSP5","HighConf","Yes","MAPK signaling pathway",NA,NA
"4604",1848,"DUSP6","HighConf","Yes","MAPK signaling pathway",NA,NA
"4753",1958,"EGR1","HighConf","Yes","AGE-RAGE signaling pathway in diabetic complications","GBP2, SP1, OASL, IRF9, JUN","NOD-like receptor signaling pathway (3), Osteoclast differentiation (2), Estrogen signaling pathway (2), Mitophagy - animal (2), Necroptosis (1), Jak-STAT signaling pathway (1), Focal adhesion (1), cAMP signaling pathway (1), IL-17 signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"4764",79813,"EHMT1","HighConf","Yes","Lysine degradation, Longevity regulating pathway","PLOD3, UBB","Lysine degradation (1), Mitophagy - animal (1)"
"4765",10919,"EHMT2","HighConf","Yes","Lysine degradation, Longevity regulating pathway",NA,NA
"4787",1965,"EIF2S1","HighConf","Yes","Apoptosis, Autophagy - animal","EIF4G1, RPS2",NA
"4814",1981,"EIF4G1","HighConf","Yes",NA,"PSMC1, PSMD7, PSMA6, PSMC2, PSMA4, PSMD3, PSMC5, EIF2S1, PSMB1, PSMB2, RPS2, PSMA7, PSMD11, PSMD2, PSMB4, UBB, PSMD1","Proteasome (14), Autophagy - animal (1), Apoptosis (1), Mitophagy - animal (1)"
"4838",2005,"ELK4","HighConf","Yes","MAPK signaling pathway",NA,NA
"4848",91748,"ELMSAN1","HighConf","Yes",NA,"HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"4943",2034,"EPAS1","HighConf","Yes",NA,"ARNT, SLC2A1, UBB, SMAD4, SP1","Mitophagy - animal (2), AGE-RAGE signaling pathway in diabetic complications (1), Estrogen signaling pathway (1), Thyroid hormone signaling pathway (1)"
"5005",23085,"ERC1","HighConf","Yes","NF-kappa B signaling pathway","MAP3K7","IL-17 signaling pathway (1), Autophagy - animal (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), NF-kappa B signaling pathway (1)"
"5438",2189,"FANCG","HighConf","Yes",NA,"UBB","Mitophagy - animal (1)"
"5540",55294,"FBXW7","HighConf","Yes",NA,"UBB, JUN","Mitophagy - animal (2), Estrogen signaling pathway (1), Focal adhesion (1), cAMP signaling pathway (1), IL-17 signaling pathway (1), NOD-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"5626",2252,"FGF7","HighConf","Yes","PI3K-Akt signaling pathway, MAPK signaling pathway, Ras signaling pathway, Regulation of actin cytoskeleton, Rap1 signaling pathway",NA,NA
"5636",2261,"FGFR3","HighConf","Yes","PI3K-Akt signaling pathway, MAPK signaling pathway, Ras signaling pathway, Regulation of actin cytoskeleton, Rap1 signaling pathway, EGFR tyrosine kinase inhibitor resistance",NA,NA
"5648",2274,"FHL2","HighConf","Yes","Osteoclast differentiation","NCOA6",NA
"6040",2634,"GBP2","HighConf","Yes","NOD-like receptor signaling pathway","EGR1, IRF9, OASL, ICAM1","AGE-RAGE signaling pathway in diabetic complications (2), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NF-kappa B signaling pathway (1), Necroptosis (1), Jak-STAT signaling pathway (1), NOD-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"6140",2691,"GHRH","HighConf","Yes",NA,"GPBAR1, HTR6, ADRB2","cAMP signaling pathway (2)"
"6142",51738,"GHRL","HighConf","Yes","cAMP signaling pathway",NA,NA
"6294",2786,"GNG4","HighConf","Yes","PI3K-Akt signaling pathway, Ras signaling pathway, Chemokine signaling pathway",NA,NA
"6366",151306,"GPBAR1","HighConf","Yes",NA,"HTR6, GHRH, ADRB2","cAMP signaling pathway (2)"
"6530",2892,"GRIA3","HighConf","Yes","cAMP signaling pathway",NA,NA
"6673",2998,"GYS2","HighConf","Yes","PI3K-Akt signaling pathway","UBB","Mitophagy - animal (1)"
"6769",3066,"HDAC2","HighConf","Yes","Thyroid hormone signaling pathway, Notch signaling pathway","SP1, SMAD4, CREB1, MTA2, SUFU, AIRE, PHC2, RERE, ELMSAN1","Estrogen signaling pathway (2), Longevity regulating pathway (1), cAMP signaling pathway (1), TNF signaling pathway (1), PI3K-Akt signaling pathway (1), Osteoclast differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Mitophagy - animal (1)"
"6970",3118,"HLA-DQA2","HighConf","Yes","Hematopoietic cell lineage",NA,NA
"7027",144983,"HNRNPA1L2","HighConf","Yes","Spliceosome",NA,NA
"7028",3181,"HNRNPA2B1","HighConf","Yes",NA,"PHF5A, SRSF1, CCAR1, PCF11, POLR2J, SNRPD3, POLR2F, SF3B1, SF3B6","Spliceosome (5), mRNA surveillance pathway (1), IL-17 signaling pathway (1)"
"7031",3183,"HNRNPC","HighConf","Yes","Spliceosome",NA,NA
"7176",7184,"HSP90B1","HighConf","Yes","PI3K-Akt signaling pathway, IL-17 signaling pathway, Estrogen signaling pathway","P4HB",NA
"7204",10808,"HSPH1","HighConf","Yes",NA,"UBB","Mitophagy - animal (1)"
"7209",3350,"HTR1A","HighConf","Yes","cAMP signaling pathway","RGS20, CCR8, CXCR4","Chemokine signaling pathway (2), Leukocyte transendothelial migration (1)"
"7224",3362,"HTR6","HighConf","Yes","cAMP signaling pathway","ADRB2, GPBAR1, GHRH","cAMP signaling pathway (1)"
"7255",3383,"ICAM1","HighConf","Yes","NF-kappa B signaling pathway, TNF signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Leukocyte transendothelial migration","GBP2, OASL, IRF9","NOD-like receptor signaling pathway (2), Necroptosis (1), Jak-STAT signaling pathway (1), Osteoclast differentiation (1)"
"7390",3550,"IK","HighConf","Yes",NA,"NCSTN","Notch signaling pathway (1)"
"7405",3592,"IL12A","HighConf","Yes","Toll-like receptor signaling pathway, Jak-STAT signaling pathway","IL3RA, STAT1, JUN","Jak-STAT signaling pathway (2), NOD-like receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Toll-like receptor signaling pathway (2), Osteoclast differentiation (2), Apoptosis (2), Necroptosis (1), Chemokine signaling pathway (1), Thyroid hormone signaling pathway (1), Estrogen signaling pathway (1), Focal adhesion (1), cAMP signaling pathway (1), IL-17 signaling pathway (1), Mitophagy - animal (1), TNF signaling pathway (1), MAPK signaling pathway (1), Hematopoietic cell lineage (1), PI3K-Akt signaling pathway (1)"
"7460",3562,"IL3","HighConf","Yes","PI3K-Akt signaling pathway, Apoptosis, Jak-STAT signaling pathway, Hematopoietic cell lineage","IL3RA, POU2F1, JUN","Apoptosis (2), Hematopoietic cell lineage (1), Jak-STAT signaling pathway (1), PI3K-Akt signaling pathway (1), Estrogen signaling pathway (1), Focal adhesion (1), cAMP signaling pathway (1), IL-17 signaling pathway (1), Mitophagy - animal (1), NOD-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"7471",3563,"IL3RA","HighConf","Yes","PI3K-Akt signaling pathway, Apoptosis, Jak-STAT signaling pathway, Hematopoietic cell lineage","IL3, IL12A","Jak-STAT signaling pathway (2), Toll-like receptor signaling pathway (1), Hematopoietic cell lineage (1), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"7613",10379,"IRF9","HighConf","Yes","Osteoclast differentiation, NOD-like receptor signaling pathway, Jak-STAT signaling pathway, Necroptosis","OASL, EGR1, ICAM1, GBP2, STAT1","AGE-RAGE signaling pathway in diabetic complications (3), NOD-like receptor signaling pathway (2), Necroptosis (1), Chemokine signaling pathway (1), Jak-STAT signaling pathway (1), Thyroid hormone signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NF-kappa B signaling pathway (1)"
"7669",3690,"ITGB3","HighConf","Yes","Osteoclast differentiation, PI3K-Akt signaling pathway, Thyroid hormone signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Hematopoietic cell lineage, Rap1 signaling pathway",NA,NA
"7713",182,"JAG1","HighConf","Yes","TNF signaling pathway, Notch signaling pathway","NCSTN, UBB","Notch signaling pathway (1), Mitophagy - animal (1)"
"7729",8681,"JMJD7-PLA2G4B","HighConf","Yes","MAPK signaling pathway, Ras signaling pathway, Necroptosis",NA,NA
"7742",3725,"JUN","HighConf","Yes","Osteoclast differentiation, Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, Apoptosis, AGE-RAGE signaling pathway in diabetic complications, NOD-like receptor signaling pathway, Mitophagy - animal, IL-17 signaling pathway, cAMP signaling pathway, Focal adhesion, Estrogen signaling pathway","SMAD4, IL12A, CREB1, ARNT, SPI1, EGR1, COL1A2, FBXW7, MED21, IL3, SMARCE1, SP1","PI3K-Akt signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Estrogen signaling pathway (2), Jak-STAT signaling pathway (2), Osteoclast differentiation (2), Mitophagy - animal (1), Hematopoietic cell lineage (1), Apoptosis (1), Focal adhesion (1), Longevity regulating pathway (1), cAMP signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
"8170",3845,"KRAS","HighConf","Yes","PI3K-Akt signaling pathway, MAPK signaling pathway, Apoptosis, Thyroid hormone signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Ras signaling pathway, Autophagy - animal, Mitophagy - animal, Regulation of actin cytoskeleton, Longevity regulating pathway, Rap1 signaling pathway, Chemokine signaling pathway, Estrogen signaling pathway, EGFR tyrosine kinase inhibitor resistance",NA,NA
"8449",64175,"LEPRE1","HighConf","Yes",NA,"P4HB, COL1A2","Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), PI3K-Akt signaling pathway (1)"
"8674",4035,"LRP1","HighConf","Yes",NA,"PDGFRB, AGRN, A2M","EGFR tyrosine kinase inhibitor resistance (1), Rap1 signaling pathway (1), Focal adhesion (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), MAPK signaling pathway (1), PI3K-Akt signaling pathway (1)"
"8787",11157,"LSM6","HighConf","Yes","Spliceosome","SNRPD3","Spliceosome (1)"
"8832",23643,"LY96","HighConf","Yes","NF-kappa B signaling pathway, Toll-like receptor signaling pathway","TIRAP, MYD88, CD14, S100A8, TLR4","Toll-like receptor signaling pathway (4), NF-kappa B signaling pathway (4), NOD-like receptor signaling pathway (2), Necroptosis (1), PI3K-Akt signaling pathway (1), Hematopoietic cell lineage (1), Regulation of actin cytoskeleton (1), MAPK signaling pathway (1), IL-17 signaling pathway (1)"
"8886",8567,"MADD","HighConf","Yes",NA,"TNFRSF1A","Apoptosis (2), Necroptosis (1), Apoptosis - multiple species (1), TNF signaling pathway (1), MAPK signaling pathway (1), Osteoclast differentiation (1), NF-kappa B signaling pathway (1)"
"8992",6885,"MAP3K7","HighConf","Yes","NF-kappa B signaling pathway, Osteoclast differentiation, Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Autophagy - animal, IL-17 signaling pathway","TLR4, TNFRSF1A, MYD88, TIRAP, ERC1, WDR5, UBB","NF-kappa B signaling pathway (5), Toll-like receptor signaling pathway (3), NOD-like receptor signaling pathway (2), Necroptosis (2), Apoptosis (2), Mitophagy - animal (1), Apoptosis - multiple species (1), TNF signaling pathway (1), MAPK signaling pathway (1), Osteoclast differentiation (1), PI3K-Akt signaling pathway (1)"
"9153",84246,"MED10","HighConf","Yes",NA,"MED21, NCOA6, POLR2F, CCND3","Focal adhesion (1), Jak-STAT signaling pathway (1), PI3K-Akt signaling pathway (1)"
"9166",9412,"MED21","HighConf","Yes",NA,"NCOA6, JUN, CCND3, MED10","Focal adhesion (2), Estrogen signaling pathway (1), cAMP signaling pathway (1), IL-17 signaling pathway (1), Mitophagy - animal (1), NOD-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), Jak-STAT signaling pathway (1), PI3K-Akt signaling pathway (1)"
"9457",4342,"MOS","HighConf","Yes","MAPK signaling pathway, Regulation of actin cytoskeleton",NA,NA
"9661",9219,"MTA2","HighConf","Yes",NA,"HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"9776",4615,"MYD88","HighConf","Yes","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway","TIRAP, LY96, TLR4, MAP3K7, CD14, S100A8","Toll-like receptor signaling pathway (5), NF-kappa B signaling pathway (5), NOD-like receptor signaling pathway (2), MAPK signaling pathway (2), IL-17 signaling pathway (2), Necroptosis (1), PI3K-Akt signaling pathway (1), Hematopoietic cell lineage (1), Regulation of actin cytoskeleton (1), Autophagy - animal (1), TNF signaling pathway (1), Osteoclast differentiation (1)"
"9809",85366,"MYLK2","HighConf","Yes","Regulation of actin cytoskeleton, Focal adhesion","PRKX",NA
"9904",10135,"NAMPT","HighConf","Yes","NOD-like receptor signaling pathway",NA,NA
"9983",23054,"NCOA6","HighConf","Yes",NA,"MED10, MED21, FHL2, WDR5, SP1","Estrogen signaling pathway (1), Mitophagy - animal (1), Osteoclast differentiation (1)"
"9991",23385,"NCSTN","HighConf","Yes","Notch signaling pathway","JAG1, DTX1, IK, UBB","Notch signaling pathway (2), Mitophagy - animal (1), TNF signaling pathway (1)"
"10556",10482,"NXF1","HighConf","Yes","mRNA surveillance pathway","SRSF1","IL-17 signaling pathway (1), Spliceosome (1)"
"10580",8638,"OASL","HighConf","Yes",NA,"EGR1, ICAM1, GBP2, YARS, IRF9","NOD-like receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Necroptosis (1), Jak-STAT signaling pathway (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NF-kappa B signaling pathway (1)"
"10584",51686,"OAZ3","HighConf","Yes",NA,"PSMC5, PSMD1, PSMD2, PSMB4, PSMA7, PSMB1, PSMD11, PSMB2, PSMC1, PSMA6, PSMD7, PSMC2, PSMA4, PSMD3","Proteasome (14)"
"11131",5034,"P4HB","HighConf","Yes",NA,"PLOD3, COL1A2, HSP90B1, LEPRE1","PI3K-Akt signaling pathway (2), Estrogen signaling pathway (1), IL-17 signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Lysine degradation (1)"
"11134",80227,"PAAF1","HighConf","Yes",NA,"PSMC1, PSMD3, PSMD2, PSMD7, PSMD11, PSMC5, PSMD1, PSMC2","Proteasome (8)"
"11352",51585,"PCF11","HighConf","Yes","mRNA surveillance pathway","POLR2J, SNRPD3, SRSF1, SF3B6, CCAR1, HNRNPA2B1, SF3B1, POLR2F, PHF5A","Spliceosome (5), IL-17 signaling pathway (1)"
"11439",5159,"PDGFRB","HighConf","Yes","PI3K-Akt signaling pathway, MAPK signaling pathway, Ras signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Rap1 signaling pathway, EGFR tyrosine kinase inhibitor resistance","ACTR2, PIK3R3, PLEKHO2, LRP1, STAT1","Chemokine signaling pathway (2), Jak-STAT signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Thyroid hormone signaling pathway (2), Toll-like receptor signaling pathway (2), Osteoclast differentiation (2), Necroptosis (1), NOD-like receptor signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Estrogen signaling pathway (1), Rap1 signaling pathway (1), Longevity regulating pathway (1), Focal adhesion (1), cAMP signaling pathway (1), Regulation of actin cytoskeleton (1), Leukocyte transendothelial migration (1), Autophagy - animal (1), Ras signaling pathway (1), Apoptosis (1), TNF signaling pathway (1), PI3K-Akt signaling pathway (1)"
"11591",1912,"PHC2","HighConf","Yes",NA,"HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"11608",84844,"PHF5A","HighConf","Yes","Spliceosome","SRSF1, CCAR1, PCF11, HNRNPA2B1, POLR2F, SF3B6, POLR2J, SNRPD3, SF3B1","Spliceosome (4), mRNA surveillance pathway (1), IL-17 signaling pathway (1)"
"11697",8503,"PIK3R3","HighConf","Yes","Osteoclast differentiation, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, TNF signaling pathway, Apoptosis, Thyroid hormone signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Ras signaling pathway, Autophagy - animal, Jak-STAT signaling pathway, Leukocyte transendothelial migration, Regulation of actin cytoskeleton, cAMP signaling pathway, Focal adhesion, Longevity regulating pathway, Rap1 signaling pathway, Chemokine signaling pathway, Estrogen signaling pathway, EGFR tyrosine kinase inhibitor resistance","PDGFRB, RAP1A","Rap1 signaling pathway (2), Focal adhesion (2), Ras signaling pathway (2), MAPK signaling pathway (2), EGFR tyrosine kinase inhibitor resistance (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1), Chemokine signaling pathway (1), cAMP signaling pathway (1), Leukocyte transendothelial migration (1)"
"11808",51196,"PLCE1","HighConf","Yes","Thyroid hormone signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Ras signaling pathway, cAMP signaling pathway, Rap1 signaling pathway",NA,NA
